trip_id,driver_id,start_ts,end_ts,distance_km,fare,rating
19065,125,2024-04-12T11:32,2024-04-12T11:55,12.2,18.87,4.1
19066,31,2024-02-09T13:24,2024-02-09T13:55,15,23.15,3.8
19067,255,2024-02-12T15:11,2024-02-12T15:59,25.7,37.47,3.1
19068,391,2024-01-10T16:26,2024-01-10T17:16,33.4,46.24,3.5
19069,222,2024-02-29T13:24,2024-02-29T14:03,19.2,28.97,4.4
19070,164,2024-03-09T16:19,2024-03-09T16:40,8.7,14.72,4.3
19071,292,2024-04-15T19:36,2024-04-15T20:28,32.4,45.44,3.2
19072,304,2024-04-03T13:48,2024-04-03T14:27,19.2,28.97,3.2
19073,178,2024-03-12T12:34,2024-03-12T12:42,4.3,7.93,4.6
19074,394,2024-04-04T15:32,2024-04-04T16:02,10.5,18.05,3.2
19075,136,2024-04-29T10:44,2024-04-29T11:37,30.6,43.61,4.4
19076,91,2024-01-31T16:52,2024-01-31T17:17,13.3,20.38,4.0
19077,294,2024-01-10T17:17,2024-01-10T18:01,29.1,40.61,3.9
19078,390,2024-04-01T21:37,2024-04-01T22:28,19.9,31.54,3.8
19079,336,2024-02-02T14:51,2024-02-02T14:59,5.6,9.36,4.7
19080,118,2024-03-02T12:48,2024-03-02T13:25,12.4,21.19,4.1
19081,202,2024-02-22T09:48,2024-02-22T10:34,30.3,42.23,4.1
19082,346,2024-04-06T09:50,2024-04-06T10:01,4.8,8.93,4.5
19083,130,2024-02-10T13:02,2024-02-10T13:43,24.6,35.21,3.0
19084,307,2024-01-19T17:52,2024-01-19T18:15,11.1,17.66,3.8
19085,108,2024-01-01T15:38,2024-01-01T16:24,25.7,37.17,3.5
19086,129,2024-01-10T12:46,2024-01-10T13:18,20.5,29.35,3.7
19087,49,2024-03-08T21:26,2024-03-08T21:35,3.4,7.09,5.0
19088,153,2024-04-07T09:55,2024-04-07T10:19,11.7,18.47,4.9
19089,163,2024-03-04T19:39,2024-03-04T20:19,15.2,24.72,3.1
19090,356,2024-03-07T17:44,2024-03-07T18:16,17.3,25.83,4.6
19091,247,2024-04-07T18:11,2024-04-07T18:28,6.1,11.26,4.5
19092,255,2024-01-06T16:10,2024-01-06T16:46,22,31.6,3.3
19093,352,2024-03-15T12:18,2024-03-15T13:03,18.5,29.1,3.1
19094,190,2024-02-24T19:41,2024-02-24T20:21,23,33.3,4.3
19095,159,2024-01-29T17:29,2024-01-29T18:15,23.1,34.31,3.4
19096,183,2024-04-19T06:03,2024-04-19T06:45,18.1,28.21,4.6
19097,116,2024-02-11T16:22,2024-02-11T16:50,11.6,18.96,4.6
19098,266,2024-02-04T12:38,2024-02-04T12:44,4.1,7.41,3.7
19099,277,2024-01-21T06:56,2024-01-21T07:11,6.2,11.07,3.9
19100,263,2024-04-23T06:08,2024-04-23T06:44,17.9,27.09,3.0
19101,89,2024-04-19T10:06,2024-04-19T10:33,14.9,22.44,4.7
19102,339,2024-02-25T19:31,2024-02-25T19:53,9.8,16.08,3.7
19103,61,2024-01-02T15:20,2024-01-02T15:41,12.7,19.12,3.9
19104,86,2024-04-12T20:03,2024-04-12T20:58,18.6,30.71,3.4
19105,374,2024-02-10T14:26,2024-02-10T15:04,17.3,26.73,4.7
19106,61,2024-02-25T10:39,2024-02-25T11:15,12,20.6,3.9
19107,365,2024-01-30T10:27,2024-01-30T10:33,1.9,4.99,3.7
19108,150,2024-03-27T20:24,2024-03-27T20:35,4.3,8.38,4.2
19109,129,2024-01-27T09:54,2024-01-27T10:24,11.8,19.48,3.2
19110,76,2024-03-03T10:47,2024-03-03T11:18,15.9,24.14,3.5
19111,393,2024-02-27T10:29,2024-02-27T11:24,38.3,52.38,4.1
19112,216,2024-03-24T12:34,2024-03-24T13:07,21,30.05,3.6
19113,89,2024-03-16T17:29,2024-03-16T18:19,29,41.4,4.7
19114,248,2024-04-26T11:11,2024-04-26T11:57,16,26.5,3.4
19115,384,2024-03-09T09:07,2024-03-09T09:19,4.8,9.08,4.6
19116,400,2024-02-15T20:22,2024-02-15T21:13,19.7,31.32,5.0
19117,7,2024-04-20T09:27,2024-04-20T10:10,26,37.05,4.0
19118,15,2024-04-22T06:05,2024-04-22T06:52,22.4,33.69,3.1
19119,316,2024-03-05T17:54,2024-03-05T18:42,30.4,42.64,3.9
19120,265,2024-02-07T17:28,2024-02-07T17:43,5.5,10.3,4.1
19121,296,2024-03-29T05:13,2024-03-29T05:55,20.6,30.96,4.2
19122,122,2024-04-25T08:54,2024-04-25T09:33,26.4,36.89,3.6
19123,36,2024-03-13T06:11,2024-03-13T07:05,20.6,32.76,3.7
19124,79,2024-04-21T13:02,2024-04-21T13:20,12,17.9,3.8
19125,24,2024-04-12T10:38,2024-04-12T11:06,13.5,21.05,3.1
19126,259,2024-02-19T11:05,2024-02-19T11:52,21.1,32.26,3.8
19127,148,2024-03-31T10:36,2024-03-31T10:42,1.9,4.99,3.0
19128,152,2024-02-24T11:37,2024-02-24T12:00,9,15.35,3.6
19129,90,2024-01-30T09:07,2024-01-30T09:54,20,31.05,4.4
19130,313,2024-02-12T11:27,2024-02-12T12:09,20.3,30.63,4.1
19131,348,2024-04-23T16:12,2024-04-23T16:23,5.3,9.48,4.5
19132,371,2024-02-15T16:25,2024-02-15T17:03,26.4,36.74,3.4
19133,49,2024-02-13T20:05,2024-02-13T20:40,21.4,30.79,3.4
19134,147,2024-01-18T20:42,2024-01-18T21:33,34.9,48.04,4.3
19135,233,2024-02-06T09:46,2024-02-06T10:29,27.7,38.92,3.7
19136,7,2024-03-22T14:25,2024-03-22T15:19,0,12.71,3.3
19137,171,2024-03-04T11:52,2024-03-04T12:37,25.6,36.91,3.3
19138,111,2024-03-12T07:30,2024-03-12T07:36,3.6,6.86,4.2
19139,134,2024-04-13T18:40,2024-04-13T19:35,37.8,51.83,4.6
19140,183,2024-01-13T19:19,2024-01-13T19:43,13.6,20.56,4.5
19141,308,2024-04-14T13:31,2024-04-14T13:56,15.4,22.69,4.1
19142,81,2024-01-30T19:42,2024-01-30T19:57,7,11.95,3.5
19143,135,2024-01-20T13:46,2024-01-20T14:14,14.1,21.71,3.1
19144,92,2024-01-02T05:12,2024-01-02T05:18,4.1,7.41,4.0
19145,65,2024-01-07T05:16,2024-01-07T05:57,19.6,29.71,4.3
19146,47,2024-04-06T08:56,2024-04-06T09:06,3.3,7.13,4.1
19147,59,2024-04-19T14:26,2024-04-19T14:49,12.2,18.87,3.4
19148,197,2024-03-22T12:03,2024-03-22T12:25,6.7,12.67,4.0
19149,52,2024-04-14T13:30,2024-04-14T13:40,4.2,8.12,3.9
19150,40,2024-04-01T16:42,2024-04-01T17:21,15.2,24.57,3.7
19151,198,2024-04-01T16:26,2024-04-01T16:43,9.9,15.44,3.7
19152,387,2024-04-15T14:13,2024-04-15T14:43,18.5,26.85,3.5
19153,15,2024-03-30T09:26,2024-03-30T09:45,12.6,18.71,3.8
19154,13,2024-01-12T20:38,2024-01-12T21:15,15.4,24.49,4.2
19155,35,2024-01-18T15:22,2024-01-18T15:47,7.6,14.11,3.9
19156,370,2024-03-31T21:32,2024-03-31T22:03,21.4,30.19,4.3
19157,99,2024-03-04T11:03,2024-03-04T11:48,16.8,27.23,4.3
19158,335,2024-04-30T06:27,2024-04-30T07:00,13.9,22.24,4.8
19159,104,2024-04-14T21:39,2024-04-14T22:08,15.9,23.84,4.0
19160,262,2024-01-22T10:14,2024-01-22T10:33,9.9,15.74,3.9
19161,317,2024-02-25T19:28,2024-02-25T19:47,8.9,14.64,4.1
19162,291,2024-02-13T16:04,2024-02-13T16:31,16.5,24.2,4.7
19163,86,2024-04-27T09:48,2024-04-27T10:43,34.1,47.76,4.6
19164,13,2024-04-24T13:07,2024-04-24T13:54,23.1,34.46,4.3
19165,256,2024-03-04T06:09,2024-03-04T06:52,28.7,40.02,3.5
19166,220,2024-01-18T21:30,2024-01-18T21:55,14.4,21.59,4.8
19167,319,2024-01-06T18:51,2024-01-06T19:26,18.2,27.27,4.9
19168,53,2024-04-01T19:05,2024-04-01T19:17,5.4,9.74,4.9
19169,204,2024-01-08T18:07,2024-01-08T18:29,7.5,13.55,3.4
19170,73,2024-03-06T08:21,2024-03-06T09:04,19.9,30.34,3.5
19171,341,2024-03-28T20:22,2024-03-28T20:36,8.9,13.89,3.7
19172,362,2024-01-07T15:29,2024-01-07T15:35,2.6,5.76,3.8
19173,102,2024-03-31T17:13,2024-03-31T17:26,5.4,9.89,3.3
19174,395,2024-04-19T18:44,2024-04-19T19:10,16,23.5,4.3
19175,54,2024-03-08T20:53,2024-03-08T21:38,18.8,29.43,3.4
19176,367,2024-03-14T06:25,2024-03-14T06:52,14.7,22.22,4.0
19177,323,2024-04-10T20:38,2024-04-10T21:27,33.6,46.31,3.3
19178,136,2024-03-10T19:57,2024-03-10T20:32,14.4,23.09,4.8
19179,312,2024-01-22T15:24,2024-01-22T15:42,9.8,15.48,3.7
19180,60,2024-04-28T07:05,2024-04-28T07:17,7.3,11.83,4.9
19181,270,2024-03-28T09:05,2024-03-28T09:59,29.3,42.33,3.9
19182,82,2024-02-23T16:08,2024-02-23T16:56,16.1,26.91,3.0
19183,140,2024-04-04T08:36,2024-04-04T09:25,21.7,33.22,3.3
19184,349,2024-04-04T14:15,2024-04-04T14:48,15.8,24.33,4.5
19185,9,2024-04-18T19:25,2024-04-18T19:32,2.5,5.8,4.6
19186,143,2024-04-12T09:56,2024-04-12T10:23,13.3,20.68,3.8
19187,373,2024-04-21T14:24,2024-04-21T14:51,17,24.75,4.1
19188,276,2024-04-13T05:15,2024-04-13T05:40,15.3,22.58,3.6
19189,20,2024-04-28T18:22,2024-04-28T19:11,31.5,44,3.5
19190,139,2024-02-23T11:42,2024-02-23T12:29,17,27.75,4.5
19191,260,2024-01-31T08:18,2024-01-31T08:28,5.9,9.99,4.8
19192,147,2024-03-06T10:32,2024-03-06T11:09,23.6,33.51,3.8
19193,269,2024-02-22T17:28,2024-02-22T17:36,4.4,8.04,3.9
19194,261,2024-01-13T18:49,2024-01-13T19:18,20,28.35,3.0
19195,343,2024-02-27T12:40,2024-02-27T13:12,19.4,28.14,4.7
19196,49,2024-01-07T15:30,2024-01-07T16:04,16.8,25.58,4.0
19197,332,2024-02-27T20:51,2024-02-27T21:46,22.3,34.78,4.7
19198,223,2024-01-12T17:14,2024-01-12T17:54,21.3,31.43,3.2
19199,37,2024-01-19T15:57,2024-01-19T16:51,16.8,28.58,4.3
19200,165,2024-02-03T13:44,2024-02-03T13:58,8.5,13.45,3.5
19201,129,2024-03-04T11:42,2024-03-04T12:20,26.2,36.52,3.6
19202,21,2024-04-07T10:42,2024-04-07T11:04,12.1,18.61,4.7
19203,222,2024-03-28T10:11,2024-03-28T10:34,14.4,21.29,3.4
19204,63,2024-03-03T15:04,2024-03-03T15:25,13,19.45,4.7
19205,51,2024-01-14T09:46,2024-01-14T10:39,16.6,28.21,3.2
19206,118,2024-04-07T18:56,2024-04-07T19:26,9.1,16.51,4.4
19207,190,2024-01-19T14:22,2024-01-19T15:00,26.2,36.52,3.3
19208,343,2024-01-19T08:45,2024-01-19T08:51,1.9,4.99,3.5
19209,67,2024-03-27T05:34,2024-03-27T06:04,9.7,17.17,3.0
19210,358,2024-02-25T14:13,2024-02-25T15:05,33.5,46.65,3.7
19211,308,2024-03-16T11:24,2024-03-16T12:00,18.7,27.97,3.4
19212,214,2024-04-02T15:17,2024-04-02T16:09,26.2,38.62,3.7
19213,155,2024-04-09T08:20,2024-04-09T09:15,27.7,40.72,3.4
19214,2,2024-01-18T13:21,2024-01-18T14:11,21.9,33.59,3.1
19215,134,2024-03-15T09:14,2024-03-15T09:54,20.6,30.66,3.9
19216,350,2024-02-06T16:40,2024-02-06T17:21,19.8,29.93,3.3
19217,379,2024-01-18T05:58,2024-01-18T06:33,18.9,28.04,3.4
19218,9,2024-01-23T17:59,2024-01-23T18:18,9.2,14.97,3.6
19219,318,2024-03-18T21:20,2024-03-18T21:38,11.1,16.91,3.5
19220,337,2024-03-14T12:17,2024-03-14T12:46,19,27.25,4.5
19221,217,2024-04-07T12:10,2024-04-07T13:05,22.9,35.44,3.6
19222,301,2024-01-01T14:58,2024-01-01T15:15,7.3,12.58,3.6
19223,332,2024-03-06T20:41,2024-03-06T21:26,28,39.55,4.3
19224,341,2024-01-07T10:31,2024-01-07T11:07,13.9,22.69,3.5
19225,268,2024-04-08T12:54,2024-04-08T13:12,10.3,16.03,3.3
19226,170,2024-04-08T14:20,2024-04-08T14:52,11.3,19.23,4.5
19227,178,2024-02-19T21:15,2024-02-19T21:45,11.5,19.15,4.0
19228,155,2024-02-01T10:25,2024-02-01T10:57,11.7,19.67,3.0
19229,222,2024-03-31T11:24,2024-03-31T12:10,29.6,41.46,3.4
19230,113,2024-01-26T19:02,2024-01-26T19:39,20.5,30.1,4.7
19231,191,2024-01-09T14:06,2024-01-09T14:26,6.8,12.48,3.9
19232,241,2024-04-24T18:56,2024-04-24T19:17,13.5,20,3.9
19233,359,2024-03-02T06:33,2024-03-02T07:23,25.2,37.22,3.9
19234,131,2024-04-28T11:33,2024-04-28T12:20,23.2,34.57,4.1
19235,383,2024-04-13T16:32,2024-04-13T16:53,12.6,19.01,3.8
19236,294,2024-01-15T18:22,2024-01-15T19:03,19.7,29.82,3.4
19237,327,2024-04-28T08:54,2024-04-28T09:04,4.8,8.78,4.6
19238,354,2024-03-28T07:11,2024-03-28T07:42,14.9,23.04,4.4
19239,9,2024-02-18T19:15,2024-02-18T19:53,0,12.81,4.8
19240,210,2024-01-25T12:04,2024-01-25T12:44,18.7,28.57,3.6
19241,350,2024-04-19T12:33,2024-04-19T13:00,11.2,18.37,4.9
19242,174,2024-03-01T15:25,2024-03-01T15:52,14.8,22.33,4.9
19243,8,2024-01-20T21:21,2024-01-20T21:38,6.3,11.48,3.6
19244,148,2024-01-15T11:15,2024-01-15T11:28,7.5,12.2,4.1
19245,60,2024-04-05T08:22,2024-04-05T09:13,22.3,34.18,3.9
19246,49,2024-04-15T08:17,2024-04-15T08:24,2.9,6.24,3.3
19247,121,2024-04-02T12:35,2024-04-02T13:09,21.2,30.42,4.9
19248,39,2024-03-21T12:16,2024-03-21T12:25,6.1,10.06,4.3
19249,327,2024-03-23T05:39,2024-03-23T06:07,17.9,25.89,3.5
19250,335,2024-03-17T08:23,2024-03-17T08:44,6.8,12.63,3.0
19251,49,2024-01-03T06:46,2024-01-03T07:03,6.1,11.26,3.1
19252,50,2024-01-16T11:50,2024-01-16T12:30,16.7,26.37,3.2
19253,266,2024-02-29T18:05,2024-02-29T18:44,13.8,23.03,4.3
19254,152,2024-01-07T19:14,2024-01-07T19:31,11.1,16.76,3.3
19255,81,2024-03-14T16:53,2024-03-14T17:22,15.9,23.84,5.0
19256,105,2024-01-12T18:41,2024-01-12T19:31,15.5,26.55,3.4
19257,6,2024-04-01T13:40,2024-04-01T13:55,0,14.61,3.7
19258,61,2024-02-27T19:53,2024-02-27T20:16,13.5,20.3,4.0
19259,330,2024-01-19T15:33,2024-01-19T16:25,18.5,30.15,3.9
19260,373,2024-03-07T14:08,2024-03-07T14:20,6.4,10.84,3.1
19261,212,2024-04-21T06:40,2024-04-21T07:04,8.7,15.17,4.3
19262,92,2024-01-30T19:15,2024-01-30T19:36,11,17.25,3.5
19263,197,2024-04-10T05:28,2024-04-10T06:00,16.5,24.95,3.9
19264,221,2024-04-26T06:13,2024-04-26T06:43,13.7,21.57,4.1
19265,323,2024-02-29T20:37,2024-02-29T21:02,13.3,20.38,4.8
19266,377,2024-04-28T19:35,2024-04-28T20:17,21.3,31.73,3.8
19267,129,2024-02-02T10:45,2024-02-02T11:13,11.3,18.63,3.9
19268,359,2024-01-08T18:43,2024-01-08T18:52,5.2,9.07,4.4
19269,48,2024-01-31T19:46,2024-01-31T19:52,2.9,6.09,3.6
19270,204,2024-03-22T15:47,2024-03-22T16:15,14,21.6,4.1
19271,23,2024-01-25T07:44,2024-01-25T08:24,21,31.1,3.5
19272,209,2024-02-29T18:43,2024-02-29T19:05,7.1,13.11,3.4
19273,255,2024-02-19T14:43,2024-02-19T15:27,30.5,42.15,4.9
19274,89,2024-01-17T09:34,2024-01-17T09:56,14.2,20.92,3.4
19275,302,2024-02-27T13:22,2024-02-27T14:04,15.9,25.79,3.9
19276,123,2024-03-02T09:10,2024-03-02T09:52,18.8,28.98,3.8
19277,55,2024-03-08T12:27,2024-03-08T13:05,19,28.6,4.8
19278,86,2024-01-02T15:47,2024-01-02T15:54,4.2,7.67,4.4
19279,201,2024-02-23T09:27,2024-02-23T10:00,22.2,31.37,4.8
19280,204,2024-03-17T10:52,2024-03-17T11:32,12.5,21.75,3.0
19281,298,2024-03-04T11:57,2024-03-04T12:43,22,33.1,3.7
19282,124,2024-03-15T11:29,2024-03-15T11:50,10.7,16.92,4.2
19283,281,2024-03-24T18:07,2024-03-24T18:30,13.5,20.3,3.2
19284,355,2024-01-20T20:14,2024-01-20T20:58,16.2,26.42,4.7
19285,107,2024-02-26T17:37,2024-02-26T18:31,18.2,30.12,3.5
19286,358,2024-03-10T11:02,2024-03-10T11:40,15.8,25.08,3.3
19287,374,2024-01-13T11:25,2024-01-13T11:39,6.4,11.14,4.1
19288,345,2024-02-28T09:55,2024-02-28T10:07,7.9,12.49,3.9
19289,23,2024-02-14T20:20,2024-02-14T20:56,22,31.6,3.8
19290,360,2024-02-10T17:14,2024-02-10T17:23,4.2,7.97,3.9
19291,142,2024-01-29T05:34,2024-01-29T05:56,14.3,21.03,4.6
19292,311,2024-01-23T05:36,2024-01-23T05:57,11.6,17.91,3.6
19293,190,2024-04-03T12:59,2024-04-03T13:12,7.3,11.98,3.8
19294,323,2024-02-19T15:12,2024-02-19T15:41,10.3,17.68,4.1
19295,269,2024-04-21T06:00,2024-04-21T06:34,10.9,19.09,3.5
19296,75,2024-01-01T05:16,2024-01-01T05:38,11.3,17.73,3.1
19297,350,2024-04-14T06:54,2024-04-14T07:37,14.3,24.18,3.9
19298,296,2024-02-27T08:53,2024-02-27T09:45,21.3,33.23,5.0
19299,278,2024-02-08T20:16,2024-02-08T20:27,3.8,7.83,3.2
19300,90,2024-03-09T07:55,2024-03-09T08:08,8.6,13.41,4.0
19301,76,2024-04-15T16:07,2024-04-15T17:01,26.8,39.58,3.1
19302,244,2024-02-03T17:01,2024-02-03T17:43,28.3,39.43,4.5
19303,167,2024-01-22T05:14,2024-01-22T05:47,17,25.65,3.9
19304,14,2024-04-25T18:26,2024-04-25T18:52,15.8,23.28,3.6
19305,23,2024-03-31T09:11,2024-03-31T09:32,13.8,20.33,3.4
19306,128,2024-02-13T11:43,2024-02-13T12:06,10.1,16.56,3.8
19307,278,2024-02-25T15:26,2024-02-25T15:52,13.4,20.64,3.4
19308,104,2024-01-09T11:40,2024-01-09T12:05,11.7,18.62,4.4
19309,204,2024-01-26T12:19,2024-01-26T12:52,22.1,31.26,5.0
19310,19,2024-03-08T16:38,2024-03-08T16:45,4,7.45,4.2
19311,183,2024-01-29T18:58,2024-01-29T19:41,16.4,26.49,4.1
19312,237,2024-04-09T06:03,2024-04-09T06:32,9.7,17.02,4.4
19313,91,2024-01-04T13:14,2024-01-04T13:59,20.9,31.74,3.4
19314,225,2024-02-18T14:06,2024-02-18T14:36,9.8,17.28,4.9
19315,201,2024-04-22T14:33,2024-04-22T14:50,5.5,10.6,3.9
19316,158,2024-01-19T13:06,2024-01-19T13:47,22.6,33.01,4.1
19317,146,2024-03-26T16:17,2024-03-26T16:43,13.5,20.75,4.2
19318,256,2024-01-25T12:10,2024-01-25T13:03,25.4,37.89,3.0
19319,337,2024-04-15T16:17,2024-04-15T16:47,12.7,20.47,3.2
19320,148,2024-04-06T13:06,2024-04-06T13:58,22.1,34.11,4.2
19321,373,2024-02-19T15:11,2024-02-19T16:03,28.9,41.59,3.6
19322,203,2024-01-09T20:31,2024-01-09T21:07,21.7,31.27,4.9
19323,248,2024-01-20T06:03,2024-01-20T06:47,23.3,34.23,4.3
19324,123,2024-04-24T06:40,2024-04-24T07:31,28.5,41,3.3
19325,291,2024-01-27T16:47,2024-01-27T17:11,10.6,17.26,3.7
19326,148,2024-03-21T19:28,2024-03-21T19:49,14.5,21.1,4.8
19327,232,2024-04-07T20:21,2024-04-07T21:07,17.7,28.37,4.0
19328,354,2024-03-21T09:15,2024-03-21T09:23,3.3,6.83,3.3
19329,341,2024-03-29T15:59,2024-03-29T16:46,25.6,37.21,3.0
19330,400,2024-04-07T21:25,2024-04-07T21:58,14.1,22.46,4.1
19331,41,2024-01-30T21:30,2024-01-30T21:51,7.9,13.84,4.1
19332,211,2024-01-18T21:28,2024-01-18T21:49,14.4,20.99,4.4
19333,313,2024-04-22T21:30,2024-04-22T22:00,20.5,29.05,5.0
19334,148,2024-04-12T08:31,2024-04-12T09:15,21.6,32.36,3.1
19335,326,2024-01-11T19:50,2024-01-11T20:10,10.3,16.33,3.5
19336,139,2024-04-02T08:49,2024-04-02T09:12,12,18.65,3.5
19337,394,2024-02-19T16:12,2024-02-19T16:55,22.6,33.31,3.1
19338,150,2024-04-23T12:59,2024-04-23T13:08,6,9.95,4.8
19339,295,2024-02-04T13:41,2024-02-04T13:58,7.6,12.91,3.7
19340,49,2024-04-27T07:41,2024-04-27T07:57,5.6,10.56,4.5
19341,51,2024-04-13T18:25,2024-04-13T19:20,33.2,46.77,3.4
19342,241,2024-01-02T06:41,2024-01-02T06:53,4.7,8.97,5.0
19343,9,2024-03-04T13:41,2024-03-04T13:50,4.2,7.97,3.7
19344,373,2024-01-15T05:51,2024-01-15T06:00,4.7,8.52,4.6
19345,354,2024-02-12T07:15,2024-02-12T07:26,6.6,10.91,3.3
19346,267,2024-03-27T12:05,2024-03-27T12:41,22.6,32.26,3.5
19347,375,2024-04-05T20:55,2024-04-05T21:08,8.9,13.74,3.8
19348,36,2024-01-11T10:41,2024-01-11T11:07,8.1,14.81,4.9
19349,81,2024-04-24T08:19,2024-04-24T08:32,4.1,8.46,4.1
19350,308,2024-04-07T19:17,2024-04-07T19:37,7,12.7,3.4
19351,68,2024-01-08T18:15,2024-01-08T18:49,16.3,25.03,4.2
19352,167,2024-03-25T11:52,2024-03-25T12:44,21.1,33.01,4.1
19353,11,2024-03-31T12:37,2024-03-31T13:07,13.6,21.46,4.9
19354,292,2024-03-18T07:57,2024-03-18T08:48,23.8,35.83,4.5
19355,227,2024-04-02T10:39,2024-04-02T11:17,19.6,29.26,4.2
19356,350,2024-01-24T14:23,2024-01-24T14:42,7.4,12.99,4.7
19357,159,2024-03-05T17:07,2024-03-05T17:23,10.9,16.39,4.9
19358,159,2024-02-27T09:53,2024-02-27T10:25,10.1,17.91,4.4
19359,296,2024-02-24T15:52,2024-02-24T16:34,20.1,30.41,4.7
19360,384,2024-02-09T19:30,2024-02-09T19:45,5.8,10.63,4.2
19361,385,2024-01-31T16:14,2024-01-31T16:56,13.2,22.82,4.1
19362,175,2024-01-11T15:52,2024-01-11T16:21,13.4,21.09,4.3
19363,391,2024-04-16T15:36,2024-04-16T15:59,10.5,17,4.7
19364,184,2024-03-13T11:31,2024-03-13T11:52,13.8,20.33,4.7
19365,12,2024-02-14T11:22,2024-02-14T12:01,17.7,27.32,4.9
19366,15,2024-04-17T20:54,2024-04-17T21:05,7.4,11.79,4.0
19367,167,2024-02-02T20:42,2024-02-02T21:29,16.8,27.53,3.6
19368,266,2024-01-26T16:52,2024-01-26T17:45,31.4,44.49,4.6
19369,2,2024-03-08T13:39,2024-03-08T13:57,11.1,16.91,4.7
19370,41,2024-02-18T18:16,2024-02-18T18:40,8.7,15.17,3.7
19371,361,2024-01-22T05:41,2024-01-22T06:15,21,30.2,3.2
19372,220,2024-04-26T05:46,2024-04-26T06:28,17.3,27.33,3.0
19373,242,2024-04-27T05:38,2024-04-27T06:31,32,45.15,4.1
19374,274,2024-03-23T07:23,2024-03-23T07:35,6.3,10.73,3.7
19375,120,2024-01-01T17:07,2024-01-01T17:36,18.2,26.37,4.5
19376,152,2024-03-03T06:57,2024-03-03T07:14,8.6,14.01,3.2
19377,91,2024-03-31T13:47,2024-03-31T14:23,15.7,24.67,3.5
19378,114,2024-01-19T19:38,2024-01-19T20:31,36.3,49.88,4.8
19379,121,2024-03-30T14:38,2024-03-30T15:15,11.7,20.42,3.7
19380,68,2024-04-18T07:19,2024-04-18T07:24,3.2,6.27,4.3
19381,240,2024-03-26T11:23,2024-03-26T11:35,5.7,10.07,3.8
19382,314,2024-03-06T05:11,2024-03-06T05:48,16.2,25.37,3.3
19383,1,2024-03-18T21:20,2024-03-18T21:33,5.4,9.89,4.3
19384,302,2024-03-06T08:17,2024-03-06T08:43,15.3,22.73,3.2
19385,96,2024-03-09T14:27,2024-03-09T15:03,11.8,20.38,3.7
19386,263,2024-04-04T05:18,2024-04-04T05:55,11.9,20.64,4.0
19387,285,2024-03-31T06:10,2024-03-31T06:52,23.9,34.59,4.1
19388,274,2024-01-18T15:18,2024-01-18T15:43,10.4,17.19,4.0
19389,5,2024-04-12T12:59,2024-04-12T13:15,9.7,15.07,4.7
19390,49,2024-01-09T19:52,2024-01-09T20:41,19.4,30.69,4.7
19391,368,2024-03-24T14:01,2024-03-24T14:08,4.2,7.67,4.8
19392,263,2024-02-05T16:05,2024-02-05T16:54,15.3,26.18,3.0
19393,166,2024-03-12T07:27,2024-03-12T07:46,9.5,15.3,3.6
19394,279,2024-02-16T13:54,2024-02-16T14:44,32.1,44.81,3.4
19395,258,2024-04-28T05:33,2024-04-28T05:55,14.8,21.58,4.3
19396,303,2024-02-15T08:27,2024-02-15T09:02,18.3,27.38,4.8
19397,202,2024-01-16T05:52,2024-01-16T06:04,4.6,8.86,3.5
19398,203,2024-04-29T17:07,2024-04-29T17:44,20.8,30.43,3.4
19399,33,2024-03-06T14:22,2024-03-06T14:28,3.6,6.86,4.3
19400,285,2024-02-06T19:06,2024-02-06T19:22,9.3,14.63,4.5
19401,45,2024-01-09T08:20,2024-01-09T08:37,10,15.55,4.6
19402,17,2024-02-20T17:36,2024-02-20T17:45,4.8,8.63,3.5
19403,165,2024-03-02T18:28,2024-03-02T18:39,3.3,7.28,4.8
19404,232,2024-02-15T19:19,2024-02-15T20:14,23.3,35.88,4.7
19405,307,2024-01-20T18:48,2024-01-20T19:30,23.4,34.04,4.5
19406,9,2024-01-22T13:03,2024-01-22T13:39,23.2,32.92,4.8
19407,89,2024-03-26T05:49,2024-03-26T06:22,21.4,30.49,4.9
19408,204,2024-03-29T07:28,2024-03-29T08:03,13.4,21.99,3.7
19409,302,2024-01-12T10:04,2024-01-12T10:31,9.8,16.83,4.3
19410,180,2024-04-16T18:15,2024-04-16T18:20,1.8,4.73,4.8
19411,296,2024-04-20T17:04,2024-04-20T17:47,14.4,24.29,3.6
19412,176,2024-04-27T13:01,2024-04-27T13:45,13.8,23.78,3.1
19413,187,2024-03-10T18:30,2024-03-10T18:35,2.8,5.83,4.1
19414,62,2024-03-13T21:09,2024-03-13T21:46,24.6,34.61,3.6
19415,58,2024-04-14T07:24,2024-04-14T07:59,19.5,28.7,4.7
19416,55,2024-04-25T13:45,2024-04-25T14:05,11.6,17.76,3.5
19417,260,2024-02-12T06:48,2024-02-12T07:02,8.1,13.01,3.0
19418,115,2024-03-17T15:54,2024-03-17T16:32,26.3,36.63,3.9
19419,265,2024-02-11T07:04,2024-02-11T07:14,5.4,9.44,4.8
19420,230,2024-04-13T15:24,2024-04-13T16:02,25.8,36.08,4.2
19421,269,2024-03-17T09:36,2024-03-17T10:02,12.9,20.09,3.3
19422,239,2024-01-01T17:48,2024-01-01T17:57,5.6,9.51,4.2
19423,240,2024-03-22T11:56,2024-03-22T12:35,12.6,21.71,3.3
19424,325,2024-03-21T18:25,2024-03-21T19:05,19.6,29.56,4.9
