session_id,date,device,step,ts_offset_s
9962,2024-06-11,android,view,0
9963,2024-01-01,ios,view,0
9964,2024-02-06,web,view,0
9964,2024-02-06,web,cart,56
9965,2024-02-03,web,view,0
9965,2024-02-03,web,cart,64
9965,2024-02-03,web,checkout,166
9966,2024-08-14,ios,view,0
9966,2024-08-14,ios,cart,43
9967,2024-05-18,ios,view,0
9968,2024-01-22,android,view,0
9969,2024-07-07,ios,view,0
9969,2024-07-07,ios,cart,30
9970,2024-08-11,android,view,0
9971,2024-08-05,android,view,0
9972,2024-07-29,ios,view,0
9973,2024-01-14,web,view,0
9973,2024-01-14,web,cart,48
9973,2024-01-14,web,checkout,144
9974,2024-02-27,ios,view,0
9974,2024-02-27,ios,cart,25
9974,2024-02-27,ios,checkout,156
9975,2024-05-04,ios,view,0
9976,2024-06-01,web,view,0
9976,2024-06-01,web,cart,46
9977,2024-04-11,android,view,0
9977,2024-04-11,android,cart,24
9978,2024-03-04,ios,view,0
9979,2024-01-09,ios,view,0
9979,2024-01-09,ios,cart,51
9980,2024-05-31,ios,view,0
9981,2024-06-19,ios,view,0
9982,2024-01-06,android,view,0
9983,2024-04-16,android,view,0
9983,2024-04-16,android,cart,51
9983,2024-04-16,android,checkout,56
9984,2024-02-25,ios,view,0
9984,2024-02-25,ios,cart,38
9984,2024-02-25,ios,checkout,70
9985,2024-05-17,ios,view,0
9986,2024-07-28,ios,view,0
9987,2024-08-21,ios,view,0
9988,2024-04-14,ios,view,0
9988,2024-04-14,ios,cart,85
9988,2024-04-14,ios,checkout,34
9989,2024-08-20,ios,view,0
9989,2024-08-20,ios,cart,67
9990,2024-02-28,web,view,0
9991,2024-03-16,android,view,0
9991,2024-03-16,android,cart,23
9992,2024-08-23,web,view,0
9992,2024-08-23,web,cart,25
9993,2024-04-05,android,view,0
9993,2024-04-05,android,cart,45
9993,2024-04-05,android,checkout,96
9994,2024-08-10,ios,view,0
9994,2024-08-10,ios,cart,43
9995,2024-08-23,web,view,0
9996,2024-08-21,web,view,0
9996,2024-08-21,web,cart,68
9996,2024-08-21,web,checkout,162
9996,2024-08-21,web,payment,87
9997,2024-03-22,android,view,0
9998,2024-08-23,web,view,0
9998,2024-08-23,web,cart,66
9998,2024-08-23,web,checkout,74
9999,2024-06-26,web,view,0
10000,2024-02-12,android,view,0
10000,2024-02-12,android,cart,20
10001,2024-02-13,ios,view,0
10002,2024-03-09,web,view,0
10002,2024-03-09,web,cart,76
10003,2024-01-20,android,view,0
10003,2024-01-20,android,cart,36
10004,2024-05-31,ios,view,0
10005,2024-03-14,web,view,0
10006,2024-01-21,ios,view,0
10006,2024-01-21,ios,cart,56
10007,2024-07-14,web,view,0
10008,2024-01-26,web,view,0
10009,2024-07-05,ios,view,0
10010,2024-06-23,android,view,0
10011,2024-07-22,android,view,0
10011,2024-07-22,android,cart,67
10011,2024-07-22,android,checkout,46
10012,2024-02-25,android,view,0
10012,2024-02-25,android,cart,50
10013,2024-05-14,web,view,0
10013,2024-05-14,web,cart,69
10014,2024-04-01,ios,view,0
10015,2024-05-17,ios,view,0
10015,2024-05-17,ios,cart,40
10016,2024-08-24,ios,view,0
10017,2024-02-09,android,view,0
10017,2024-02-09,android,cart,36
10018,2024-06-07,android,view,0
10018,2024-06-07,android,cart,12
10018,2024-06-07,android,checkout,106
10019,2024-05-19,web,view,0
10020,2024-08-03,ios,view,0
10021,2024-04-28,web,view,0
10022,2024-06-06,web,view,0
10022,2024-06-06,web,cart,21
10023,2024-03-14,ios,view,0
10024,2024-01-11,web,view,0
10025,2024-06-19,ios,view,0
10025,2024-06-19,ios,cart,51
10026,2024-06-04,web,view,0
10027,2024-05-14,web,view,0
10028,2024-01-12,android,view,0
10028,2024-01-12,android,cart,40
10029,2024-06-01,web,view,0
10030,2024-02-01,ios,view,0
10030,2024-02-01,ios,cart,86
10031,2024-03-17,android,view,0
10032,2024-07-14,ios,view,0
10033,2024-06-02,web,view,0
10033,2024-06-02,web,cart,86
10034,2024-03-02,web,view,0
10035,2024-02-01,ios,view,0
10035,2024-02-01,ios,cart,56
10036,2024-03-18,android,view,0
10036,2024-03-18,android,cart,67
10037,2024-08-24,android,view,0
10037,2024-08-24,android,cart,20
10038,2024-06-08,android,view,0
10038,2024-06-08,android,cart,47
10039,2024-07-28,android,view,0
10040,2024-08-05,web,view,0
10040,2024-08-05,web,cart,16
10041,2024-08-04,ios,view,0
10042,2024-07-22,ios,view,0
10042,2024-07-22,ios,cart,11
10043,2024-04-06,web,view,0
10043,2024-04-06,web,cart,89
10044,2024-01-20,ios,view,0
10044,2024-01-20,ios,cart,29
10044,2024-01-20,ios,checkout,150
10045,2024-07-17,web,view,0
10046,2024-04-23,web,view,0
10046,2024-04-23,web,cart,23
10047,2024-06-27,ios,view,0
10047,2024-06-27,ios,cart,65
10048,2024-08-07,web,view,0
10049,2024-01-09,android,view,0
10050,2024-05-19,ios,view,0
10051,2024-06-28,android,view,0
10052,2024-07-21,ios,view,0
10052,2024-07-21,ios,cart,88
10053,2024-02-29,web,view,0
10054,2024-07-30,ios,view,0
10054,2024-07-30,ios,cart,61
10054,2024-07-30,ios,checkout,152
10055,2024-07-03,ios,view,0
10055,2024-07-03,ios,cart,31
10056,2024-07-31,web,view,0
10056,2024-07-31,web,cart,35
10057,2024-02-01,web,view,0
10057,2024-02-01,web,cart,85
10058,2024-05-25,ios,view,0
10059,2024-03-06,web,view,0
10059,2024-03-06,web,cart,47
10060,2024-02-27,android,view,0
10060,2024-02-27,android,cart,12
10061,2024-02-27,ios,view,0
10062,2024-08-24,web,view,0
10062,2024-08-24,web,cart,28
10062,2024-08-24,web,checkout,178
10063,2024-03-27,web,view,0
10063,2024-03-27,web,cart,14
10064,2024-04-16,ios,view,0
10065,2024-06-03,android,view,0
10065,2024-06-03,android,cart,12
10066,2024-02-02,web,view,0
10067,2024-07-10,android,view,0
10068,2024-06-23,android,view,0
10069,2024-06-04,android,view,0
10069,2024-06-04,android,cart,32
10069,2024-06-04,android,checkout,166
10070,2024-08-27,android,view,0
10070,2024-08-27,android,cart,39
10071,2024-08-27,web,view,0
10071,2024-08-27,web,cart,20
10072,2024-07-31,web,view,0
10073,2024-06-17,android,view,0
10074,2024-08-05,web,view,0
10074,2024-08-05,web,cart,58
10074,2024-08-05,web,checkout,56
10074,2024-08-05,web,payment,90
10075,2024-06-22,android,view,0
10076,2024-04-15,web,view,0
10076,2024-04-15,web,cart,81
10076,2024-04-15,web,checkout,94
10077,2024-05-13,web,view,0
10077,2024-05-13,web,cart,28
10078,2024-07-03,android,view,0
10079,2024-01-23,web,view,0
10080,2024-07-31,ios,view,0
10081,2024-04-13,android,view,0
10082,2024-02-05,web,view,0
10083,2024-08-18,web,view,0
10083,2024-08-18,web,cart,58
10084,2024-06-12,android,view,0
10085,2024-01-22,web,view,0
10086,2024-07-22,web,view,0
10087,2024-01-14,web,view,0
10088,2024-07-27,web,view,0
10089,2024-06-19,ios,view,0
10089,2024-06-19,ios,cart,71
10090,2024-02-04,android,view,0
10091,2024-02-09,android,view,0
10092,2024-02-29,android,view,0
10093,2024-03-03,web,view,0
10094,2024-06-20,android,view,0
10094,2024-06-20,android,cart,66
10095,2024-07-12,ios,view,0
10096,2024-04-03,ios,view,0
10096,2024-04-03,ios,cart,59
10097,2024-02-02,web,view,0
10098,2024-01-31,android,view,0
10098,2024-01-31,android,cart,88
10098,2024-01-31,android,checkout,124
10099,2024-02-19,web,view,0
10100,2024-01-15,web,view,0
10101,2024-03-31,android,view,0
10102,2024-08-06,ios,view,0
10103,2024-05-09,ios,view,0
10103,2024-05-09,ios,cart,42
10104,2024-07-18,web,view,0
10105,2024-06-11,web,view,0
10106,2024-06-28,ios,view,0
10106,2024-06-28,ios,cart,32
10107,2024-02-19,web,view,0
10107,2024-02-19,web,cart,89
10108,2024-02-14,android,view,0
10109,2024-06-23,web,view,0
10110,2024-06-22,ios,view,0
10110,2024-06-22,ios,cart,59
10110,2024-06-22,ios,checkout,22
10111,2024-08-01,android,view,0
10111,2024-08-01,android,cart,32
10111,2024-08-01,android,checkout,66
10112,2024-06-15,web,view,0
10113,2024-08-06,web,view,0
10114,2024-01-09,web,view,0
10115,2024-04-15,web,view,0
10115,2024-04-15,web,cart,60
10116,2024-06-11,web,view,0
10117,2024-07-11,web,view,0
10117,2024-07-11,web,cart,34
10118,2024-07-22,android,view,0
10119,2024-02-17,web,view,0
10119,2024-02-17,web,cart,32
10120,2024-03-27,android,view,0
10120,2024-03-27,android,cart,26
10121,2024-05-13,android,view,0
10122,2024-05-14,web,view,0
10123,2024-02-01,android,view,0
10123,2024-02-01,android,cart,68
10123,2024-02-01,android,checkout,62
10124,2024-03-21,ios,view,0
10125,2024-06-09,android,view,0
10126,2024-01-18,web,view,0
10126,2024-01-18,web,cart,89
10127,2024-01-06,ios,view,0
10127,2024-01-06,ios,cart,78
10127,2024-01-06,ios,checkout,144
10128,2024-07-30,web,view,0
10129,2024-04-08,web,view,0
10129,2024-04-08,web,cart,68
10130,2024-02-25,web,view,0
10131,2024-04-21,android,view,0
10132,2024-08-01,android,view,0
10133,2024-06-22,android,view,0
10134,2024-03-22,web,view,0
10134,2024-03-22,web,cart,77
10134,2024-03-22,web,checkout,92
10135,2024-04-22,web,view,0
10136,2024-06-17,web,view,0
10137,2024-01-31,web,view,0
10137,2024-01-31,web,cart,32
10138,2024-07-05,android,view,0
10138,2024-07-05,android,cart,74
10138,2024-07-05,android,checkout,60
10139,2024-05-04,ios,view,0
10139,2024-05-04,ios,cart,85
10140,2024-08-03,android,view,0
10141,2024-02-01,ios,view,0
10142,2024-03-24,ios,view,0
10142,2024-03-24,ios,cart,49
10143,2024-01-23,web,view,0
10143,2024-01-23,web,cart,80
10144,2024-02-29,ios,view,0
10144,2024-02-29,ios,cart,63
10145,2024-02-14,android,view,0
10145,2024-02-14,android,cart,81
10146,2024-06-14,web,view,0
10146,2024-06-14,web,cart,79
10147,2024-07-17,android,view,0
10147,2024-07-17,android,cart,32
10147,2024-07-17,android,checkout,106
10148,2024-05-16,ios,view,0
10149,2024-08-11,android,view,0
10149,2024-08-11,android,cart,86
10149,2024-08-11,android,checkout,176
10150,2024-06-28,ios,view,0
10151,2024-03-29,android,view,0
10151,2024-03-29,android,cart,28
10151,2024-03-29,android,checkout,86
10152,2024-06-26,android,view,0
10152,2024-06-26,android,cart,26
10153,2024-06-23,web,view,0
10154,2024-01-18,android,view,0
10154,2024-01-18,android,cart,32
10155,2024-07-13,web,view,0
10155,2024-07-13,web,cart,52
10156,2024-08-01,ios,view,0
10156,2024-08-01,ios,cart,72
10157,2024-03-19,android,view,0
10158,2024-02-28,ios,view,0
10158,2024-02-28,ios,cart,56
10159,2024-05-14,ios,view,0
10160,2024-07-19,android,view,0
10161,2024-04-29,web,view,0
10161,2024-04-29,web,cart,71
10162,2024-07-25,ios,view,0
10163,2024-01-18,web,view,0
10163,2024-01-18,web,cart,36
10164,2024-03-11,android,view,0
10165,2024-08-07,android,view,0
10165,2024-08-07,android,cart,51
10165,2024-08-07,android,checkout,40
10166,2024-05-31,ios,view,0
10167,2024-07-25,android,view,0
10168,2024-01-07,android,view,0
10168,2024-01-07,android,cart,33
10169,2024-01-24,ios,view,0
10169,2024-01-24,ios,cart,22
10170,2024-07-08,android,view,0
10171,2024-03-20,ios,view,0
10172,2024-01-02,web,view,0
10172,2024-01-02,web,cart,63
10172,2024-01-02,web,checkout,160
10172,2024-01-02,web,payment,246
10173,2024-08-17,android,view,0
10174,2024-05-16,ios,view,0
10175,2024-05-10,ios,view,0
10176,2024-02-16,web,view,0
10176,2024-02-16,web,cart,22
10177,2024-04-15,web,view,0
10178,2024-05-01,android,view,0
10179,2024-04-30,web,view,0
10180,2024-05-07,web,view,0
10180,2024-05-07,web,cart,17
10180,2024-05-07,web,checkout,50
10181,2024-02-15,ios,view,0
10181,2024-02-15,ios,cart,85
10182,2024-07-17,web,view,0
10182,2024-07-17,web,cart,10
10183,2024-06-18,android,view,0
10183,2024-06-18,android,cart,83
10184,2024-01-21,ios,view,0
10185,2024-03-31,web,view,0
10185,2024-03-31,web,cart,55
10186,2024-05-29,android,view,0
10187,2024-02-25,android,view,0
10188,2024-01-23,web,view,0
10189,2024-01-19,android,view,0
10190,2024-02-20,ios,view,0
10190,2024-02-20,ios,cart,75
10191,2024-06-12,android,view,0
10192,2024-03-07,ios,view,0
10192,2024-03-07,ios,cart,13
10193,2024-07-02,android,view,0
10193,2024-07-02,android,cart,42
10194,2024-06-09,web,view,0
10194,2024-06-09,web,cart,22
10195,2024-07-11,web,view,0
10196,2024-08-27,ios,view,0
10197,2024-01-10,web,view,0
10197,2024-01-10,web,cart,68
10198,2024-08-19,android,view,0
10199,2024-07-29,android,view,0
10200,2024-01-27,web,view,0
10201,2024-05-29,web,view,0
10201,2024-05-29,web,cart,48
10201,2024-05-29,web,checkout,166
10202,2024-01-17,web,view,0
10202,2024-01-17,web,cart,30
10202,2024-01-17,web,checkout,120
10203,2024-02-26,ios,view,0
10204,2024-03-13,web,view,0
10205,2024-07-21,web,view,0
10205,2024-07-21,web,cart,42
10205,2024-07-21,web,checkout,134
10206,2024-06-16,ios,view,0
10207,2024-02-10,android,view,0
10208,2024-06-06,web,view,0
10209,2024-08-23,ios,view,0
10209,2024-08-23,ios,cart,42
10210,2024-06-13,ios,view,0
10211,2024-08-05,android,view,0
10212,2024-01-08,android,view,0
10212,2024-01-08,android,cart,30
10212,2024-01-08,android,checkout,156
10213,2024-02-11,ios,view,0
10213,2024-02-11,ios,cart,71
10214,2024-01-19,ios,view,0
10215,2024-07-19,web,view,0
10216,2024-07-14,web,view,0
10217,2024-07-30,ios,view,0
10218,2024-02-06,ios,view,0
10218,2024-02-06,ios,cart,64
10218,2024-02-06,ios,checkout,56
10218,2024-02-06,ios,payment,96
10219,2024-04-27,android,view,0
10220,2024-02-25,ios,view,0
10221,2024-08-06,web,view,0
10222,2024-02-04,web,view,0
10222,2024-02-04,web,cart,74
10223,2024-03-11,ios,view,0
10224,2024-01-08,web,view,0
10224,2024-01-08,web,cart,84
10225,2024-02-17,ios,view,0
10225,2024-02-17,ios,cart,69
10226,2024-06-03,web,view,0
10227,2024-07-10,android,view,0
10228,2024-04-22,android,view,0
10229,2024-04-25,android,view,0
10230,2024-06-15,web,view,0
10231,2024-03-27,ios,view,0
10232,2024-02-24,ios,view,0
10233,2024-04-13,web,view,0
10234,2024-05-10,android,view,0
10235,2024-03-17,web,view,0
10235,2024-03-17,web,cart,11
10235,2024-03-17,web,checkout,148
10235,2024-03-17,web,payment,84
10236,2024-03-28,android,view,0
10236,2024-03-28,android,cart,75
10236,2024-03-28,android,checkout,140
10237,2024-08-10,ios,view,0
10238,2024-02-26,android,view,0
10239,2024-07-19,ios,view,0
10240,2024-08-02,web,view,0
10241,2024-06-20,ios,view,0
10242,2024-06-26,ios,view,0
10243,2024-02-25,ios,view,0
10243,2024-02-25,ios,cart,66
10244,2024-04-07,android,view,0
10245,2024-05-27,web,view,0
10246,2024-03-24,ios,view,0
10246,2024-03-24,ios,cart,82
10247,2024-02-07,web,view,0
10248,2024-06-23,ios,view,0
10248,2024-06-23,ios,cart,47
10249,2024-04-05,ios,view,0
10249,2024-04-05,ios,cart,56
10250,2024-01-07,ios,view,0
10250,2024-01-07,ios,cart,51
10251,2024-01-16,ios,view,0
10252,2024-02-05,web,view,0
10253,2024-01-12,web,view,0
10253,2024-01-12,web,cart,64
10254,2024-05-04,android,view,0
10255,2024-08-15,ios,view,0
10255,2024-08-15,ios,cart,47
10256,2024-04-08,android,view,0
10256,2024-04-08,android,cart,78
10257,2024-06-11,android,view,0
10257,2024-06-11,android,cart,70
10258,2024-01-11,web,view,0
10259,2024-04-24,ios,view,0
10260,2024-08-13,web,view,0
10260,2024-08-13,web,cart,78
10261,2024-04-14,ios,view,0
10262,2024-06-20,web,view,0
10263,2024-01-06,web,view,0
10263,2024-01-06,web,cart,70
10264,2024-06-11,web,view,0
10264,2024-06-11,web,cart,19
10265,2024-03-16,ios,view,0
10265,2024-03-16,ios,cart,63
10266,2024-08-28,ios,view,0
10266,2024-08-28,ios,cart,10
10267,2024-02-19,ios,view,0
10267,2024-02-19,ios,cart,28
10268,2024-04-03,ios,view,0
10268,2024-04-03,ios,cart,43
10269,2024-03-11,android,view,0
10270,2024-07-21,web,view,0
10270,2024-07-21,web,cart,77
10271,2024-03-24,android,view,0
10272,2024-06-25,ios,view,0
10273,2024-06-12,web,view,0
10273,2024-06-12,web,cart,47
10274,2024-05-02,web,view,0
10274,2024-05-02,web,cart,62
10275,2024-02-21,ios,view,0
10276,2024-08-20,ios,view,0
10276,2024-08-20,ios,cart,64
10277,2024-08-27,ios,view,0
10277,2024-08-27,ios,cart,60
10278,2024-08-12,android,view,0
10278,2024-08-12,android,cart,39
10279,2024-01-01,android,view,0
10280,2024-04-13,web,view,0
10281,2024-03-21,web,view,0
10282,2024-01-13,android,view,0
10282,2024-01-13,android,cart,55
10283,2024-06-24,ios,view,0
10283,2024-06-24,ios,cart,38
10284,2024-06-19,web,view,0
10284,2024-06-19,web,cart,59
10285,2024-02-20,web,view,0
10286,2024-07-27,web,view,0
10287,2024-06-26,android,view,0
10288,2024-01-20,android,view,0
10289,2024-08-11,ios,view,0
10289,2024-08-11,ios,cart,69
10290,2024-02-01,web,view,0
10291,2024-04-30,android,view,0
10292,2024-02-08,android,view,0
10293,2024-01-15,ios,view,0
10293,2024-01-15,ios,cart,18
10294,2024-08-21,android,view,0
10294,2024-08-21,android,cart,87
10295,2024-08-23,android,view,0
10295,2024-08-23,android,cart,22
10296,2024-04-30,android,view,0
10297,2024-04-06,web,view,0
10298,2024-08-25,android,view,0
10299,2024-08-18,ios,view,0
10299,2024-08-18,ios,cart,57
10300,2024-08-12,web,view,0
10301,2024-08-05,web,view,0
10301,2024-08-05,web,cart,64
10302,2024-07-16,ios,view,0
10303,2024-04-17,android,view,0
10303,2024-04-17,android,cart,53
10304,2024-03-02,ios,view,0
10305,2024-03-19,ios,view,0
10305,2024-03-19,ios,cart,38
10305,2024-03-19,ios,checkout,88
10306,2024-02-17,web,view,0
10307,2024-05-19,ios,view,0
10307,2024-05-19,ios,cart,33
10307,2024-05-19,ios,checkout,40
10308,2024-02-15,ios,view,0
10309,2024-01-06,android,view,0
10310,2024-08-16,ios,view,0
10310,2024-08-16,ios,cart,78
10311,2024-03-28,web,view,0
10312,2024-08-22,ios,view,0
10313,2024-02-24,ios,view,0
10313,2024-02-24,ios,cart,64
10314,2024-04-16,web,view,0
10315,2024-07-29,ios,view,0
10316,2024-06-25,web,view,0
10317,2024-02-10,android,view,0
10318,2024-03-27,android,view,0
10318,2024-03-27,android,cart,16
10319,2024-02-16,android,view,0
10319,2024-02-16,android,cart,86
10320,2024-07-30,web,view,0
10320,2024-07-30,web,cart,75
10321,2024-01-24,ios,view,0
10321,2024-01-24,ios,cart,58
10322,2024-01-08,android,view,0
10323,2024-04-30,ios,view,0
10324,2024-04-28,ios,view,0
10325,2024-01-03,web,view,0
10326,2024-07-20,web,view,0
10327,2024-02-16,web,view,0
10328,2024-05-05,ios,view,0
10328,2024-05-05,ios,cart,57
10329,2024-01-30,android,view,0
10329,2024-01-30,android,cart,45
10329,2024-01-30,android,checkout,168
10330,2024-06-29,ios,view,0
10331,2024-05-28,android,view,0
10331,2024-05-28,android,cart,33
10332,2024-01-15,android,view,0
10332,2024-01-15,android,cart,85
10333,2024-05-18,ios,view,0
10333,2024-05-18,ios,cart,73
10334,2024-03-05,android,view,0
10335,2024-05-24,android,view,0
10336,2024-03-23,web,view,0
10336,2024-03-23,web,cart,33
10337,2024-02-03,ios,view,0
10337,2024-02-03,ios,cart,75
10338,2024-08-10,android,view,0
10339,2024-05-12,web,view,0
10339,2024-05-12,web,cart,36
10339,2024-05-12,web,checkout,22
10340,2024-01-16,ios,view,0
10340,2024-01-16,ios,cart,59
10341,2024-08-01,android,view,0
10342,2024-08-20,web,view,0
10343,2024-03-23,web,view,0
10344,2024-02-19,web,view,0
10344,2024-02-19,web,cart,74
10345,2024-05-31,web,view,0
10346,2024-05-09,ios,view,0
10347,2024-07-07,android,view,0
10348,2024-05-06,ios,view,0
10348,2024-05-06,ios,cart,74
10349,2024-02-18,ios,view,0
10350,2024-06-03,android,view,0
10350,2024-06-03,android,cart,54
10351,2024-02-11,ios,view,0
10352,2024-02-04,android,view,0
10353,2024-02-25,ios,view,0
10354,2024-01-14,ios,view,0
10354,2024-01-14,ios,cart,50
10355,2024-07-28,web,view,0
10356,2024-06-07,web,view,0
10357,2024-02-25,android,view,0
10358,2024-05-10,web,view,0
10358,2024-05-10,web,cart,75
10359,2024-03-24,ios,view,0
10360,2024-04-04,web,view,0
10361,2024-08-08,ios,view,0
10361,2024-08-08,ios,cart,81
10362,2024-02-28,android,view,0
10363,2024-07-20,web,view,0
10363,2024-07-20,web,cart,54
10363,2024-07-20,web,checkout,90
10364,2024-05-02,web,view,0
10365,2024-08-20,ios,view,0
10366,2024-07-22,android,view,0
10367,2024-04-28,android,view,0
10367,2024-04-28,android,cart,18
10368,2024-01-18,android,view,0
10368,2024-01-18,android,cart,61
10369,2024-06-29,android,view,0
10370,2024-07-20,web,view,0
10371,2024-03-08,android,view,0
10371,2024-03-08,android,cart,27
10371,2024-03-08,android,checkout,84
10372,2024-03-22,web,view,0
10372,2024-03-22,web,cart,33
10373,2024-04-20,web,view,0
10373,2024-04-20,web,cart,58
10374,2024-08-15,web,view,0
10374,2024-08-15,web,cart,15
10374,2024-08-15,web,checkout,128
10374,2024-08-15,web,payment,45
10375,2024-04-10,web,view,0
10376,2024-07-17,web,view,0
10376,2024-07-17,web,cart,77
10377,2024-05-14,android,view,0
10378,2024-08-12,ios,view,0
10379,2024-06-03,ios,view,0
10380,2024-04-02,web,view,0
10380,2024-04-02,web,cart,43
10381,2024-02-19,web,view,0
10382,2024-04-11,android,view,0
10382,2024-04-11,android,cart,78
10383,2024-05-27,ios,view,0
10384,2024-07-03,ios,view,0
10385,2024-03-10,android,view,0
10386,2024-01-16,web,view,0
10386,2024-01-16,web,cart,87
10387,2024-07-12,web,view,0
10388,2024-01-29,web,view,0
10388,2024-01-29,web,cart,69
10389,2024-01-17,ios,view,0
10389,2024-01-17,ios,cart,68
10390,2024-05-03,android,view,0
10390,2024-05-03,android,cart,63
10391,2024-07-15,android,view,0
10391,2024-07-15,android,cart,85
10392,2024-04-29,web,view,0
10392,2024-04-29,web,cart,46
10393,2024-01-03,ios,view,0
10394,2024-06-06,web,view,0
10395,2024-06-21,ios,view,0
10395,2024-06-21,ios,cart,18
10396,2024-06-17,web,view,0
10396,2024-06-17,web,cart,63
10397,2024-03-25,ios,view,0
10397,2024-03-25,ios,cart,68
10398,2024-02-06,web,view,0
10398,2024-02-06,web,cart,71
10399,2024-07-20,web,view,0
10400,2024-01-17,web,view,0
10400,2024-01-17,web,cart,26
10401,2024-08-15,web,view,0
10402,2024-05-15,ios,view,0
10403,2024-02-03,web,view,0
10403,2024-02-03,web,cart,47
10403,2024-02-03,web,checkout,158
10404,2024-03-30,web,view,0
10405,2024-04-30,web,view,0
10406,2024-05-19,ios,view,0
10406,2024-05-19,ios,cart,17
10407,2024-07-19,ios,view,0
10407,2024-07-19,ios,cart,50
10408,2024-04-04,android,view,0
10408,2024-04-04,android,cart,42
10409,2024-08-23,android,view,0
10410,2024-03-16,ios,view,0
10410,2024-03-16,ios,cart,74
10411,2024-02-14,ios,view,0
10412,2024-03-03,ios,view,0
10413,2024-04-08,ios,view,0
10414,2024-04-10,ios,view,0
10414,2024-04-10,ios,cart,79
10415,2024-07-01,android,view,0
10416,2024-08-03,web,view,0
10416,2024-08-03,web,cart,40
10417,2024-04-05,web,view,0
10417,2024-04-05,web,cart,71
10417,2024-04-05,web,checkout,70
10418,2024-01-27,web,view,0
10419,2024-07-03,web,view,0
10419,2024-07-03,web,cart,55
10420,2024-07-02,web,view,0
10421,2024-01-17,ios,view,0
10422,2024-04-25,web,view,0
10423,2024-05-12,android,view,0
10424,2024-06-08,web,view,0
10425,2024-02-14,android,view,0
10425,2024-02-14,android,cart,58
10426,2024-03-23,ios,view,0
10426,2024-03-23,ios,cart,25
10427,2024-04-24,web,view,0
10427,2024-04-24,web,cart,32
10428,2024-08-18,ios,view,0
10428,2024-08-18,ios,cart,65
10428,2024-08-18,ios,checkout,38
10429,2024-04-11,android,view,0
10430,2024-07-24,android,view,0
10430,2024-07-24,android,cart,14
10430,2024-07-24,android,checkout,170
10431,2024-02-19,ios,view,0
10432,2024-02-05,android,view,0
10433,2024-04-02,ios,view,0
10433,2024-04-02,ios,cart,45
10433,2024-04-02,ios,checkout,126
10434,2024-08-04,android,view,0
10435,2024-06-05,ios,view,0
10435,2024-06-05,ios,cart,76
10436,2024-07-21,android,view,0
10437,2024-08-26,web,view,0
10438,2024-04-04,android,view,0
10439,2024-02-08,web,view,0
10440,2024-01-05,ios,view,0
10440,2024-01-05,ios,cart,85
10441,2024-03-16,ios,view,0
10441,2024-03-16,ios,cart,72
10441,2024-03-16,ios,checkout,68
10442,2024-06-07,web,view,0
10443,2024-05-23,web,view,0
10444,2024-07-12,ios,view,0
10444,2024-07-12,ios,cart,33
10445,2024-08-18,ios,view,0
10445,2024-08-18,ios,cart,60
10446,2024-04-24,web,view,0
10446,2024-04-24,web,cart,14
10447,2024-03-25,web,view,0
10447,2024-03-25,web,cart,87
10448,2024-05-24,ios,view,0
10449,2024-06-30,web,view,0
10450,2024-04-15,web,view,0
10451,2024-05-23,web,view,0
10452,2024-01-20,web,view,0
10452,2024-01-20,web,cart,23
10453,2024-08-10,android,view,0
10453,2024-08-10,android,cart,18
10454,2024-01-19,web,view,0
10455,2024-03-26,android,view,0
10456,2024-07-10,android,view,0
10457,2024-02-04,android,view,0
10458,2024-03-26,web,view,0
10459,2024-08-22,web,view,0
10459,2024-08-22,web,cart,26
10459,2024-08-22,web,checkout,60
10460,2024-03-14,android,view,0
10460,2024-03-14,android,cart,68
10461,2024-08-27,web,view,0
10461,2024-08-27,web,cart,73
10462,2024-06-01,ios,view,0
10463,2024-06-29,ios,view,0
10464,2024-06-10,ios,view,0
10464,2024-06-10,ios,cart,89
10465,2024-04-22,android,view,0
10466,2024-04-13,ios,view,0
10466,2024-04-13,ios,cart,80
10467,2024-06-02,web,view,0
10467,2024-06-02,web,cart,20
10468,2024-01-13,ios,view,0
10468,2024-01-13,ios,cart,77
10469,2024-01-10,android,view,0
10469,2024-01-10,android,cart,13
10469,2024-01-10,android,checkout,134
10470,2024-07-24,android,view,0
10471,2024-05-12,web,view,0
10472,2024-02-10,web,view,0
10472,2024-02-10,web,cart,54
10473,2024-08-09,android,view,0
10473,2024-08-09,android,cart,28
10474,2024-07-26,web,view,0
10475,2024-06-30,android,view,0
10475,2024-06-30,android,cart,37
10476,2024-04-10,web,view,0
10476,2024-04-10,web,cart,11
10477,2024-07-22,android,view,0
10477,2024-07-22,android,cart,71
10478,2024-01-09,web,view,0
10479,2024-02-24,web,view,0
10480,2024-03-11,android,view,0
10480,2024-03-11,android,cart,54
10481,2024-05-19,web,view,0
10482,2024-05-02,ios,view,0
10483,2024-01-03,web,view,0
10483,2024-01-03,web,cart,10
10484,2024-07-14,ios,view,0
10484,2024-07-14,ios,cart,90
10484,2024-07-14,ios,checkout,36
10485,2024-03-02,android,view,0
10485,2024-03-02,android,cart,75
10485,2024-03-02,android,checkout,172
10486,2024-05-31,android,view,0
10487,2024-08-01,ios,view,0
10487,2024-08-01,ios,cart,70
10488,2024-02-19,web,view,0
10489,2024-08-24,web,view,0
10489,2024-08-24,web,cart,41
10490,2024-01-25,ios,view,0
10491,2024-07-11,android,view,0
10492,2024-04-12,android,view,0
