date,store,category,units,unit_price,discount_pct,payment_method
2024-06-29,Surulere,Pots,6,3000,0,transfer
2024-06-29,Ajah,Other,6,1500,0,cash
2024-06-29,Ajah,Tools,2,8000,0.05,cash
2024-06-29,Ajah,Soil,1,2200,0,transfer
2024-06-29,Maryland,Plants,5,4500,0.1,cash
2024-06-29,Maryland,Furniture,2,26000,0,cash
2024-06-29,Maryland,Furniture,4,26000,0.1,transfer
2024-06-30,Ikeja,Furniture,5,26000,0,transfer
2024-06-30,Ikeja,Plants,6,4500,0.05,cash
2024-06-30,Lekki,Tools,5,8000,0,card
2024-06-30,Yaba,Soil,5,2200,0,card
2024-06-30,Yaba,Plants,5,4500,0,cash
2024-06-30,Surulere,Tools,6,8000,0.05,card
2024-06-30,Ajah,Tools,1,8000,0,card
2024-06-30,Ajah,Plants,5,4500,0,cash
2024-06-30,Maryland,Soil,2,2200,0.05,cash
2024-06-30,Maryland,Furniture,1,26000,0,cash
2024-06-30,Maryland,Other,2,1500,0.1,transfer
2024-07-01,Ikeja,Other,4,1500,0,transfer
2024-07-01,Ikeja,Other,4,1500,0.05,transfer
2024-07-01,Lekki,Soil,4,2200,0.05,transfer
2024-07-01,Lekki,Tools,1,8000,0,cash
2024-07-01,Lekki,Other,3,1500,0.25,cash
2024-07-01,Yaba,Plants,2,4500,0.05,card
2024-07-01,Yaba,Plants,2,4500,0.1,transfer
2024-07-01,Surulere,Tools,3,8000,0.1,card
2024-07-01,Surulere,Pots,5,3000,0,card
2024-07-01,Ajah,Pots,2,3000,0.1,card
2024-07-01,Ajah,Tools,2,8000,0,cash
2024-07-01,Ajah,Pots,6,3000,0,card
2024-07-01,Maryland,Tools,2,8000,0,transfer
2024-07-01,Maryland,Pots,5,3000,0,card
2024-07-02,Ikeja,Soil,3,2200,0,cash
2024-07-02,Ikeja,Tools,3,8000,0,card
2024-07-02,Ikeja,Plants,6,4500,0.05,transfer
2024-07-02,Lekki,Other,6,1500,0,card
2024-07-02,Yaba,Other,4,1500,0,card
2024-07-02,Yaba,Soil,4,2200,0,transfer
2024-07-02,Yaba,Soil,1,2200,0,cash
2024-07-02,Surulere,Soil,6,2200,0.1,transfer
2024-07-02,Ajah,Soil,1,2200,0,card
2024-07-02,Ajah,Tools,4,8000,0.1,cash
2024-07-02,Maryland,Plants,1,4500,0,transfer
2024-07-02,Maryland,Furniture,2,26000,0,cash
2024-07-03,Ikeja,Pots,2,3000,0.1,cash
2024-07-03,Ikeja,Plants,4,4500,0.05,transfer
2024-07-03,Lekki,Soil,6,2200,0,card
2024-07-03,Lekki,Furniture,6,26000,0,transfer
2024-07-03,Yaba,Tools,1,8000,0,transfer
2024-07-03,Yaba,Pots,1,3000,0,transfer
2024-07-03,Surulere,Pots,5,3000,0,card
2024-07-03,Surulere,Soil,2,2200,0,transfer
2024-07-03,Ajah,Plants,1,4500,0,cash
2024-07-03,Maryland,Pots,2,3000,0,card
2024-07-03,Maryland,Other,1,1500,0,transfer
2024-07-03,Maryland,Other,1,1500,0.1,transfer
2024-07-04,Ikeja,Other,1,1500,0.1,card
2024-07-04,Ikeja,Tools,6,8000,0,card
2024-07-04,Lekki,Other,2,1500,0,transfer
2024-07-04,Lekki,Other,5,1500,0,transfer
2024-07-04,Lekki,Tools,2,8000,0,transfer
2024-07-04,Lekki,Furniture,0,8000,0,cash
2024-07-04,Lekki,Plants,0,8000,0,cash
2024-07-04,Yaba,Other,2,1500,0.05,card
2024-07-04,Yaba,Other,2,1500,0,transfer
2024-07-04,Yaba,Other,2,1500,0.05,card
2024-07-04,Surulere,Tools,6,8000,0.05,cash
2024-07-04,Surulere,Tools,5,8000,0,card
2024-07-04,Ajah,Furniture,5,26000,0,card
2024-07-04,Ajah,Other,2,1500,0.1,card
2024-07-04,Ajah,Other,2,1500,0,card
2024-07-04,Maryland,Pots,2,3000,0,transfer
2024-07-04,Maryland,Furniture,2,26000,0,card
2024-07-05,Ikeja,Soil,1,2200,0,card
2024-07-05,Ikeja,Furniture,2,26000,0.1,card
2024-07-05,Lekki,Tools,5,8000,0.2,cash
2024-07-05,Lekki,Furniture,3,26000,0.1,card
2024-07-05,Yaba,Other,6,1500,0,cash
2024-07-05,Yaba,Pots,5,3000,0.05,cash
2024-07-05,Surulere,Furniture,0,26000,0,card
2024-07-05,Surulere,Tools,3,8000,0,transfer
2024-07-05,Ajah,Tools,6,8000,0,cash
2024-07-05,Ajah,Tools,6,8000,0,card
2024-07-05,Maryland,Soil,1,2200,0,transfer
2024-07-05,Maryland,Pots,4,3000,0,cash
2024-07-06,Ikeja,Tools,3,8000,0.1,card
2024-07-06,Lekki,Soil,5,2200,0,card
2024-07-06,Yaba,Pots,2,3000,0,card
2024-07-06,Yaba,Pots,3,3000,0.1,cash
2024-07-06,Yaba,Pots,4,3000,0.05,cash
2024-07-06,Surulere,Plants,4,4500,0,cash
2024-07-06,Ajah,Other,5,1500,0,transfer
2024-07-06,Ajah,Tools,3,8000,0.05,transfer
2024-07-06,Ajah,Pots,2,3000,0.05,card
2024-07-06,Maryland,Pots,5,3000,0.05,card
2024-07-06,Maryland,Furniture,3,26000,0,card
2024-07-07,Ikeja,Furniture,1,26000,0,transfer
2024-07-07,Ikeja,Furniture,6,26000,0.1,transfer
2024-07-07,Lekki,Plants,3,4500,0,cash
2024-07-07,Lekki,Soil,3,2200,0.1,transfer
2024-07-07,Lekki,Tools,1,8000,0,cash
2024-07-07,Lekki,Pots,0,3000,0,cash
2024-07-07,Yaba,Furniture,2,26000,0,transfer
2024-07-07,Surulere,Tools,4,8000,0,cash
2024-07-07,Ajah,Pots,3,3000,0.05,cash
2024-07-07,Maryland,Plants,5,4500,0,card
2024-07-08,Ikeja,Other,0,1500,0.1,transfer
2024-07-08,Ikeja,Soil,3,2200,0.1,cash
2024-07-08,Ikeja,Soil,1,2200,0.1,card
2024-07-08,Lekki,Tools,3,8000,0.1,transfer
2024-07-08,Yaba,Plants,5,4500,0,card
2024-07-08,Yaba,Plants,3,4500,0.1,card
2024-07-08,Yaba,Tools,4,8000,0.05,card
2024-07-08,Surulere,Tools,4,8000,0,transfer
2024-07-08,Surulere,Pots,2,3000,0,card
2024-07-08,Surulere,Plants,1,4500,0,card
2024-07-08,Ajah,Furniture,2,26000,0,card
2024-07-08,Ajah,Tools,3,8000,0,transfer
2024-07-08,Ajah,Plants,6,4500,0.05,transfer
2024-07-08,Maryland,Plants,2,4500,0.05,transfer
2024-07-08,Maryland,Soil,1,2200,0.05,transfer
2024-07-09,Ikeja,Furniture,2,26000,0,card
2024-07-09,Ikeja,Other,1,1500,0.05,transfer
2024-07-09,Ikeja,Other,2,1500,0.1,transfer
2024-07-09,Lekki,Plants,5,4500,0.05,card
2024-07-09,Lekki,Plants,3,4500,0,card
2024-07-09,Lekki,Furniture,6,26000,0.35,cash
2024-07-09,Lekki,Soil,0,8000,0,cash
2024-07-09,Lekki,Pots,0,4500,0,cash
2024-07-09,Yaba,Soil,3,2200,0,transfer
2024-07-09,Yaba,Other,5,1500,0.1,cash
2024-07-09,Yaba,Pots,1,3000,0.1,cash
2024-07-09,Surulere,Other,2,1500,0,cash
2024-07-09,Ajah,Furniture,5,26000,0,cash
2024-07-09,Maryland,Plants,4,4500,0.1,cash
2024-07-09,Maryland,Soil,1,2200,0,transfer
2024-07-09,Maryland,Plants,5,4500,0,cash
2024-07-10,Ikeja,Pots,3,3000,0.1,cash
2024-07-10,Ikeja,Other,5,1500,0,card
2024-07-10,Lekki,Plants,4,4500,0,card
2024-07-10,Lekki,Other,5,1500,0,transfer
2024-07-10,Lekki,Furniture,2,26000,0.1,cash
2024-07-10,Yaba,Pots,1,3000,0.1,cash
2024-07-10,Surulere,Furniture,1,,0.05,card
2024-07-10,Surulere,Soil,1,2200,0,transfer
2024-07-10,Ajah,Tools,4,8000,0,transfer
2024-07-10,Maryland,Furniture,1,26000,0.1,cash
2024-07-11,Ikeja,Tools,4,8000,0.1,transfer
2024-07-11,Lekki,Plants,3,4500,0.1,card
2024-07-11,Lekki,Plants,2,4500,0.1,card
2024-07-11,Lekki,Plants,1,4500,0.05,card
2024-07-11,Yaba,Pots,2,3000,0,cash
2024-07-11,Yaba,Pots,6,3000,0,card
2024-07-11,Yaba,Soil,6,2200,0,transfer
2024-07-11,Surulere,Furniture,2,26000,0,transfer
2024-07-11,Ajah,Other,5,1500,0,card
2024-07-11,Maryland,Soil,2,2200,0.05,card
2024-07-11,Maryland,Pots,5,3000,0,cash
2024-07-11,Maryland,Tools,3,8000,0,cash
2024-07-12,Ikeja,Tools,3,8000,0,transfer
2024-07-12,Ikeja,Soil,4,2200,0.05,cash
2024-07-12,Lekki,Other,1,1500,0,cash
2024-07-12,Lekki,Plants,4,4500,0,transfer
2024-07-12,Yaba,Tools,6,8000,0,card
2024-07-12,Yaba,Pots,4,3000,0,transfer
2024-07-12,Surulere,Tools,3,8000,0,cash
2024-07-12,Surelere,Soil,5,2200,0.05,cash
2024-07-12,Surulere,Other,1,1500,0,card
2024-07-12,Ajah,Furniture,5,26000,0,transfer
2024-07-12,Ajah,Pots,3,3000,0,cash
2024-07-12,Ajah,Pots,4,3000,0.1,card
2024-07-12,Maryland,Soil,2,2200,0.05,cash
2024-07-12,Maryland,Pots,2,3000,0,cash
2024-07-13,Ikeja,Other,4,1500,0,card
2024-07-13,Ikeja,Soil,3,2200,0,cash
2024-07-13,Lekki,Furniture,2,26000,0.05,transfer
2024-07-13,Lekki,Soil,0,4500,0,cash
2024-07-13,Lekki,Tools,0,4500,0,cash
2024-07-13,Yaba,Furniture,6,26000,0,card
2024-07-13,Surulere,Pots,3,3000,0.1,card
2024-07-13,Surulere,Other,2,1500,0.1,transfer
2024-07-13,Ajah,Other,1,1500,0.1,cash
2024-07-13,Ajah,Tools,2,8000,0,card
2024-07-13,Maryland,Tools,3,8000,0.1,transfer
2024-07-14,Ikeja,Furniture,5,26000,0,cash
2024-07-14,Ikeja,Plants,4,4500,0.05,cash
2024-07-14,Lekki,Tools,2,8000,0.1,card
2024-07-14,Lekki,Furniture,1,26000,0,card
2024-07-14,Lekki,Furniture,0,3000,0,cash
2024-07-14,Yaba,Soil,3,2200,0,cash
2024-07-14,Surulere,Furniture,1,26000,0.05,transfer
2024-07-14,Surulere,Furniture,1,26000,0.05,card
2024-07-14,Ajah,Tools,5,8000,0,transfer
2024-07-14,Ajah,Pots,1,3000,0,card
2024-07-14,Maryland,Furniture,4,26000,0.1,transfer
2024-07-14,Maryland,Furniture,5,26000,0,cash
2024-07-14,Maryland,Other,3,1500,0.1,cash
2024-07-15,Ikeja,Plants,1,4500,0.1,cash
2024-07-15,Ikeja,Soil,3,2200,0.05,cash
2024-07-15,Ikeja,Tools,3,8000,0.1,cash
2024-07-15,Lekki,Tools,1,8000,0,transfer
2024-07-15,Lekki,Plants,5,4500,0.2,cash
2024-07-15,Lekki,Other,4,1500,0.1,cash
2024-07-15,Yaba,Furniture,5,26000,0,transfer
2024-07-15,Yaba,Other,2,1500,0,cash
2024-07-15,Surulere,Pots,1,3000,0,transfer
2024-07-15,Surulere,Other,2,1500,0.1,cash
2024-07-15,Ajah,Pots,5,3000,0.1,card
2024-07-15,Maryland,Soil,2,2200,0,transfer
2024-07-16,Ikeja,Furniture,4,26000,0.1,transfer
2024-07-16,Leki,Pots,3,,0.35,cash
2024-07-16,Lekki,Soil,4,2200,0,card
2024-07-16,Yaba,Furniture,2,26000,0.1,transfer
2024-07-16,Yaba,Plants,2,4500,0.05,transfer
2024-07-16,Surulere,Furniture,3,26000,0,card
2024-07-16,Surulere,Other,2,1500,0,cash
2024-07-16,Surulere,Other,1,1500,0,cash
2024-07-16,Ajah,Furniture,2,26000,0.1,card
2024-07-16,Ajah,Soil,6,2200,0.05,card
2024-07-16,Ajah,Furniture,3,26000,0.1,card
2024-07-16,Maryland,Other,3,1500,0,cash
2024-07-16,Maryland,Soil,1,2200,0.05,cash
2024-07-16,Maryland,Furniture,4,26000,0.05,transfer
2024-07-17,Ikeja,Other,2,1500,0,cash
2024-07-17,Ikeja,Pots,5,3000,0.1,cash
2024-07-17,Lekki,Other,2,1500,0.25,cash
2024-07-17,Lekki,Pots,4,3000,0,card
2024-07-17,Lekki,Pots,2,3000,0,transfer
2024-07-17,Yaba,Soil,2,2200,0.05,cash
2024-07-17,Surulere,Other,3,1500,0,transfer
2024-07-17,Surulere,Furniture,1,26000,0,cash
2024-07-17,Ajah,Other,3,1500,0,card
2024-07-17,Ajah,Plants,1,4500,0.05,cash
2024-07-17,Maryland,Pots,6,3000,0.1,transfer
2024-07-17,Maryland,Soil,1,2200,0.1,transfer
2024-07-18,Ikeja,Pots,4,3000,0,card
2024-07-18,Lekki,Pots,3,3000,0,card
2024-07-18,Yaba,Other,1,1500,0,card
2024-07-18,Surulere,Soil,4,2200,0.1,transfer
2024-07-18,Surulere,Plants,4,4500,0.1,transfer
2024-07-18,Surulere,Soil,3,2200,0,cash
2024-07-18,Ajah,Pots,6,3000,0.1,card
2024-07-18,Maryland,Soil,6,2200,0,card
2024-07-18,Maryland,Tools,1,8000,0,cash
2024-07-19,Ikeja,Tools,4,8000,0,cash
2024-07-19,Ikeja,Plants,6,4500,0,transfer
2024-07-19,Lekki,Tools,5,8000,0.05,cash
2024-07-19,Lekki,Furniture,6,26000,0,card
2024-07-19,Lekki,Tools,0,3000,0,cash
2024-07-19,Lekki,Soil,0,8000,0,cash
2024-07-19,Yaba,Soil,6,2200,0,card
2024-07-19,Yaba,Plants,5,4500,0.05,transfer
2024-07-19,Surulere,Soil,3,2200,0,transfer
2024-07-19,Surulere,Other,4,1500,0,cash
2024-07-19,Ajah,Soil,5,2200,0,transfer
2024-07-19,Ajah,Soil,3,2200,0,cash
2024-07-19,Maryland,Pots,5,3000,0.05,transfer
2024-07-19,Maryland,Other,2,1500,0,card
2024-07-20,Ikeja,Plants,4,4500,0.05,cash
2024-07-20,Ikeja,Other,1,1500,0,transfer
2024-07-20,Leki,Soil,3,2200,0.05,transfer
2024-07-20,Yaba,Other,2,1500,0.1,cash
2024-07-20,Surulere,Tools,5,8000,0,card
2024-07-20,Ajah,Other,1,1500,0,transfer
2024-07-20,Ajah,Other,1,1500,0,cash
2024-07-20,Ajah,Plants,5,4500,0,card
2024-07-20,Maryland,Tools,4,8000,0,card
2024-07-20,Maryland,Tools,2,8000,0.05,cash
2024-07-20,Maryland,Plants,4,4500,0.1,card
2024-07-21,Ikeja,Soil,5,2200,0,card
2024-07-21,Lekki,Furniture,1,26000,0.3,cash
2024-07-21,Lekki,Plants,4,4500,0,transfer
2024-07-21,Yaba,Soil,4,2200,0.05,card
2024-07-21,Surulere,Other,2,1500,0.05,card
2024-07-21,Ajah,Plants,4,4500,0,transfer
2024-07-21,Maryland,Furniture,1,26000,0,transfer
2024-07-21,Maryland,Plants,2,4500,0,card
2024-07-21,Maryland,Tools,3,8000,0.1,transfer
2024-07-22,Ikeja,Other,5,1500,0,card
2024-07-22,Ikeja,Furniture,4,26000,0.05,transfer
2024-07-22,Lekki,Soil,5,2200,0,transfer
2024-07-22,Yaba,Soil,6,2200,0,transfer
2024-07-22,Yaba,Tools,2,8000,0,card
2024-07-22,Surulere,Tools,3,8000,0.1,cash
2024-07-22,Surulere,Pots,4,3000,0.1,card
2024-07-22,Ajah,Furniture,6,26000,0.05,cash
2024-07-22,Maryland,Pots,6,3000,0,transfer
2024-07-23,Ikeja,Tools,2,8000,0,cash
2024-07-23,Lekki,Plants,4,4500,0.3,cash
2024-07-23,Lekki,Furniture,1,26000,0,transfer
2024-07-23,Lekki,Tools,5,8000,0,transfer
2024-07-23,Yaba,Pots,1,3000,0,card
2024-07-23,Yaba,Plants,5,4500,0.05,card
2024-07-23,Yaba,Soil,3,2200,0,transfer
2024-07-23,Surulere,Tools,6,8000,0,transfer
2024-07-23,Surulere,Soil,2,2200,0.1,card
2024-07-23,Ajah,Soil,2,2200,0,cash
2024-07-23,Ajah,Plants,6,4500,0,card
2024-07-23,Ajah,Furniture,4,26000,0.1,cash
2024-07-23,Maryland,Pots,5,3000,0,cash
2024-07-23,Maryland,Tools,1,8000,0,cash
2024-07-24,Ikeja,Plants,2,4500,0,cash
2024-07-24,Ikeja,Furniture,6,26000,0.1,transfer
2024-07-24,Ikeja,Tools,4,8000,0,card
2024-07-24,Lekki,Pots,4,3000,0,card
2024-07-24,Yaba,Pots,2,3000,0.05,transfer
2024-07-24,Yaba,Plants,5,4500,0,cash
2024-07-24,Surulere,Furniture,4,26000,0,card
2024-07-24,Ajah,Furniture,4,26000,0.1,transfer
2024-07-24,Marylnd,Pots,2,3000,0,transfer
2024-07-24,Maryland,Other,2,1500,0,cash
2024-07-24,Maryland,Plants,1,4500,0.1,cash
2024-07-25,Ikeja,Other,1,1500,0.1,transfer
2024-07-25,Ikeja,Other,2,1500,0.1,transfer
2024-07-25,Lekki,Tools,4,8000,0,transfer
2024-07-25,Lekki,Furniture,3,26000,0,transfer
2024-07-25,Lekki,Plants,1,4500,0.35,cash
2024-07-25,Yaba,Tools,3,8000,0,transfer
2024-07-25,Yaba,Furniture,5,26000,0.05,cash
2024-07-25,Surelere,Pots,2,3000,0,card
2024-07-25,Surulere,Soil,6,2200,0.1,cash
2024-07-25,Surulere,Other,5,1500,0,cash
2024-07-25,Ajah,Plants,5,4500,0.05,card
2024-07-25,Ajah,Tools,2,8000,0,cash
2024-07-25,Maryland,Pots,2,3000,0.1,card
2024-07-25,Maryland,Plants,5,4500,0,transfer
2024-07-26,Ikeja,Plants,2,4500,0,cash
2024-07-26,Ikeja,Plants,6,4500,0,card
2024-07-26,Ikeja,Tools,1,8000,0,transfer
2024-07-26,Lekki,Soil,6,2200,0.05,cash
2024-07-26,Leki,Furniture,5,26000,0.1,card
2024-07-26,Lekki,Tools,0,3000,0,cash
2024-07-26,Yaba,Plants,1,4500,0.1,card
2024-07-26,Surulere,Other,5,1500,0.05,card
2024-07-26,Surulere,Furniture,5,26000,0,transfer
2024-07-26,Ajah,Tools,5,8000,0.1,cash
2024-07-26,Ajah,Other,1,1500,0,card
2024-07-26,Ajah,Plants,3,4500,0,transfer
2024-07-26,Maryland,Tools,5,8000,0.1,cash
2024-07-26,Maryland,Plants,4,4500,0,card
2024-07-26,Maryland,Soil,1,2200,0,transfer
2024-07-27,Ikeja,Other,1,1500,0,cash
2024-07-27,Ikeja,Pots,6,3000,0,transfer
2024-07-27,Lekki,Other,6,1500,0,card
2024-07-27,Lekki,Plants,5,4500,0,transfer
2024-07-27,Lekki,Other,6,1500,0,card
2024-07-27,Yaba,Other,5,,0,transfer
2024-07-27,Yaba,Furniture,2,26000,0.05,cash
2024-07-27,Yaba,Furniture,6,26000,0,cash
2024-07-27,Surulere,Pots,1,3000,0,cash
2024-07-27,Ajah,Pots,6,3000,0,transfer
2024-07-27,Ajah,Furniture,1,26000,0.1,card
2024-07-27,Ajah,Furniture,4,26000,0,card
2024-07-27,Maryland,Pots,3,3000,0,cash
2024-07-28,Ikeja,Soil,3,2200,0.05,transfer
2024-07-28,Ikeja,Pots,4,3000,0,transfer
2024-07-28,Lekki,Pots,3,3000,0,transfer
2024-07-28,Lekki,Pots,6,3000,0,card
2024-07-28,Yaba,Furniture,3,26000,0,cash
2024-07-28,Surulere,Pots,3,3000,0.1,card
2024-07-28,Ajah,Plants,6,4500,0,card
2024-07-28,Ajah,Tools,4,8000,0,transfer
2024-07-28,Ajah,Soil,4,2200,0.05,cash
2024-07-28,Maryland,Plants,4,4500,0.05,cash
2024-07-28,Maryland,Furniture,1,26000,0.1,cash
2024-07-28,Maryland,Other,4,1500,0,cash
2024-07-29,Ikeja,Other,4,1500,0.05,card
2024-07-29,Ikeja,Other,2,1500,0,transfer
2024-07-29,Ikeja,Pots,4,3000,0.1,transfer
2024-07-29,Lekki,Plants,1,4500,0.05,cash
2024-07-29,Lekki,Soil,0,8000,0,cash
2024-07-29,Lekki,Tools,0,4500,0,cash
2024-07-29,Lekki,Soil,0,3000,0,cash
2024-07-29,Yaba,Other,4,1500,0,card
2024-07-29,Yaba,Tools,2,8000,0.05,transfer
2024-07-29,Surulere,Other,1,1500,0,transfer
2024-07-29,Ajah,Tools,2,8000,0,card
2024-07-29,Ajah,Other,5,1500,0,transfer
2024-07-29,Ajah,Furniture,6,26000,0,cash
2024-07-29,Maryland,Pots,4,3000,0.05,cash
2024-07-30,Ikeja,Plants,5,4500,0.1,card
2024-07-30,Ikeja,Pots,1,3000,0.1,cash
2024-07-30,Ikeja,Plants,5,4500,0,transfer
2024-07-30,Lekki,Soil,2,,0,transfer
2024-07-30,Lekki,Furniture,2,26000,0.1,card
2024-07-30,Lekki,Pots,2,3000,0,transfer
2024-07-30,Yaba,Tools,6,,0,card
2024-07-30,Yaba,Soil,1,2200,0,cash
2024-07-30,Yaba,Furniture,3,26000,0.1,transfer
2024-07-30,Surulere,Plants,6,4500,0.05,transfer
2024-07-30,Surulere,Tools,3,8000,0,transfer
2024-07-30,Ajah,Furniture,4,26000,0,transfer
2024-07-30,Ajah,Tools,3,8000,0.1,cash
2024-07-30,Maryland,Pots,2,3000,0.05,card
2024-07-31,Ikeja,Furniture,6,26000,0.05,card
2024-07-31,Ikeja,Pots,6,3000,0,card
2024-07-31,Lekki,Pots,2,3000,0.1,transfer
2024-07-31,Yaba,Plants,2,4500,0.05,transfer
2024-07-31,Surulere,Plants,5,4500,0,cash
2024-07-31,Ajah,Furniture,1,26000,0.1,cash
2024-07-31,Ajah,Pots,6,3000,0,cash
2024-07-31,Maryland,Soil,4,2200,0,transfer
2024-07-31,Maryland,Pots,6,3000,0,cash
2024-08-01,Ikeja,Furniture,4,26000,0,transfer
2024-08-01,Ikeja,Pots,4,3000,0,transfer
2024-08-01,Ikeja,Pots,5,,0.1,transfer
2024-08-01,Lekki,Tools,3,8000,0.05,transfer
2024-08-01,Yaba,Furniture,3,26000,0,card
2024-08-01,Yaba,Pots,3,3000,0,transfer
2024-08-01,Yaba,Pots,4,3000,0,card
2024-08-01,Surulere,Plants,2,4500,0,transfer
2024-08-01,Ajah,Soil,5,2200,0,transfer
2024-08-01,Ajah,Soil,6,2200,0,card
2024-08-01,Ajah,Plants,1,4500,0,card
2024-08-01,Maryland,Furniture,0,26000,0,card
2024-08-01,Maryland,Furniture,3,26000,0,cash
2024-08-01,Maryland,Other,3,1500,0,cash
2024-08-02,Ikeja,Tools,2,8000,0,transfer
2024-08-02,Ikeja,Pots,6,3000,0,transfer
2024-08-02,Lekki,Other,4,1500,0.05,transfer
2024-08-02,Lekki,Soil,3,2200,0.2,cash
2024-08-02,Yaba,Soil,5,2200,0,transfer
2024-08-02,Yaba,Soil,5,2200,0,card
2024-08-02,Yaba,Soil,1,2200,0,transfer
2024-08-02,Surulere,Soil,3,2200,0,cash
2024-08-02,Surulere,Tools,4,8000,0,transfer
2024-08-02,Surulere,Pots,2,3000,0.05,card
2024-08-02,Ajah,Pots,4,,0,transfer
2024-08-02,Ajah,Other,4,1500,0.1,card
2024-08-02,Maryland,Other,2,1500,0,cash
2024-08-03,Ikeja,Other,5,1500,0,cash
2024-08-03,Ikeja,Other,4,1500,0,card
2024-08-03,Lekki,Plants,3,4500,0.05,transfer
2024-08-03,Yaba,Tools,5,8000,0.05,transfer
2024-08-03,Surulere,Plants,1,4500,0.1,cash
2024-08-03,Surulere,Pots,4,3000,0,transfer
2024-08-03,Ajah,Other,6,1500,0.05,cash
2024-08-03,Maryland,Soil,6,2200,0,card
2024-08-04,Ikeja,Pots,2,3000,0,card
2024-08-04,Ikeja,Furniture,3,26000,0,card
2024-08-04,Lekki,Soil,3,2200,0.05,cash
2024-08-04,Lekki,Other,0,3000,0,cash
2024-08-04,Lekki,Other,0,8000,0,cash
2024-08-04,Yaba,Tools,6,8000,0.1,cash
2024-08-04,Yaba,Other,4,1500,0,card
2024-08-04,Surelere,Tools,4,8000,0.05,card
2024-08-04,Surulere,Pots,6,3000,0,cash
2024-08-04,Ajah,Pots,2,3000,0.05,cash
2024-08-04,Ajah,Furniture,2,26000,0,card
2024-08-04,Ajah,Furniture,6,26000,0.1,card
2024-08-04,Maryland,Pots,2,3000,0,card
2024-08-04,Marylnd,Pots,5,3000,0.1,transfer
2024-08-05,Ikeja,Soil,4,2200,0,cash
2024-08-05,Ikeja,Tools,1,8000,0,card
2024-08-05,Ikeja,Pots,1,3000,0.05,transfer
2024-08-05,Lekki,Pots,5,3000,0.1,card
2024-08-05,Lekki,Other,4,1500,0.1,card
2024-08-05,Yaba,Furniture,6,26000,0.05,card
2024-08-05,Yaba,Pots,6,3000,0.05,cash
2024-08-05,Yaba,Pots,3,3000,0,transfer
2024-08-05,Surulere,Pots,4,3000,0.1,card
2024-08-05,Surulere,Pots,1,3000,0,card
2024-08-05,Ajah,Soil,1,2200,0.05,cash
2024-08-05,Maryland,Other,3,1500,0,transfer
2024-08-05,Maryland,Furniture,2,26000,0.05,transfer
2024-08-05,Maryland,Tools,1,8000,0,cash
2024-08-06,Ikeja,Other,1,1500,0,cash
2024-08-06,Ikeja,Furniture,1,26000,0,transfer
2024-08-06,Ikeja,Soil,6,2200,0,cash
2024-08-06,Lekki,Tools,1,8000,0.05,card
2024-08-06,Lekki,Pots,4,3000,0,transfer
2024-08-06,Lekki,Soil,4,2200,0,card
2024-08-06,Lekki,Plants,0,3000,0,cash
2024-08-06,Yaba,Tools,5,8000,0.05,transfer
2024-08-06,Yaba,Tools,6,8000,0,cash
2024-08-06,Yaba,Soil,4,2200,0.05,card
2024-08-06,Surulere,Pots,2,3000,0,cash
2024-08-06,Surulere,Other,5,1500,0.05,card
2024-08-06,Ajah,Tools,6,8000,0.05,cash
2024-08-06,Ajah,Tools,3,8000,0,transfer
2024-08-06,Maryland,Soil,5,2200,0,transfer
2024-08-07,Ikeja,Furniture,2,26000,0,cash
2024-08-07,Ikeja,Furniture,4,26000,0,cash
2024-08-07,Ikeja,Soil,2,2200,0,transfer
2024-08-07,Lekki,Soil,5,2200,0,card
2024-08-07,Lekki,Other,1,1500,0,card
2024-08-07,Lekki,Plants,1,4500,0.25,cash
2024-08-07,Yaba,Other,5,1500,0,card
2024-08-07,Surulere,Plants,3,4500,0.05,card
2024-08-07,Ajah,Other,5,1500,0.1,cash
2024-08-07,Ajah,Soil,5,2200,0.1,card
2024-08-07,Maryland,Furniture,6,26000,0,card
2024-08-08,Ikeja,Soil,3,2200,0.1,cash
2024-08-08,Ikeja,Plants,6,4500,0,transfer
2024-08-08,Lekki,Soil,5,2200,0.1,transfer
2024-08-08,Lekki,Other,0,8000,0,cash
2024-08-08,Lekki,Pots,0,8000,0,cash
2024-08-08,Yaba,Plants,3,4500,0,card
2024-08-08,Yaba,Furniture,1,26000,0,card
2024-08-08,Yaba,Tools,6,8000,0.05,cash
2024-08-08,Surulere,Pots,1,3000,0,card
2024-08-08,Ajah,Pots,4,3000,0,cash
2024-08-08,Maryland,Tools,4,8000,0.05,cash
2024-08-08,Maryland,Pots,4,3000,0.05,transfer
2024-08-08,Maryland,Soil,2,2200,0,card
2024-08-09,Ikeja,Other,1,1500,0.1,cash
2024-08-09,Ikeja,Soil,5,2200,0,cash
2024-08-09,Ikeja,Tools,5,8000,0,cash
2024-08-09,Lekki,Furniture,3,26000,0,cash
2024-08-09,Lekki,Pots,0,3000,0,cash
2024-08-09,Yaba,Other,5,1500,0,cash
2024-08-09,Surulere,Plants,5,4500,0.05,cash
2024-08-09,Surulere,Furniture,3,26000,0,transfer
2024-08-09,Surulere,Furniture,6,26000,0.05,transfer
2024-08-09,Ajah,Tools,5,8000,0.1,transfer
2024-08-09,Ajah,Tools,5,8000,0.05,transfer
2024-08-09,Maryland,Tools,0,8000,0,cash
2024-08-10,Ikeja,Other,6,1500,0.05,transfer
