listing_id,city,listed_date,sold_date,bedrooms,area,price
3741,Ibadan,2024-12-22,2024-05-11,2,119,582000
3742,Abuja,2024-04-26,2024-07-19,3,147,348000
3743,Lagos,2024-03-05,2024-03-17,2,104,312000
3744,PH,2024-02-27,2024-04-03,1,52,119000
3745,Abuja,2024-02-20,2024-03-22,1,46,104000
3746,Ibadan,2024-03-10,2024-04-03,1,69,210000
3747,Lagos,2024-08-04,2024-10-16,2,71,289000
3748,PH,2024-03-28,2024-04-11,4,1668,558000
3749,Lagos,2024-09-25,2024-11-04,4,182,1081000
3750,Ibadan,2024-12-02,2024-12-16,1,53,281000
3751,PH,2024-08-07,2024-11-05,2,102,479000
3752,Ibadan,2024-12-29,2024-05-18,1,49,208000
3753,PH,2024-03-20,2024-07-07,5,201,503000
3754,PH,2024-12-04,2024-03-08,1,48,205000
3755,PH,2024-06-14,2024-10-25,2,114,616000
3756,Lagos,2024-03-13,2024-06-27,1,46,234000
3757,Lagos,2024-08-30,2024-09-14,5,190,698000
3758,Ibadan,2024-07-20,2024-10-16,2,108,323000
3759,Lagos,2024-03-27,2024-05-03,3,120,317000
3760,Ibadan,2024-04-25,2024-07-20,2,106,284000
3761,Abuja,2024-03-07,2024-06-04,5,214,992000
3762,Lagos,2024-08-11,2024-01-02,1,667,64000
3763,Abuja,2024-12-13,2024-04-17,2,77,444000
3764,Abuja,2024-08-11,2024-11-02,1,78,289000
3765,Ibadan,2024-12-16,2024-02-05,4,183,662000
3766,PH,2024-03-31,2024-06-22,1,59,295000
3767,Ibadan,2024-02-09,2024-03-14,2,78,393000
3768,Lagos,2024-09-11,2024-01-23,3,112,372000
3769,Abuja,2024-01-27,2024-04-02,2,119,461000
3770,Ibadan,2024-10-04,2024-02-02,3,146,6500000
3771,Lagos,2024-10-30,2024-12-16,4,197,803000
3772,Lagos,2024-06-22,2024-10-27,3,132,647000
3773,Ibadan,2024-05-16,2024-08-20,2,96,327000
3774,PH,2024-05-28,2024-07-03,4,152,398000
3775,Ibadan,2024-01-06,2024-06-20,5,217,955000
3776,Abuja,2024-04-25,2024-06-20,2,94,241000
3777,Lagos,2024-05-22,2024-06-18,4,179,639000
3778,Ibadan,2024-11-05,2024-04-16,3,157,589000
3779,Lagos,2024-02-14,2024-06-27,5,213,789000
3780,Ibadan,2024-09-16,2024-02-13,5,197,659000
3781,PH,2024-10-01,2024-02-05,3,150,504000
3782,PH,2024-12-11,2024-03-04,4,179,696000
3783,Ibadan,2024-06-09,2024-10-02,2,82,324000
3784,Ibadan,2024-06-17,2024-10-19,4,159,402000
3785,PH,2024-03-28,2024-08-29,3,126,365000
3786,Abuja,2024-05-20,2024-07-14,5,226,959000
3787,PH,2024-05-18,2024-08-12,4,178,896000
3788,Lagos,2024-03-15,2024-05-20,1,53,182000
3789,Ibadan,2024-02-22,2024-07-21,2,97,484000
3790,Ibadan,2024-09-15,2024-11-07,1,68,130000
3791,PH,2024-01-02,2024-03-23,5,204,706000
3792,Lagos,2024-03-15,2024-08-23,5,238,916000
3793,Abuja,2024-07-17,2024-12-27,4,161,981000
3794,PH,2024-04-27,2024-05-16,2,116,433000
3795,Ibadan,2024-10-04,2024-01-10,4,191,693000
3796,Abuja,2024-04-30,2024-07-19,4,154,679000
3797,Lagos,2024-01-16,2024-06-20,3,144,361000
3798,Lagos,2024-10-09,2024-01-21,1,46,185000
3799,Lagos,2024-01-13,2024-06-27,5,200,744000
3800,Lagos,2024-05-16,2024-08-11,4,194,736000
3801,Abuja,2024-10-11,2024-01-01,2,118,583000
3802,Lagos,2024-01-07,2024-03-05,2,87,165000
3803,PH,2024-05-21,2024-08-23,1,47,249000
3804,Lagos,2024-01-02,2024-03-25,3,111,428000
3805,Abuja,2024-12-29,2024-05-02,5,194,926000
3806,Abuja,2024-02-23,2024-08-07,4,186,929000
3807,Lagos,2024-07-31,2024-09-08,5,197,1056000
3808,PH,2024-08-01,2024-08-26,3,123,713000
3809,Abuja,2024-10-02,2024-01-08,4,160,648000
3810,Ibadan,2024-12-23,2024-04-22,1,63,254000
3811,Abuja,2024-08-14,2024-11-04,3,148,475000
3812,Abuja,2024-03-03,2024-08-22,4,173,785000
3813,Lagos,2024-03-18,2024-04-12,5,227,762000
3814,PH,2024-03-30,2024-07-31,5,198,800000
3815,PH,2024-12-12,2024-04-18,1,66,270000
3816,Lagos,2024-01-06,2024-05-18,3,149,465000
3817,Ibadan,2024-02-24,2024-04-15,1,62,228000
3818,Ibadan,2024-11-27,2024-03-13,4,158,584000
3819,Lagos,2024-07-19,2024-12-12,2,79,263000
3820,Lagos,2024-02-02,2024-06-19,4,196,773000
3821,PH,2024-03-19,2024-09-01,2,98,257000
3822,Ibadan,2024-08-24,2024-01-21,3,144,812000
3823,Lagos,2024-08-22,2024-11-14,3,113,443000
3824,Lagos,2024-02-09,2024-05-10,1,43,194000
3825,Abuja,2024-03-23,2024-07-16,1,80,350000
3826,PH,2024-08-29,2024-10-05,2,71,238000
3827,Abuja,2024-03-30,2024-07-12,2,893,252000
3828,PH,2024-07-14,2024-12-11,3,116,633000
3829,Abuja,2024-02-24,2024-07-31,3,136,542000
3830,PH,2024-05-16,2024-06-09,5,191,556000
3831,PH,2024-02-28,2024-02-23,5,214,1017000
3832,PH,2024-11-15,2024-04-19,5,198,860000
3833,Ibadan,2024-09-04,2024-12-14,5,197,849000
3834,Abuja,2024-08-30,2024-12-30,1,31,82000
3835,Ibadan,2024-03-15,2024-04-13,1,60,266000
3836,PH,2024-12-04,2024-12-01,1,44,131000
3837,Ibadan,2024-02-14,2024-06-08,2,85,326000
3838,PH,2024-09-19,2024-02-08,1,34,176000
3839,Ibadan,2024-09-30,2024-01-08,5,231,939000
3840,Lagos,2024-02-08,2024-03-22,2,99,325000
3841,Abuja,2024-05-03,2024-08-29,1,48,131000
3842,Lagos,2024-11-04,2024-12-14,5,202,702000
3843,PH,2024-09-01,2024-10-21,3,122,547000
3844,Ibadan,2024-01-05,2024-05-26,3,122,313000
3845,Abuja,2024-04-11,2024-05-18,3,136,346000
3846,Abuja,2024-01-25,2024-02-27,4,192,870000
3847,Ibadan,2024-08-16,2024-01-21,1,60,333000
3848,Lagos,2024-08-29,2024-10-28,5,229,900000
3849,PH,2024-07-25,2024-10-03,3,114,223000
3850,Abuja,2024-04-07,2024-08-12,2,111,381000
3851,Abuja,2024-02-07,2024-07-18,4,177,634000
3852,Abuja,2024-07-23,2024-11-04,4,169,730000
3853,Abuja,2024-09-10,2024-12-17,2,85,286000
3854,Ibadan,2024-03-07,2024-04-05,2,79,176000
3855,Abuja,2024-02-18,2024-05-07,4,173,769000
3856,Lagos,2024-08-26,2024-12-10,5,234,1024000
3857,Lagos,2024-11-30,2024-12-11,2,114,377000
3858,Ibadan,2024-01-18,2024-06-28,5,234,576000
3859,Abuja,2024-03-21,2024-04-05,2,77,201000
3860,Lagos,2024-03-19,2024-06-19,5,199,609000
3861,Abuja,2024-05-14,2024-06-27,5,230,987000
3862,Ibadan,2024-10-07,2024-01-26,3,1335,435000
3863,Ibadan,2024-09-03,2024-02-09,2,91,564000
3864,Abuja,2024-12-21,2024-04-02,2,75,378000
3865,PH,2024-03-25,2024-06-11,4,197,662000
3866,PH,2024-01-13,2024-06-14,5,191,556000
3867,PH,2024-04-30,2024-07-21,2,114,310000
3868,Abuja,2024-10-18,2024-10-28,4,150,497000
3869,PH,2024-08-11,2024-01-07,5,229,693000
3870,PH,2024-09-12,2024-11-06,3,142,465000
3871,Abuja,2024-05-07,2024-08-19,4,179,870000
3872,Abuja,2024-10-13,2024-11-05,1,55,175000
3873,Ibadan,2024-06-03,2024-08-24,1,35,199000
3874,PH,2024-09-16,2024-12-05,2,883,452000
3875,Abuja,2024-06-09,2024-08-27,2,104,518000
3876,Lagos,2024-09-03,2024-02-12,4,155,608000
3877,Lagos,2024-07-23,2024-08-03,2,104,250000
3878,Lagos,2024-09-17,2024-01-24,3,120,623000
3879,Abuja,2024-09-12,2024-11-19,5,2153,107000
3880,Abuja,2024-01-02,2024-03-25,1,70,213000
3881,Lagos,2024-01-25,2024-04-14,5,191,488000
3882,PH,2024-11-15,2024-03-01,5,228,886000
3883,Lagos,2024-06-16,2024-07-17,4,168,914000
3884,PH,2024-08-22,2024-12-13,4,189,464000
3885,PH,2024-07-10,2024-10-03,3,127,635000
3886,Ibadan,2024-08-29,2024-11-19,2,83,215000
3887,Abuja,2024-11-25,2024-03-27,4,171,793000
3888,Ibadan,2024-07-04,2024-08-10,3,122,685000
3889,Lagos,2024-09-11,2024-11-12,3,131,416000
3890,PH,2024-03-29,2024-08-19,4,165,402000
3891,Abuja,2024-02-01,2024-06-11,1,40,217000
3892,Lagos,2024-04-20,2024-05-25,4,172,660000
3893,Abuja,2024-10-04,2024-11-01,1,37,150000
3894,PH,2024-04-14,2024-08-24,4,187,452000
3895,PH,2024-10-04,2024-12-12,4,170,774000
3896,Abuja,2024-07-23,2024-12-01,4,192,745000
3897,Lagos,2024-08-14,2024-09-22,3,119,378000
3898,PH,2024-03-25,2024-09-16,5,198,574000
3899,Ibadan,2024-09-06,2024-03-04,1,56,286000
3900,Abuja,2024-01-02,2024-02-23,2,77,258000
3901,Ibadan,2024-03-22,2024-05-20,4,156,442000
3902,Ibadan,2024-11-08,2024-12-13,2,118,334000
3903,Lagos,2024-03-13,2024-06-29,5,234,1152000
3904,Lagos,2024-05-14,2024-09-05,2,85,379000
3905,PH,2024-05-19,2024-10-23,3,124,388000
3906,Ibadan,2024-05-13,2024-10-26,1,80,374000
3907,Abuja,2024-10-22,2024-03-12,4,177,605000
3908,Ibadan,2024-09-19,2024-11-20,5,202,1113000
3909,Abuja,2024-08-11,2024-09-09,2,104,630000
3910,Abuja,2024-12-18,2024-01-24,4,192,813000
3911,Abuja,2024-01-01,2024-02-04,5,202,721000
3912,Ibadan,2024-07-23,2024-11-23,5,191,567000
3913,Lagos,2024-09-22,2024-11-16,3,110,349000
3914,Ibadan,2024-12-12,2024-01-22,5,213,899000
3915,PH,2024-08-02,2024-10-14,1,47,189000
3916,PH,2024-02-05,2024-02-18,4,182,816000
3917,Ibadan,2024-08-12,2024-12-23,3,136,759000
3918,Abuja,2024-01-02,2024-06-15,5,209,608000
3919,Abuja,2024-04-12,2024-06-27,5,227,586000
3920,Lagos,2024-05-27,2024-11-11,4,200,782000
3921,Ibadan,2024-08-17,2024-10-11,2,70,291000
3922,PH,2024-04-21,2024-05-12,1,49,240000
3923,Abuja,2024-10-01,2024-09-28,5,205,890000
3924,Lagos,2024-11-22,2024-04-23,5,230,849000
3925,PH,2024-09-08,2024-12-20,4,190,651000
3926,Abuja,2024-12-29,2024-04-23,4,176,701000
3927,PH,2024-05-28,2024-09-08,3,156,483000
3928,PH,2024-01-06,2024-03-24,4,190,876000
3929,PH,2024-02-17,2024-02-12,5,210,1089000
3930,Ibadan,2024-10-01,2024-10-15,5,192,597000
3931,Abuja,2024-05-15,2024-11-01,3,143,700000
3932,Ibadan,2024-03-02,2024-06-07,2,114,560000
3933,Lagos,2024-03-04,2024-07-18,5,223,1057000
3934,Ibadan,2024-04-09,2024-08-15,5,209,947000
3935,PH,2024-09-06,2024-12-06,4,188,802000
3936,PH,2024-01-24,2024-03-26,3,117,577000
3937,Ibadan,2024-10-29,2024-10-12,5,214,677000
3938,Ibadan,2024-08-13,2024-08-31,5,233,1136000
3939,Abuja,2024-05-06,2024-08-27,5,2508,925000
3940,Lagos,2024-02-29,2024-05-18,2,104,459000
3941,Lagos,2024-04-12,2024-09-23,4,150,3220000
3942,Ibadan,2024-04-02,2024-03-30,4,176,428000
3943,Abuja,2024-09-29,2024-12-30,2,87,374000
3944,Ibadan,2024-05-21,2024-07-06,5,202,531000
3945,Ibadan,2024-08-15,2024-12-02,3,110,628000
3946,Ibadan,2024-04-21,2024-05-10,4,179,640000
3947,PH,2024-04-29,2024-10-09,4,176,651000
3948,PH,2024-04-24,2024-10-04,1,75,225000
3949,Ibadan,2024-04-26,2024-09-24,2,73,313000
3950,Ibadan,2024-08-26,2024-12-02,1,58,282000
3951,Abuja,2024-08-11,2024-11-13,5,200,1141000
3952,Ibadan,2024-10-09,2024-03-03,1,43,121000
3953,Ibadan,2024-09-22,2024-11-21,2,73,409000
3954,PH,2024-05-17,2024-09-13,4,181,552000
3955,Abuja,2024-12-06,2024-04-23,3,160,732000
3956,Lagos,2024-09-27,2024-11-24,1,55,136000
3957,Abuja,2024-10-22,2024-03-01,1,30,142000
3958,Abuja,2024-02-21,2024-07-18,2,117,416000
3959,Ibadan,2024-08-08,2024-12-27,5,221,1224000
3960,Lagos,2024-07-10,2024-08-04,2,89,320000
3961,Abuja,2024-02-19,2024-03-23,1,41,252000
3962,Lagos,2024-03-27,2024-09-18,1,75,150000
3963,Lagos,2024-09-23,2024-02-01,5,201,978000
3964,Lagos,2024-10-24,2024-03-12,2,94,322000
3965,Lagos,2024-09-14,2024-12-11,1,53,303000
3966,Lagos,2024-10-28,2024-11-20,5,205,587000
3967,Abuja,2024-09-08,2024-10-26,2,94,442000
3968,Abuja,2024-06-14,2024-06-27,4,1787,668000
3969,PH,2024-03-05,2024-07-16,4,156,700000
3970,Ibadan,2024-06-17,2024-09-30,3,136,732000
3971,PH,2024-06-03,2024-11-16,2,112,634000
3972,Ibadan,2024-02-27,2024-02-18,4,190,711000
3973,PH,2024-10-31,2024-03-11,3,149,714000
3974,PH,2024-11-28,2024-01-26,4,195,902000
3975,Ibadan,2024-01-18,2024-02-01,4,173,983000
3976,Abuja,2024-07-05,2024-12-06,3,1227,395000
3977,Lagos,2024-04-13,2024-08-21,5,197,549000
3978,Abuja,2024-05-06,2024-06-21,5,2433,55700
3979,PH,2024-05-26,2024-10-01,1,62,208000
3980,Abuja,2024-07-17,2024-10-23,4,158,582000
3981,Lagos,2024-08-15,2024-09-08,5,230,754000
3982,Lagos,2024-09-12,2024-02-28,1,38,227000
3983,Ibadan,2024-09-16,2024-12-01,3,120,590000
3984,Ibadan,2024-02-22,2024-08-09,1,47,285000
3985,Ibadan,2024-02-03,2024-01-22,2,97,240000
3986,Lagos,2024-06-30,2024-09-23,4,199,1134000
3987,Lagos,2024-06-08,2024-06-20,2,117,412000
3988,PH,2024-11-17,2024-04-07,1,78,281000
3989,Ibadan,2024-05-16,2024-07-11,4,186,600000
3990,PH,2024-07-06,2024-10-11,4,2077,971000
3991,PH,2024-04-22,2024-10-14,4,162,707000
3992,Ibadan,2024-09-26,2024-01-02,1,55,256000
3993,Abuja,2024-03-18,2024-08-09,2,118,637000
3994,PH,2024-02-24,2024-04-11,1,72,276000
3995,Ibadan,2024-07-18,2024-01-09,5,193,590000
3996,Ibadan,2024-05-12,2024-06-25,5,237,1184000
3997,Abuja,2024-05-23,2024-10-20,2,96,409000
3998,PH,2024-06-17,2024-08-07,4,195,730000
3999,Abuja,2024-05-25,2024-11-11,2,883,155000
4000,Abuja,2024-09-08,2024-09-21,3,131,432000
4001,Lagos,2024-11-05,2024-04-01,4,182,816000
4002,Lagos,2024-08-15,2024-10-18,2,88,497000
4003,Abuja,2024-07-31,2024-08-27,1,58,229000
4004,Ibadan,2024-02-20,2024-07-19,3,155,777000
4005,Ibadan,2024-10-12,2024-01-18,4,169,664000
4006,PH,2024-06-29,2024-09-26,5,227,1182000
4007,Abuja,2024-11-09,2024-12-05,4,181,7480000
4008,PH,2024-11-24,2024-03-17,5,202,665000
4009,Lagos,2024-09-03,2024-10-21,3,145,470000
4010,Lagos,2024-05-20,2024-06-07,4,185,512000
4011,Lagos,2024-07-01,2024-12-05,4,1916,590000
4012,PH,2024-10-23,2024-12-25,5,212,770000
4013,PH,2024-01-30,2024-06-17,5,234,702000
4014,Abuja,2024-04-05,2024-04-27,1,73,317000
4015,PH,2024-03-16,2024-05-29,1,57,192000
4016,Lagos,2024-12-30,2024-05-14,2,114,516000
4017,PH,2024-03-06,2024-04-17,3,141,784000
4018,PH,2024-12-24,2024-05-22,4,183,648000
4019,Ibadan,2024-08-09,2024-11-12,2,97,469000
4020,Ibadan,2024-02-16,2024-06-29,5,222,569000
4021,Lagos,2024-07-21,2024-11-11,3,1496,656000
4022,Ibadan,2024-02-29,2024-07-24,2,82,428000
4023,Lagos,2024-09-08,2024-10-25,4,161,861000
4024,PH,2024-10-10,2024-02-02,1,37,133000
4025,Ibadan,2024-10-16,2024-10-11,5,236,995000
4026,Lagos,2024-12-08,2024-05-09,1,61,388000
4027,Abuja,2024-07-19,2024-12-25,3,144,774000
4028,Ibadan,2024-07-04,2024-10-06,1,39,293000
4029,Abuja,2024-02-20,2024-06-23,5,224,586000
4030,PH,2024-04-03,2024-09-11,1,50,226000
4031,Ibadan,2024-04-14,2024-08-26,5,222,1159000
4032,PH,2024-02-05,2024-05-18,1,31,77000
4033,Lagos,2024-05-11,2024-10-28,5,235,1133000
4034,PH,2024-03-23,2024-09-09,5,239,875000
4035,Ibadan,2024-02-14,2024-02-28,2,81,294000
4036,Lagos,2024-10-25,2024-01-29,2,92,294000
4037,Ibadan,2024-04-05,2024-08-31,5,236,639000
4038,Ibadan,2024-12-18,2024-04-30,2,990,267000
4039,Ibadan,2024-04-09,2024-08-03,4,162,765000
4040,Lagos,2024-01-27,2024-01-25,4,183,779000
4041,Lagos,2024-11-30,2024-05-28,1,71,312000
4042,Abuja,2024-08-11,2024-09-16,4,193,540000
4043,Abuja,2024-11-09,2024-05-07,2,80,360000
4044,Abuja,2024-11-29,2024-01-16,1,51,189000
4045,Lagos,2024-06-08,2024-12-04,2,117,423000
4046,Lagos,2024-12-22,2024-01-06,3,124,415000
4047,Abuja,2024-11-12,2024-05-07,4,187,734000
4048,PH,2024-03-31,2024-03-29,2,86,446000
4049,PH,2024-05-29,2024-10-27,2,102,429000
4050,Abuja,2024-04-09,2024-10-02,4,195,789000
4051,Abuja,2024-02-12,2024-03-12,4,186,630000
4052,Ibadan,2024-04-17,2024-07-15,2,92,539000
4053,Ibadan,2024-04-25,2024-06-04,5,230,775000
4054,Ibadan,2024-03-08,2024-03-27,5,198,1034000
4055,Abuja,2024-01-07,2024-06-06,1,635,160000
4056,Ibadan,2024-02-07,2024-03-13,2,98,417000
4057,Lagos,2024-02-19,2024-08-06,1,49,150000
4058,Lagos,2024-02-06,2024-07-03,2,88,456000
4059,Abuja,2024-05-30,2024-10-15,3,125,574000
4060,Ibadan,2024-03-22,2024-04-25,5,204,652000
4061,PH,2024-01-13,2024-06-20,1,37,218000
4062,Ibadan,2024-04-11,2024-05-30,1,61,274000
4063,Ibadan,2024-09-27,2024-01-28,3,1184,415000
4064,Abuja,2024-09-08,2024-01-06,2,97,422000
4065,Lagos,2024-03-20,2024-05-21,5,240,941000
4066,Ibadan,2024-09-30,2024-01-06,1,46,88000
4067,Abuja,2024-08-19,2024-11-14,1,48,246000
4068,Lagos,2024-05-19,2024-06-24,3,130,480000
4069,Lagos,2024-04-11,2024-06-11,1,73,173000
4070,Lagos,2024-03-02,2024-04-26,3,112,633000
4071,Ibadan,2024-07-12,2024-09-25,2,98,441000
4072,PH,2024-07-26,2024-11-30,5,196,1188000
4073,Ibadan,2024-07-02,2024-11-29,1,67,186000
4074,Ibadan,2024-02-21,2024-06-30,3,133,700000
4075,Lagos,2024-12-21,2024-02-04,1,46,162000
4076,PH,2024-01-02,2024-06-21,1,33,131000
4077,Abuja,2024-09-18,2024-03-11,2,95,427000
4078,Ibadan,2024-04-13,2024-09-08,4,163,507000
4079,Ibadan,2024-09-16,2024-11-29,4,188,724000
4080,PH,2024-10-04,2024-01-07,3,137,560000
4081,Lagos,2024-02-12,2024-03-10,5,239,593000
4082,Abuja,2024-10-21,2024-02-01,5,200,831000
4083,PH,2024-04-04,2024-05-28,5,204,492000
4084,Lagos,2024-04-11,2024-10-05,2,115,414000
4085,Lagos,2024-10-23,2024-11-21,5,226,1046000
4086,Abuja,2024-11-12,2024-11-24,5,235,883000
4087,Lagos,2024-12-28,2024-02-25,5,223,913000
4088,Ibadan,2024-09-24,2024-11-22,4,165,824000
4089,Ibadan,2024-09-16,2024-12-27,5,195,650000
4090,Ibadan,2024-05-08,2024-09-12,2,113,606000
4091,Ibadan,2024-12-20,2024-01-25,4,192,1004000
4092,PH,2024-05-05,2024-09-18,1,71,247000
4093,Lagos,2024-04-15,2024-09-06,2,80,254000
4094,PH,2024-07-06,2024-10-18,1,49,282000
4095,Abuja,2024-10-05,2024-10-16,5,238,786000
4096,Lagos,2024-03-13,2024-05-12,5,2164,526000
4097,Abuja,2024-06-16,2024-08-16,1,63,401000
4098,PH,2024-06-27,2024-08-30,3,137,740000
4099,PH,2024-07-04,2024-11-04,1,40,179000
4100,Ibadan,2024-10-27,2024-03-09,5,193,800000
4101,PH,2024-11-22,2024-04-13,3,148,692000
4102,PH,2024-08-30,2024-12-21,3,111,594000
4103,Abuja,2024-01-15,2024-05-29,2,114,431000
4104,Lagos,2024-01-18,2024-06-09,4,176,848000
4105,Abuja,2024-04-30,2024-07-03,5,200,1040000
4106,Ibadan,2024-07-02,2024-08-02,4,159,940000
4107,Lagos,2024-05-29,2024-11-02,4,158,878000
4108,Lagos,2024-07-17,2024-10-09,2,85,491000
4109,Lagos,2024-09-01,2024-12-30,4,161,800000
4110,Ibadan,2024-05-08,2024-10-15,3,156,532000
4111,PH,2024-01-05,2024-06-14,2,883,269000
4112,PH,2024-06-03,2024-06-14,1,65,321000
4113,PH,2024-04-20,2024-04-07,2,893,414000
4114,Abuja,2024-11-21,2024-04-09,3,119,430000
4115,Abuja,2024-02-27,2024-06-30,1,78,159000
4116,Abuja,2024-02-08,2024-03-23,3,151,495000
4117,PH,2024-12-15,2024-06-13,3,123,625000
4118,Abuja,2024-08-13,2024-09-15,1,47,196000
4119,Ibadan,2024-06-30,2024-07-28,3,154,435000
4120,Abuja,2024-09-19,2024-11-24,3,153,391000
4121,Lagos,2024-09-27,2024-12-08,5,200,975000
4122,Ibadan,2024-10-03,2024-11-06,2,80,436000
4123,Lagos,2024-04-24,2024-10-03,5,231,120100
4124,Abuja,2024-04-25,2024-07-09,4,194,7400000
4125,Lagos,2024-09-13,2024-02-18,3,142,736000
4126,PH,2024-04-22,2024-05-15,4,162,435000
4127,Ibadan,2024-09-15,2024-01-02,5,236,705000
4128,Abuja,2024-11-25,2024-01-26,5,238,866000
4129,Abuja,2024-11-08,2024-03-24,4,183,572000
4130,Abuja,2024-10-07,2024-03-19,2,114,369000
4131,Abuja,2024-11-09,2024-12-21,3,158,694000
4132,Ibadan,2024-02-04,2024-05-15,5,2077,518000
4133,Lagos,2024-06-25,2024-06-08,5,220,935000
4134,Lagos,2024-12-07,2024-03-21,4,186,794000
4135,Abuja,2024-03-10,2024-05-08,5,210,660000
4136,PH,2024-02-03,2024-04-19,4,187,675000
4137,Ibadan,2024-08-14,2024-01-16,1,33,214000
4138,Ibadan,2024-05-12,2024-08-30,4,173,661000
4139,Ibadan,2024-09-06,2024-03-01,3,146,829000
4140,Lagos,2024-02-21,2024-07-16,4,155,355000
4141,PH,2024-08-16,2024-09-01,3,160,674000
4142,PH,2024-11-22,2024-05-15,5,230,864000
4143,Ibadan,2024-04-10,2024-06-12,3,114,403000
4144,PH,2024-11-06,2024-03-13,2,106,496000
4145,Abuja,2024-05-16,2024-07-26,2,90,416000
4146,Abuja,2024-08-21,2024-09-23,1,77,158000
4147,Abuja,2024-08-24,2024-02-18,2,76,475000
4148,PH,2024-02-11,2024-05-19,1,37,86000
4149,Abuja,2024-05-11,2024-09-17,1,62,249000
4150,Ibadan,2024-07-07,2024-08-05,4,159,552000
4151,Lagos,2024-01-24,2024-06-28,5,222,780000
4152,Abuja,2024-10-05,2024-03-15,5,2293,764000
4153,Lagos,2024-05-28,2024-07-18,5,201,944000
4154,Abuja,2024-01-24,2024-05-22,4,199,471000
4155,Abuja,2024-02-13,2024-04-06,4,182,746000
4156,Ibadan,2024-06-07,2024-10-19,4,167,542000
4157,PH,2024-06-30,2024-11-05,5,235,570000
4158,Ibadan,2024-01-09,2024-03-23,3,142,452000
4159,PH,2024-08-14,2024-09-03,1,41,191000
4160,Abuja,2024-11-14,2024-02-16,5,236,1025000
4161,PH,2024-01-27,2024-04-21,4,168,804000
4162,PH,2024-09-05,2024-10-01,5,220,930000
4163,Ibadan,2024-05-20,2024-11-08,5,217,609000
4164,Ibadan,2024-07-16,2024-09-17,3,146,500000
4165,Lagos,2024-03-03,2024-07-17,2,92,207000
4166,Ibadan,2024-03-03,2024-08-09,5,190,829000
4167,Abuja,2024-05-01,2024-08-15,5,229,812000
4168,PH,2024-11-24,2024-01-15,5,223,1003000
4169,Abuja,2024-03-08,2024-08-21,1,74,268000
4170,Ibadan,2024-07-29,2024-09-22,5,238,1041000
4171,PH,2024-07-26,2024-12-04,2,119,537000
4172,Ibadan,2024-01-13,2024-04-01,5,234,1097000
4173,PH,2024-09-27,2024-01-09,4,165,773000
4174,PH,2024-06-29,2024-10-03,5,2164,607000
4175,Lagos,2024-09-10,2024-12-20,4,154,731000
4176,Abuja,2024-03-15,2024-04-24,4,190,763000
4177,PH,2024-04-03,2024-08-02,3,121,625000
4178,PH,2024-11-08,2024-10-19,2,87,298000
4179,Abuja,2024-12-16,2024-02-11,5,231,1089000
4180,Abuja,2024-02-20,2024-05-15,5,2153,780000
4181,Lagos,2024-05-16,2024-06-19,5,2368,1166000
4182,PH,2024-07-27,2024-09-25,2,91,481000
4183,Abuja,2024-10-13,2024-01-04,5,218,875000
4184,Abuja,2024-08-13,2024-02-07,1,71,315000
4185,Lagos,2024-10-06,2024-01-21,1,43,197000
4186,Lagos,2024-10-02,2024-11-01,5,202,913000
4187,Ibadan,2024-10-10,2024-01-16,1,80,300000
4188,Lagos,2024-01-17,2024-07-14,4,165,423000
4189,Ibadan,2024-03-18,2024-07-02,4,189,815000
4190,Lagos,2024-08-14,2024-10-01,2,86,419000
4191,Abuja,2024-04-16,2024-07-20,2,74,171000
4192,Abuja,2024-01-27,2024-07-05,4,157,434000
4193,Ibadan,2024-06-22,2024-07-05,5,197,987000
4194,Ibadan,2024-07-14,2024-12-05,1,49,45000
4195,PH,2024-12-12,2024-03-22,1,57,251000
4196,PH,2024-05-29,2024-07-13,3,118,353000
4197,Ibadan,2024-02-15,2024-03-28,1,66,214000
4198,Abuja,2024-10-22,2024-03-26,2,101,452000
4199,Abuja,2024-09-06,2024-11-12,1,71,283000
4200,Abuja,2024-11-08,2024-12-09,4,185,685000
4201,PH,2024-03-30,2024-05-06,3,121,515000
4202,Ibadan,2024-06-23,2024-11-13,2,112,326000
4203,Ibadan,2024-09-16,2024-01-28,3,1453,525000
4204,Abuja,2024-01-18,2024-06-15,2,112,302000
4205,Lagos,2024-04-06,2024-06-03,5,194,870000
4206,Lagos,2024-04-13,2024-08-19,3,143,480000
4207,Ibadan,2024-02-02,2024-07-22,5,209,824000
4208,Ibadan,2024-06-19,2024-12-02,2,97,418000
4209,Lagos,2024-12-06,2024-03-28,1,57,219000
4210,Lagos,2024-06-18,2024-11-22,1,67,213000
4211,PH,2024-09-12,2024-10-24,2,105,478000
4212,PH,2024-03-30,2024-09-23,2,115,375000
4213,Abuja,2024-05-04,2024-07-04,2,112,435000
4214,PH,2024-10-07,2024-11-23,3,154,755000
4215,Ibadan,2024-07-17,2024-07-29,5,2174,578000
4216,Ibadan,2024-02-17,2024-07-29,3,1302,354000
4217,PH,2024-09-13,2024-10-18,4,171,709000
4218,PH,2024-06-21,2024-11-03,1,42,191000
4219,Lagos,2024-03-23,2024-08-07,5,223,879000
4220,Lagos,2024-04-13,2024-06-18,5,210,583000
4221,PH,2024-08-05,2024-01-19,5,196,1024000
4222,Ibadan,2024-02-15,2024-07-23,3,141,685000
4223,Lagos,2024-10-02,2024-03-25,5,218,801000
