order_id,customer_id,order_date
2413,551,2024-06-18
2414,552,2024-11-25
2415,552,2024-04-17
2416,552,2024-03-26
2417,553,2024-08-23
2418,553,2024-12-14
2419,553,2024-10-25
2420,553,2024-01-06
2421,553,2024-10-22
2422,554,2024-03-14
2423,554,2024-07-10
2424,554,2024-04-10
2425,554,2024-12-23
2426,554,2024-08-22
2427,554,2024-06-14
2428,555,2024-09-20
2429,555,2024-03-18
2430,555,2024-02-03
2431,555,2024-04-25
2432,556,2024-07-04
2433,556,2024-07-26
2434,556,2024-11-25
2435,556,2024-03-20
2436,556,2024-08-21
2437,556,2024-11-11
2438,556,2024-05-21
2439,556,2024-01-17
2440,557,2024-09-17
2441,557,2024-08-23
2442,558,2024-10-06
2443,558,2024-02-23
2444,558,2024-11-12
2445,559,2024-06-30
2446,559,2024-12-12
2447,560,2024-01-22
2448,561,2024-11-25
2449,561,2024-08-10
2450,561,2024-10-24
2451,561,2024-05-03
2452,561,2024-04-01
2453,562,2024-01-24
2454,562,2024-12-09
2455,562,2024-04-22
2456,562,2024-11-01
2457,562,2024-09-07
2458,562,2024-09-22
2459,562,2024-12-26
2460,562,2024-12-05
2461,563,2024-04-01
2462,563,2024-08-27
2463,563,2024-05-11
2464,564,2024-05-20
2465,564,2024-11-22
2466,564,2024-06-17
2467,565,2024-05-27
2468,566,2024-09-19
2469,566,2024-11-10
2470,566,2024-11-10
2471,566,2024-01-14
2472,566,2024-06-20
2473,566,2024-03-11
2474,567,2024-01-02
2475,567,2024-02-05
2476,567,2024-06-27
2477,567,2024-01-12
2478,567,2024-03-04
2479,567,2024-06-11
2480,567,2024-02-04
2481,568,2024-06-09
2482,568,2024-02-11
2483,568,2024-07-05
2484,569,2024-07-27
2485,569,2024-12-21
2486,570,2024-08-26
2487,570,2024-12-19
2488,570,2024-09-15
2489,570,2024-02-09
2490,570,2024-04-20
2491,571,2024-02-29
2492,572,2024-06-12
2493,572,2024-07-18
2494,572,2024-11-08
2495,572,2024-12-03
2496,572,2024-08-03
2497,573,2024-06-09
2498,573,2024-08-02
2499,573,2024-04-16
2500,573,2024-02-16
2501,573,2024-11-03
2502,574,2024-02-27
2503,574,2024-12-19
2504,574,2024-01-16
2505,574,2024-11-11
2506,575,2024-11-08
2507,575,2024-10-10
2508,575,2024-04-23
2509,575,2024-11-27
2510,576,2024-04-27
2511,576,2024-05-07
2512,576,2024-05-04
2513,576,2024-08-27
2514,576,2024-05-21
2515,577,2024-04-14
2516,577,2024-06-13
2517,578,2024-09-18
2518,578,2024-11-19
2519,578,2024-10-08
2520,578,2024-07-04
2521,578,2024-09-23
2522,578,2024-07-06
2523,578,2024-06-23
2524,579,2024-09-27
2525,579,2024-05-26
2526,579,2024-07-08
2527,579,2024-03-18
2528,579,2024-09-04
2529,579,2024-01-26
2530,580,2024-12-09
2531,580,2024-02-08
2532,580,2024-03-21
2533,580,2024-11-22
2534,580,2024-05-14
2535,580,2024-12-03
2536,580,2024-04-10
2537,581,2024-09-19
2538,581,2024-09-15
2539,581,2024-08-31
2540,581,2024-11-23
2541,581,2024-01-06
2542,581,2024-08-24
2543,582,2024-11-03
2544,582,2024-07-14
2545,582,2024-12-13
2546,582,2024-01-02
2547,582,2024-02-15
2548,582,2024-06-06
2549,582,2024-11-01
2550,583,2024-12-09
2551,583,2024-08-31
2552,584,2024-11-08
2553,584,2024-03-11
2554,584,2024-02-11
2555,584,2024-06-17
2556,585,2024-02-22
2557,585,2024-04-20
2558,586,2024-11-17
2559,586,2024-09-17
2560,586,2024-08-21
2561,586,2024-07-09
2562,586,2024-04-04
2563,586,2024-03-09
2564,587,2024-05-17
2565,587,2024-06-27
2566,587,2024-09-24
2567,587,2024-09-13
2568,588,2024-08-06
2569,588,2024-02-27
2570,588,2024-07-13
2571,588,2024-03-27
2572,588,2024-12-01
2573,588,2024-10-06
2574,588,2024-01-10
2575,588,2024-11-12
2576,589,2024-06-30
2577,589,2024-06-30
2578,589,2024-01-16
2579,589,2024-11-06
2580,589,2024-12-15
2581,589,2024-10-12
2582,590,2024-08-04
2583,590,2024-02-05
2584,591,2024-11-20
2585,591,2024-01-08
2586,591,2024-02-26
2587,591,2024-07-12
2588,591,2024-07-18
2589,591,2024-07-01
2590,591,2024-09-06
2591,591,2024-10-03
2592,592,2024-06-04
2593,592,2024-06-04
2594,592,2024-07-15
2595,593,2024-04-15
2596,594,2024-01-20
2597,594,2024-11-21
2598,594,2024-09-06
2599,594,2024-01-03
2600,594,2024-09-06
2601,594,2024-02-07
2602,595,2024-08-16
2603,595,2024-01-23
2604,596,2024-11-09
2605,597,2024-07-15
2606,597,2024-12-04
2607,597,2024-06-07
2608,597,2024-03-24
2609,597,2024-01-24
2610,598,2024-03-01
2611,598,2024-07-16
2612,598,2024-07-25
2613,598,2024-08-31
2614,599,2024-11-16
2615,599,2024-07-24
2616,599,2024-04-03
2617,599,2024-04-20
2618,599,2024-04-11
2619,599,2024-04-15
2620,599,2024-02-19
2621,599,2024-07-06
2622,600,2024-05-20
2623,600,2024-11-07
2624,600,2024-09-01
2625,600,2024-09-04
2626,600,2024-02-01
2627,600,2024-10-19
