order_id,product_id,qty,unit_price
1524,P04,3,30
1524,P04,2,30
1525,P02,1,240
1526,P01,3,89
1526,P03,3,45
1526,P01,4,89
1527,P04,3,30
1527,P05,2,180
1527,P01,3,89
1528,P01,2,89
1529,P04,2,30
1529,P07,1,18
1529,P01,1,89
1530,P04,2,30
1530,P02,4,240
1530,P03,3,45
1531,P06,2,60
1531,P01,1,89
1532,P03,1,45
1532,P07,1,18
1532,P06,2,60
1533,P04,2,30
1534,P04,3,30
1534,P02,4,240
1534,P05,1,180
1535,P04,3,30
1536,P06,4,60
1537,P06,1,60
1538,P04,4,30
1539,P02,4,240
1539,P03,3,45
1540,P03,2,45
1541,P06,3,60
1542,P02,3,240
1543,P05,3,180
1543,P05,3,180
1544,P05,3,180
1544,P06,4,60
1544,P01,3,89
1545,P06,4,60
1546,P02,3,240
1546,P04,2,30
1547,P01,2,89
1547,P02,4,240
1547,P07,2,18
1548,P02,1,240
1549,P05,1,180
1550,P01,2,89
1550,P02,1,240
1551,P02,3,240
1552,P05,1,180
1552,P06,1,60
1553,P01,4,89
1553,P06,1,60
1553,P06,3,60
1554,P02,1,240
1554,P05,3,180
1555,P03,2,45
1556,P04,1,30
1556,P04,3,30
1557,P03,3,45
1558,P04,4,30
1559,P02,1,240
1560,P05,3,180
1561,P05,4,180
1561,P03,3,45
1561,P06,2,60
1562,P04,2,30
1562,P02,2,240
1562,P01,1,89
1563,P03,3,45
1563,P03,2,45
1563,P01,1,89
1564,P06,4,60
1565,P06,2,60
1566,P05,3,180
1566,P04,2,30
1566,P07,2,18
1567,P05,3,180
1567,P04,4,30
1567,P07,4,18
1568,P05,4,180
1569,P01,4,89
1569,P06,4,60
1569,P03,1,45
1570,P01,1,89
1570,P02,1,240
1571,P06,4,60
1571,P02,1,240
1572,P05,1,180
1573,P07,2,18
1574,P06,2,60
1575,P03,4,45
1575,P05,2,180
1575,P05,1,180
1576,P07,4,18
1577,P04,2,30
1577,P02,1,240
1577,P05,4,180
1578,P01,3,89
1578,P06,3,60
1579,P02,2,240
1579,P03,2,45
1579,P05,1,180
1580,P04,1,30
1580,P03,4,45
1580,P06,3,60
1581,P07,3,18
1581,P02,3,240
1581,P03,3,45
1582,P05,2,180
1582,P06,1,60
1582,P01,1,89
1583,P01,2,89
1584,P07,3,18
1585,P06,2,60
1585,P07,3,18
1586,P01,2,89
1587,P07,4,18
1587,P07,4,18
1588,P05,3,180
1588,P05,4,180
1589,P04,2,30
1590,P03,3,45
1590,P03,3,45
1590,P01,4,89
1591,P06,1,60
1591,P01,4,89
1591,P04,3,30
1592,P05,2,180
1592,P02,2,240
1593,P05,1,180
1594,P04,4,30
1594,P05,1,180
1594,P03,4,45
1595,P03,4,45
1596,P06,2,60
1596,P07,1,18
1597,P03,1,45
1597,P02,2,240
1597,P01,4,89
1598,P03,2,45
1598,P02,4,240
1598,P06,4,60
1599,P03,4,45
1599,P07,2,18
1599,P04,1,30
1600,P04,2,30
1600,P04,4,30
1601,P05,4,180
1601,P07,1,18
1602,P07,2,18
1602,P02,3,240
1603,P05,1,180
1603,P07,3,18
1603,P05,3,180
1604,P03,2,45
1605,P02,3,240
1606,P06,1,60
1606,P02,1,240
1606,P07,1,18
1607,P04,2,30
1607,P07,4,18
1607,P04,2,30
1608,P06,1,60
1608,P01,3,89
1608,P06,4,60
1609,P05,2,180
1609,P06,3,60
1609,P01,4,89
1610,P05,2,180
1610,P07,3,18
1611,P02,1,240
1611,P06,2,60
1612,P02,4,240
1612,P03,4,45
1613,P01,4,89
1614,P04,2,30
1615,P05,1,180
1616,P05,3,180
1616,P06,3,60
1617,P01,2,89
1618,P07,2,18
1619,P02,3,240
1619,P05,3,180
1619,P04,1,30
1620,P03,1,45
1620,P07,3,18
1620,P05,4,180
1621,P02,4,240
1622,P03,4,45
1622,P04,2,30
1623,P06,4,60
1623,P07,1,18
1624,P07,4,18
1624,P04,2,30
1625,P05,4,180
1625,P07,1,18
1625,P07,3,18
1626,P06,4,60
1626,P03,1,45
1627,P07,2,18
1628,P03,1,45
1628,P07,1,18
1629,P05,1,180
1629,P06,2,60
1630,P07,3,18
1630,P01,3,89
1630,P02,2,240
1631,P05,2,180
1631,P03,3,45
1632,P07,3,18
1633,P06,2,60
1633,P06,1,60
1633,P05,3,180
1634,P02,1,240
1634,P01,3,89
1635,P05,3,180
1635,P01,3,89
1635,P05,4,180
1636,P01,3,89
1636,P01,3,89
1636,P02,1,240
1637,P07,1,18
1637,P06,3,60
1637,P03,4,45
1638,P02,2,240
1638,P05,3,180
1639,P04,2,30
1640,P01,4,89
1640,P02,1,240
1640,P06,4,60
1641,P04,2,30
1641,P02,3,240
1642,P01,2,89
1642,P01,4,89
1642,P02,2,240
1643,P05,2,180
1644,P02,3,240
1644,P03,1,45
1645,P04,1,30
1645,P01,2,89
1646,P01,1,89
1646,P02,3,240
1647,P07,3,18
1647,P03,4,45
1647,P02,4,240
1648,P01,1,89
1648,P02,4,240
1649,P07,3,18
1650,P02,3,240
1650,P02,3,240
1651,P01,3,89
1651,P06,2,60
1651,P07,1,18
1652,P03,1,45
1652,P05,1,180
1653,P01,2,89
1654,P02,4,240
1654,P05,2,180
1654,P02,3,240
1655,P05,1,180
1656,P07,4,18
1657,P02,2,240
1657,P01,2,89
1658,P05,2,180
1659,P05,1,180
1660,P06,1,60
1661,P02,2,240
1661,P05,2,180
1662,P05,3,180
1663,P02,3,240
1664,P01,2,89
1664,P02,2,240
1664,P05,1,180
1665,P03,3,45
1666,P01,2,89
1666,P04,3,30
1666,P07,2,18
1667,P07,4,18
1667,P03,1,45
1667,P04,3,30
1668,P05,4,180
1668,P06,4,60
1669,P06,4,60
1669,P07,3,18
1670,P02,1,240
1670,P05,4,180
1671,P01,3,89
1671,P07,2,18
1672,P06,4,60
1673,P05,4,180
1673,P05,4,180
1674,P01,2,89
1675,P02,2,240
1675,P03,1,45
1676,P07,1,18
1677,P02,4,240
1678,P07,4,18
1678,P03,4,45
1679,P04,4,30
1679,P03,2,45
1679,P03,3,45
1680,P02,2,240
1680,P03,3,45
1681,P03,4,45
1682,P07,1,18
1682,P02,4,240
1682,P06,2,60
1683,P04,1,30
1683,P05,4,180
1683,P06,1,60
1684,P04,2,30
1684,P03,3,45
1685,P07,3,18
1685,P07,2,18
1686,P03,1,45
1687,P01,2,89
1688,P05,2,180
1689,P05,4,180
1689,P06,2,60
1689,P07,3,18
1690,P01,1,89
1690,P05,1,180
1690,P07,1,18
1691,P02,1,240
1691,P06,3,60
1692,P02,2,240
1692,P07,2,18
1693,P07,4,18
1693,P01,2,89
1694,P05,1,180
1694,P01,4,89
1694,P06,3,60
1695,P02,1,240
1695,P05,3,180
1695,P04,1,30
1696,P06,2,60
1696,P05,1,180
1696,P05,1,180
1697,P05,3,180
1698,P04,3,30
1699,P07,3,18
1700,P05,4,180
1700,P07,3,18
1701,P01,3,89
1701,P06,2,60
1702,P06,3,60
1702,P06,2,60
1703,P03,2,45
1703,P05,3,180
1703,P05,2,180
1704,P01,2,89
1704,P05,4,180
1705,P01,2,89
1705,P01,3,89
1705,P02,4,240
1706,P03,4,45
1707,P05,4,180
1707,P06,1,60
1707,P06,1,60
1708,P05,1,180
1708,P05,3,180
1708,P03,3,45
1709,P02,4,240
1709,P03,4,45
1709,P07,2,18
1710,P03,3,45
1710,P06,2,60
1710,P03,1,45
1711,P05,4,180
1712,P01,3,89
1712,P04,1,30
1713,P02,1,240
1713,P03,3,45
1713,P07,3,18
1714,P02,2,240
1714,P07,2,18
1715,P04,2,30
1715,P06,1,60
1715,P02,4,240
1716,P02,4,240
1717,P05,2,180
1718,P04,2,30
1718,P05,3,180
1719,P02,2,240
1719,P03,4,45
1720,P05,1,180
1720,P04,1,30
1721,P06,4,60
1721,P07,2,18
1722,P04,3,30
1722,P07,3,18
1723,P01,1,89
1723,P03,4,45
1723,P05,1,180
1724,P07,3,18
1725,P05,3,180
1725,P01,4,89
1725,P05,2,180
1726,P07,4,18
1726,P07,1,18
1726,P03,3,45
1727,P05,2,180
1727,P02,1,240
1728,P03,4,45
1728,P05,2,180
1729,P03,2,45
1729,P01,4,89
1730,P05,1,180
1730,P06,3,60
1731,P04,4,30
1732,P04,4,30
1732,P01,2,89
1732,P05,2,180
1733,P06,1,60
1734,P06,3,60
1734,P01,1,89
1734,P03,3,45
1735,P03,4,45
1736,P06,1,60
1736,P07,4,18
1737,P02,1,240
1737,P06,2,60
1738,P04,4,30
1738,P01,4,89
1739,P04,1,30
1739,P06,4,60
1740,P04,2,30
1740,P01,1,89
1741,P07,2,18
1741,P06,3,60
1742,P01,1,89
1742,P04,3,30
1743,P05,4,180
1743,P06,4,60
1743,P05,3,180
1744,P04,4,30
1744,P04,4,30
1744,P05,2,180
1745,P03,3,45
1746,P05,1,180
1746,P01,2,89
1746,P07,3,18
1747,P06,1,60
1747,P04,3,30
1748,P06,4,60
1748,P06,4,60
1749,P07,1,18
1749,P03,1,45
1749,P03,3,45
1750,P05,2,180
1750,P01,2,89
1750,P04,4,30
1751,P03,3,45
1751,P04,1,30
1751,P05,4,180
1752,P02,2,240
1752,P01,1,89
1753,P01,3,89
1753,P02,2,240
1753,P01,3,89
1754,P04,4,30
1754,P06,2,60
1754,P06,2,60
1755,P05,3,180
1755,P01,3,89
1756,P05,2,180
1756,P06,4,60
1756,P01,3,89
1757,P03,3,45
1757,P07,1,18
1758,P07,3,18
1759,P01,4,89
1759,P02,1,240
1759,P03,4,45
1760,P05,4,180
1760,P06,2,60
1761,P02,1,240
1761,P02,1,240
1762,P04,4,30
1762,P05,2,180
1763,P06,3,60
1763,P03,4,45
1763,P05,2,180
1764,P03,3,45
1764,P06,4,60
1764,P05,2,180
1765,P06,1,60
1766,P05,3,180
1766,P05,4,180
1766,P06,3,60
1767,P02,4,240
1768,P06,3,60
1768,P06,1,60
1769,P04,2,30
1769,P04,2,30
1769,P06,3,60
1770,P05,2,180
1770,P05,4,180
1770,P01,1,89
1771,P01,4,89
1771,P06,4,60
1772,P07,3,18
1772,P01,3,89
1772,P02,2,240
1773,P04,2,30
1774,P04,2,30
1774,P04,2,30
1774,P04,2,30
1775,P04,2,30
1775,P02,3,240
1775,P07,1,18
1776,P03,4,45
1776,P05,4,180
1776,P01,1,89
1777,P01,1,89
1777,P02,4,240
1778,P07,2,18
1779,P04,3,30
1779,P04,1,30
1779,P03,3,45
1780,P03,1,45
1780,P02,2,-240
1781,P07,3,18
1781,P03,2,45
1782,P04,4,30
1783,P03,2,45
1783,P06,1,60
1783,P03,1,45
1784,P02,1,240
1784,P04,2,30
1785,P03,4,45
1786,P05,4,180
1786,P04,4,30
1786,P01,4,89
1787,P05,1,180
1788,P04,2,30
1789,P06,4,60
1790,P04,3,30
1791,P06,2,60
1792,P06,3,60
1792,P01,1,89
1792,P02,4,240
1793,P07,1,18
1794,P01,2,89
1794,P03,3,45
1795,P05,3,180
1796,P03,3,45
1796,P04,2,30
1796,P05,3,180
1797,P04,2,30
1797,P05,1,180
1797,P04,3,30
1798,P02,3,240
1799,P02,2,240
1800,P06,4,60
1800,P05,4,180
1800,P02,2,240
1801,P05,1,180
1801,P04,1,30
1801,P06,3,60
1802,P05,4,180
1802,P06,4,60
1803,P02,4,240
1804,P01,4,89
1804,P03,2,45
1804,P05,1,180
1805,P02,1,240
1806,P06,2,60
1806,P04,4,30
1806,P04,3,30
1807,P04,3,30
1807,P04,2,30
1807,P06,4,60
1808,P05,1,180
1808,P04,1,30
1808,P02,3,240
1809,P01,1,89
1809,P06,2,60
1810,P02,3,240
1810,P04,1,30
1810,P07,2,18
1811,P04,4,30
1812,P03,1,45
1812,P04,2,30
1813,P07,3,18
1814,P07,1,18
1815,P03,2,45
1815,P07,1,18
1816,P04,4,30
1817,P07,4,18
1817,P02,3,240
1818,P07,4,18
1819,P07,4,18
1819,P05,2,180
1819,P06,2,60
1820,P01,2,89
1820,P06,2,60
1820,P04,1,30
1821,P01,4,89
1821,P07,3,18
1821,P04,4,30
1822,P06,2,60
1822,P03,1,45
1822,P07,4,18
1823,P03,4,45
1823,P02,1,240
1824,P05,3,180
1824,P03,3,45
1824,P02,4,240
1825,P02,4,240
1826,P07,3,18
1826,P04,4,30
1827,P06,1,60
1827,P01,1,89
1827,P05,3,180
1828,P04,4,30
1829,P02,1,240
1829,P02,4,240
1829,P01,3,89
1830,P03,2,45
1830,P07,2,18
1830,P04,1,30
1831,P02,4,240
1831,P01,1,89
1832,P07,3,18
1832,P03,1,45
1832,P04,3,30
1833,P03,3,45
1834,P03,3,45
1834,P05,3,180
1835,P07,4,18
1835,P01,1,89
1835,P06,4,60
1836,P01,4,89
1836,P01,4,89
1837,P04,1,30
1838,P05,3,180
1838,P07,4,18
1839,P06,3,60
1840,P07,3,18
1841,P02,2,240
1841,P07,1,18
1841,P01,4,89
1842,P03,4,45
1843,P03,3,45
1844,P02,2,240
1844,P02,4,240
1844,P07,4,18
1845,P06,1,60
1845,P07,2,18
1846,P06,3,60
1846,P05,2,180
1847,P04,2,30
1848,P02,2,240
1848,P03,3,45
1848,P05,3,180
1849,P06,4,60
1849,P04,1,30
1849,P07,3,18
1850,P03,1,45
1850,P01,3,89
1850,P07,3,18
1851,P04,3,30
1851,P02,4,240
1852,P06,2,60
1853,P01,3,89
1854,P04,3,30
1855,P06,1,60
1855,P02,1,240
1856,P01,2,89
1857,P01,2,89
1857,P04,4,30
1857,P01,1,89
1858,P07,2,18
1858,P03,4,45
1859,P06,3,60
1859,P05,1,180
1860,P04,2,30
1860,P05,1,180
1860,P01,4,89
1861,P05,2,180
1862,P06,2,60
1862,P05,3,180
1863,P02,2,240
1864,P03,3,45
1864,P01,2,89
1865,P07,1,18
1865,P03,1,45
1866,P02,4,240
1866,P05,3,180
1867,P07,1,18
1867,P06,2,60
1867,P03,2,45
1868,P05,4,180
1868,P05,4,180
1869,P06,1,60
1869,P03,2,45
1870,P02,2,240
1870,P05,2,180
1871,P07,1,18
1872,P03,3,45
1872,P05,2,180
1873,P05,1,180
1873,P06,2,60
1874,P05,4,180
1875,P07,1,18
1875,P03,2,45
1875,P03,4,45
1876,P02,4,240
1876,P05,3,180
1876,P02,3,240
1877,P07,4,18
1877,P03,4,45
1878,P02,3,240
1878,P03,4,45
1878,P02,2,240
1879,P01,1,89
1880,P05,3,180
1881,P02,3,240
1881,P05,2,180
1882,P03,3,45
1883,P06,2,60
1883,P02,3,240
1883,P03,2,45
1884,P07,2,18
1884,P06,4,60
1885,P01,2,89
1885,P02,2,240
1886,P04,1,30
1886,P06,2,60
1886,P01,2,89
1887,P01,4,89
1887,P03,4,45
1888,P05,3,180
1888,P04,3,30
1888,P04,1,30
1889,P01,4,89
1889,P03,3,45
1889,P02,1,240
1890,P05,4,180
1891,P01,2,89
1891,P06,4,60
1891,P02,2,240
1892,P02,4,240
1892,P07,1,18
1892,P05,3,180
1893,P06,1,60
1894,P01,4,89
1894,P02,1,240
1894,P03,2,45
1895,P07,2,18
1895,P07,3,18
1895,P02,1,240
1896,P05,3,180
1896,P04,2,30
1897,P06,2,60
1898,P06,2,60
1899,P07,2,18
1900,P03,3,45
1900,P05,4,180
1900,P07,2,18
1901,P07,1,18
1902,P06,3,60
1902,P04,3,30
1902,P03,4,45
1903,P05,2,180
1903,P02,3,240
1904,P06,4,60
1905,P03,2,45
1905,P04,3,30
1906,P04,1,30
1906,P04,4,30
1907,P05,4,180
1907,P04,2,30
1908,P05,1,180
1908,P06,4,60
1909,P05,1,180
1909,P04,1,30
1910,P05,1,180
1910,P07,1,18
1911,P04,4,30
1911,P04,1,30
1911,P01,1,89
1912,P02,2,240
1913,P02,3,240
1914,P02,2,240
1914,P05,1,180
1914,P05,2,180
1915,P01,1,89
1916,P05,2,180
1916,P02,3,240
1916,P07,2,18
1917,P07,4,18
1918,P07,4,18
1918,P05,1,180
1918,P02,2,240
1919,P05,2,180
1919,P05,3,180
1920,P02,3,240
1921,P01,3,89
1921,P03,3,45
1921,P02,2,240
1922,P05,4,180
1922,P03,1,45
1923,P05,2,180
1923,P06,2,60
1924,P03,1,45
1924,P07,1,18
1925,P07,1,18
1925,P04,2,30
1926,P05,2,180
1927,P03,4,45
1927,P05,3,180
1927,P03,3,45
1928,P07,2,18
1928,P05,1,180
1928,P05,4,180
1929,P01,2,89
1930,P07,4,18
1931,P01,1,89
1932,P05,4,180
1933,P04,3,30
1933,P05,2,180
1934,P05,3,180
1934,P01,1,89
1934,P02,3,240
1935,P04,1,30
1936,P02,4,240
1936,P07,2,18
1936,P05,4,180
1937,P06,3,60
1937,P03,1,45
1938,P02,4,240
1938,P03,1,45
1939,P07,4,18
1939,P02,3,240
1940,P05,2,180
1940,P02,2,240
1940,P04,2,30
1941,P05,3,180
1942,P07,4,18
1942,P04,2,30
1943,P05,4,180
1943,P02,3,240
1944,P01,3,89
1944,P03,4,45
1945,P02,4,240
1946,P06,1,60
1946,P07,3,18
1946,P05,2,180
1947,P02,2,240
1947,P02,3,240
1948,P06,2,60
1948,P06,2,60
1949,P04,3,30
1950,P07,1,18
1950,P02,4,240
1950,P04,2,30
1951,P06,4,60
1952,P01,1,89
1952,P03,1,45
1952,P02,3,240
1953,P03,4,45
1953,P04,1,30
1954,P02,3,240
1954,P05,1,180
1955,P05,2,180
1955,P02,2,240
1956,P06,3,60
1957,P07,2,18
1957,P03,1,45
1957,P01,4,89
1958,P04,2,30
1958,P06,1,60
1958,P02,3,240
1959,P01,3,89
1960,P02,4,240
1960,P07,3,18
1961,P03,3,45
1961,P04,1,30
1962,P03,1,45
1962,P04,3,30
1963,P03,1,45
1963,P02,3,240
1963,P01,3,89
1964,P05,2,180
1964,P04,4,30
1964,P05,3,180
1965,P02,4,240
1965,P02,1,240
1965,P04,1,30
1966,P07,2,18
1967,P05,2,180
1968,P07,2,18
1968,P01,3,89
1969,P04,1,30
1970,P01,3,89
1970,P01,2,89
1971,P02,2,240
1972,P07,1,18
1973,P05,3,180
1973,P07,1,18
1974,P02,1,240
1974,P03,4,45
1975,P04,2,30
1975,P06,4,60
1975,P01,2,89
1976,P01,2,89
1976,P01,2,89
1977,P04,1,30
1977,P03,4,45
1977,P04,1,30
1978,P06,3,60
1978,P04,4,30
1979,P03,3,45
1979,P02,2,240
1979,P03,4,45
1980,P06,4,60
1980,P04,2,30
1981,P02,2,240
1981,P05,4,180
1981,P05,1,180
1982,P02,1,240
1982,P04,4,30
1982,P07,4,18
1983,P07,1,18
1983,P05,2,180
1983,P04,1,30
1984,P07,4,18
1984,P01,4,89
1984,P07,2,18
1985,P07,2,18
1986,P01,1,89
1987,P06,1,60
1987,P07,1,18
1988,P06,4,60
1988,P07,2,18
1989,P05,3,180
1990,P07,2,18
1991,P05,1,180
1991,P07,2,18
1991,P07,1,18
1992,P06,2,60
1992,P02,2,240
1993,P03,4,45
1993,P04,2,30
1993,P05,4,180
1994,P02,2,240
1994,P07,2,18
1994,P06,2,60
1995,P06,1,60
1996,P02,1,240
1997,P01,2,89
1997,P04,4,30
1997,P05,2,180
1998,P06,4,60
1998,P02,4,240
1998,P05,4,180
1999,P05,1,180
1999,P06,3,60
2000,P04,4,30
2000,P02,4,240
2000,P06,4,60
2001,P04,2,30
2001,P03,3,45
2001,P01,2,89
2002,P02,2,240
2003,P06,3,60
2004,P06,4,60
2005,P04,2,30
2005,P04,1,30
2006,P03,4,45
2006,P03,4,45
2007,P06,1,60
2007,P01,1,89
2008,P06,4,60
2008,P04,2,30
2009,P02,4,240
2010,P01,3,89
2010,P06,3,60
2011,P06,1,60
2012,P05,3,180
2012,P07,1,18
2013,P01,4,89
2013,P03,1,45
2014,P02,2,240
2014,P02,3,240
2014,P04,2,30
2015,P02,4,240
2016,P04,3,30
2016,P03,4,45
2016,P03,1,45
2017,P03,4,45
2017,P06,3,60
2017,P02,2,240
2018,P05,3,180
2019,P07,1,18
2019,P07,4,18
2019,P02,1,240
2020,P05,1,180
2020,P04,3,30
2021,P03,3,45
2021,P04,2,30
2022,P02,3,240
2022,P03,4,45
2022,P01,4,89
2023,P03,4,45
2023,P04,3,30
2024,P05,1,180
2024,P03,1,45
2025,P05,2,180
2025,P07,3,18
2026,P07,3,18
2026,P07,3,18
2027,P07,4,18
2027,P01,4,89
2028,P01,4,89
2028,P07,1,18
2028,P06,2,60
2029,P07,1,18
2029,P07,3,18
2030,P01,4,89
2030,P03,3,45
2030,P02,3,240
2031,P02,4,240
2031,P04,1,30
2031,P04,2,30
2032,P02,2,240
2032,P07,2,18
2033,P07,4,18
2033,P01,2,89
2033,P02,3,240
2034,P03,3,45
2035,P03,3,45
2035,P06,3,60
2036,P05,4,180
2036,P06,3,60
2037,P05,3,180
2037,P01,2,89
2037,P03,3,45
2038,P07,4,18
2039,P06,2,60
2040,P02,1,240
2041,P06,4,60
2042,P01,1,89
2042,P03,4,45
2042,P04,2,30
2043,P03,4,45
2043,P06,1,60
2043,P02,3,240
2044,P02,4,240
2044,P06,2,60
2044,P06,3,60
2045,P04,3,30
2046,P01,1,89
2046,P03,4,45
2046,P02,3,240
2047,P01,2,89
2048,P01,4,89
2049,P05,2,180
2050,P01,2,89
2050,P07,4,18
2050,P07,3,18
2051,P02,3,240
2051,P04,2,30
2052,P05,3,180
2053,P04,3,30
2054,P04,4,30
2054,P05,3,180
2055,P01,1,89
2056,P05,3,180
2056,P02,3,240
2056,P07,4,18
2057,P01,2,89
2057,P06,2,60
2058,P01,2,89
2058,P01,1,89
2059,P03,2,45
2060,P02,2,240
2060,P07,1,18
2060,P02,2,240
2061,P03,1,45
2061,P06,2,60
2062,P06,3,60
2062,P02,1,240
2062,P01,2,89
2063,P07,1,18
2064,P04,1,30
2064,P05,4,180
2065,P06,1,60
2065,P02,3,240
2066,P07,3,18
2066,P02,4,240
2066,P04,4,30
2067,P01,4,89
2067,P05,1,180
2067,P01,2,89
2068,P04,3,30
2068,P02,1,240
2068,P01,3,89
2069,P07,1,18
2069,P01,4,89
2070,P02,4,240
2071,P02,1,240
2072,P05,2,180
2072,P04,4,30
2072,P07,2,18
2073,P01,2,89
2073,P05,3,180
2074,P01,1,89
2075,P05,1,180
2075,P07,1,18
2076,P01,3,89
2077,P01,4,89
2078,P04,2,30
2079,P07,3,18
2079,P06,2,60
2079,P07,4,18
2080,P05,3,180
2081,P04,4,30
2081,P05,3,180
2081,P06,2,60
2082,P07,2,18
2083,P05,3,180
2084,P07,2,18
2084,P06,3,60
2085,P05,1,180
2085,P05,4,180
2085,P06,1,60
2086,P02,3,240
2086,P06,4,60
2086,P07,4,18
2087,P03,2,45
2087,P02,3,240
2087,P06,1,60
2088,P05,2,180
2088,P06,1,60
2088,P04,2,30
2089,P04,1,30
2090,P07,3,18
2090,P01,3,89
2091,P03,4,45
2092,P07,1,18
2092,P02,4,240
2093,P06,2,60
2093,P01,2,89
2094,P07,1,18
2095,P07,1,18
2096,P06,1,60
2096,P04,2,30
2097,P05,2,180
2097,P07,1,18
2098,P06,1,60
2098,P06,4,60
2099,P05,4,180
2100,P07,4,18
2100,P06,1,60
2101,P06,1,60
2101,P07,4,18
2101,P01,1,89
2102,P05,3,180
2103,P03,3,45
2103,P06,3,60
2104,P02,3,-240
2105,P07,1,18
2105,P02,2,240
2105,P05,3,180
2106,P06,3,60
2107,P02,2,240
2107,P06,3,60
2107,P06,1,60
2108,P06,3,60
2108,P03,3,45
2109,P05,2,180
2110,P04,2,30
2111,P06,1,60
2111,P05,1,180
2111,P05,1,180
2112,P03,1,45
2112,P07,4,18
2113,P02,3,240
2113,P01,1,89
2114,P04,2,30
2115,P05,2,180
2115,P02,4,240
2115,P03,1,45
2116,P04,1,30
2117,P01,1,89
2117,P05,1,180
2118,P02,4,240
2119,P01,4,89
2119,P04,3,30
2119,P05,4,180
2120,P05,3,180
2120,P04,3,30
2120,P04,4,30
2121,P06,3,60
2121,P02,4,240
2122,P07,1,18
2122,P07,1,18
2123,P06,2,60
2123,P02,4,240
2124,P02,4,240
2125,P07,3,18
2125,P03,3,45
2126,P07,3,18
2126,P03,2,45
2127,P05,3,180
2128,P04,1,30
2129,P07,1,18
2130,P03,2,45
2130,P04,2,30
2130,P03,3,45
2131,P03,2,45
2131,P07,3,18
2131,P03,3,45
2132,P06,3,60
2132,P05,2,180
2133,P02,3,240
2134,P02,3,240
2134,P02,1,240
2135,P05,4,180
2136,P03,3,45
2136,P01,4,89
2137,P05,2,180
2137,P07,4,18
2138,P06,2,60
2139,P05,2,180
2139,P05,1,180
2140,P01,1,89
2140,P01,2,89
2141,P02,1,240
2141,P02,1,240
2141,P07,4,18
2142,P01,3,89
2143,P05,1,180
2143,P01,4,89
2144,P04,3,30
2144,P02,3,240
2145,P01,2,89
2145,P01,2,89
2145,P01,4,89
2146,P05,2,180
2146,P04,4,30
2147,P04,1,30
2147,P04,4,30
2147,P01,3,89
2148,P04,3,30
2148,P01,2,89
2149,P02,3,240
2150,P07,1,18
2150,P02,3,240
2150,P04,4,30
2151,P07,1,18
2151,P07,3,18
2151,P01,4,89
2152,P02,4,240
2152,P04,4,30
2153,P02,3,240
2153,P07,4,18
2154,P02,3,240
2154,P07,4,18
2154,P03,1,45
2155,P03,4,45
2155,P03,2,45
2155,P04,4,30
2156,P01,3,89
2157,P05,4,180
2157,P01,2,89
2158,P03,2,45
2158,P05,3,180
2159,P02,3,240
2160,P05,1,180
2161,P02,1,240
2162,P04,1,30
2162,P04,4,30
2162,P03,1,45
2163,P01,1,89
2163,P03,2,45
2164,P04,3,30
2165,P07,2,18
2165,P07,1,18
2166,P01,4,89
2167,P04,1,30
2167,P05,1,180
2168,P03,3,45
2168,P03,4,45
2169,P04,2,30
2169,P01,2,89
2169,P03,2,45
2170,P05,1,180
2170,P04,1,30
2171,P03,1,45
2171,P06,2,60
2172,P05,2,180
2173,P07,2,18
2174,P04,3,30
2174,P07,4,18
2175,P02,1,240
2176,P03,3,45
2177,P05,3,180
2178,P07,4,18
2179,P04,1,30
2179,P06,4,60
2179,P04,3,30
2180,P03,3,45
2180,P07,2,18
2180,P02,3,240
2181,P05,2,180
2181,P07,1,18
2181,P05,4,180
2182,P06,3,60
2182,P03,3,45
2182,P01,4,89
2183,P05,2,180
2184,P02,3,240
2185,P02,2,240
2185,P07,1,18
2186,P03,4,45
2186,P02,3,240
2187,P02,3,240
2188,P06,1,60
2188,P02,4,240
2188,P06,4,60
2189,P03,3,45
2189,P03,2,45
2189,P03,2,45
2190,P04,4,30
2190,P07,1,18
2190,P07,4,18
2191,P05,3,180
2191,P07,1,18
2192,P06,1,60
2193,P06,4,60
2193,P01,3,89
2194,P01,4,89
2195,P01,4,89
2195,P02,2,240
2196,P02,1,240
2196,P05,4,180
2197,P01,1,89
2197,P07,1,18
2198,P03,2,45
2199,P03,1,45
2200,P03,4,45
2201,P03,1,45
2201,P04,2,30
2202,P04,1,30
2203,P01,1,89
2203,P07,2,18
2203,P04,3,30
2204,P06,2,60
2204,P06,2,60
2204,P04,1,30
2205,P05,3,180
2205,P06,4,60
2205,P04,3,30
2206,P05,2,180
2206,P03,1,45
2206,P06,3,60
2207,P06,1,60
2207,P03,4,45
2207,P03,4,45
2208,P02,2,240
2208,P06,4,60
2209,P04,1,30
2210,P02,4,240
2210,P07,4,18
2210,P02,3,240
2211,P06,2,60
2211,P04,1,30
2211,P03,4,45
2212,P02,4,240
2212,P04,2,30
2213,P07,3,18
2214,P03,1,45
2215,P07,2,18
2215,P02,3,240
2215,P07,1,18
2216,P03,4,45
2216,P04,1,30
2216,P04,4,30
2217,P07,3,18
2217,P01,3,-89
2218,P05,1,180
2218,P02,2,240
2219,P05,2,180
2220,P06,2,60
2221,P06,3,60
2221,P03,2,45
2221,P03,3,45
2222,P02,3,240
2222,P06,3,60
2223,P02,3,240
2223,P04,4,30
2223,P05,4,180
