txn_id,date,account_id,beneficiary_id,amount,channel
38402,2024-04-05,3153,7349,25638,branch
38403,2024-03-19,2985,8436,93412,mobile
38404,2024-06-25,2660,7524,27135,branch
38405,2024-03-02,1670,5002,168586,branch
38406,2024-05-28,660,6858,53384,mobile
38407,2024-03-09,29,8156,287148,mobile
38408,2024-05-21,2593,7293,10549,mobile
38409,2024-04-26,766,8935,22665,web
38410,2024-05-22,2142,8968,148584,web
38411,2024-03-23,3305,8108,47017,web
38412,2024-06-10,3247,7103,74457,mobile
38413,2024-01-24,712,7466,84108,mobile
38414,2024-02-19,3818,6699,226532,mobile
38415,2024-06-18,799,8505,126534,web
38416,2024-03-12,3342,5330,21739,mobile
38417,2024-02-09,3338,7541,352113,web
38418,2024-01-31,1605,7900,10788,web
38419,2024-05-10,3065,7375,240559,web
38420,2024-03-07,3976,8194,9412,branch
38421,2024-03-03,3372,7593,41492,web
38422,2024-02-27,3303,5739,42833,mobile
38423,2024-06-04,639,8493,42696,mobile
38424,2024-06-02,2748,6012,313035,web
38425,2024-03-23,2230,5853,46358,branch
38426,2024-06-06,1048,6741,21944,branch
38427,2024-01-26,2515,5538,284329,branch
38428,2024-04-28,3053,6172,44844,branch
38429,2024-06-12,1147,6429,76085,mobile
38430,2024-06-11,3089,5942,134217,mobile
38431,2024-02-05,515,7785,420304,web
38432,2024-04-17,2121,8855,119978,web
38433,2024-04-01,965,6938,125307,mobile
38434,2024-04-12,976,7716,350605,branch
38435,2024-01-27,1334,5640,255598,branch
38436,2024-06-09,2350,8603,141581,mobile
38437,2024-05-16,905,8526,92736,mobile
38438,2024-02-24,1184,7841,412473,mobile
38439,2024-06-06,1099,7340,11909,web
38440,2024-06-17,3506,5778,118934,mobile
38441,2024-03-14,1611,6073,119753,branch
38442,2024-04-25,3277,5368,238703,web
38443,2024-03-01,2237,7124,52648,branch
38444,2024-04-28,2350,8984,315440,mobile
38445,2024-01-22,2801,5414,115288,mobile
38446,2024-05-03,3638,5854,15127,branch
38447,2024-04-07,1485,6191,187379,web
38448,2024-01-21,3248,6491,11244,mobile
38449,2024-05-03,2824,7355,36775,branch
38450,2024-03-27,855,6511,58119,mobile
38451,2024-01-11,2823,8752,24579,branch
38452,2024-01-23,341,5766,238582,mobile
38453,2024-01-08,439,7338,55041,mobile
38454,2024-04-22,3803,6859,11086,branch
38455,2024-02-19,2177,8493,29371,web
38456,2024-01-02,815,5125,116825,web
38457,2024-02-23,134,8541,68696,web
38458,2024-06-08,509,5417,102700,mobile
38459,2024-05-05,3677,5764,65000,branch
38460,2024-05-18,3863,6608,380014,mobile
38461,2024-02-04,3286,7226,37532,web
38462,2024-05-25,2836,8014,55120,mobile
38463,2024-01-05,305,8802,38435,web
38464,2024-02-29,2868,8114,39534,web
38465,2024-06-12,487,6160,19252,branch
38466,2024-03-20,3071,6268,17561,mobile
38467,2024-05-29,723,5297,16513,branch
38468,2024-04-15,3403,5877,22966,mobile
38469,2024-01-13,1337,8918,8566,mobile
38470,2024-05-09,3463,5821,47368,mobile
38471,2024-06-21,1112,7625,84630,branch
38472,2024-03-16,2580,7328,13440,mobile
38473,2024-03-16,3030,8861,20349,mobile
38474,2024-01-14,785,8850,173764,mobile
38475,2024-02-01,1825,8046,38630,mobile
38476,2024-06-20,338,7418,21109,mobile
38477,2024-03-20,29,7643,258781,mobile
38478,2024-03-18,980,8458,47253,branch
38479,2024-04-04,1670,5198,21569,branch
38480,2024-04-21,2208,6459,32539,branch
38481,2024-06-08,2155,7010,29013,branch
38482,2024-04-11,3942,5491,134534,branch
38483,2024-03-11,3636,8179,16606,branch
38484,2024-06-26,2134,8551,327808,branch
38485,2024-01-24,1403,6747,110595,branch
38486,2024-03-20,3516,7337,363315,web
38487,2024-03-16,2867,5538,74001,branch
38488,2024-01-31,2912,8649,421768,web
38489,2024-04-28,784,6550,16630,mobile
38490,2024-02-01,760,5271,54811,mobile
38491,2024-04-23,2435,6920,360647,mobile
38492,2024-01-16,2026,8839,133686,branch
38493,2024-03-16,543,6933,74263,web
38494,2024-05-12,2237,7431,45682,web
38495,2024-03-18,1176,8992,20382,web
38496,2024-01-18,2802,6139,41257,web
38497,2024-04-04,3724,6178,168406,web
38498,2024-01-21,1439,5715,11029,branch
38499,2024-05-09,3415,6949,220593,web
38500,2024-04-04,2251,8005,158270,web
38501,2024-02-22,42,8367,119445,web
38502,2024-05-08,3540,8759,19492,branch
38503,2024-01-19,1269,5462,132275,mobile
38504,2024-03-12,1043,7858,126256,web
38505,2024-05-28,2109,7290,25455,web
38506,2024-02-23,1853,7768,10042,mobile
38507,2024-02-08,981,6256,166718,mobile
38508,2024-05-19,1844,7748,8595,web
38509,2024-05-05,2389,6571,24710,branch
38510,2024-02-21,3290,7629,197822,branch
38511,2024-05-02,2126,7228,31113,branch
38512,2024-05-19,3723,8951,151939,mobile
38513,2024-06-02,137,8218,333980,mobile
38514,2024-06-04,2249,7381,364562,branch
38515,2024-01-30,52,8844,208081,mobile
38516,2024-06-15,1729,6637,19326,web
38517,2024-04-26,234,7360,89092,branch
38518,2024-05-10,702,7031,117576,mobile
38519,2024-02-18,118,6853,24423,mobile
38520,2024-05-21,3937,5422,142194,mobile
38521,2024-04-07,978,8724,34142,branch
38522,2024-04-11,1280,8037,9680,web
38523,2024-02-26,1308,7405,63704,mobile
38524,2024-01-21,3279,5606,11910,web
38525,2024-01-07,893,5401,90062,mobile
38526,2024-05-14,1177,7760,26908,web
38527,2024-03-19,3755,5624,139930,web
38528,2024-01-18,2473,6915,404344,mobile
38529,2024-06-25,3625,5491,134464,mobile
38530,2024-05-16,3684,5200,14723,branch
38531,2024-03-25,3764,5699,84594,branch
38532,2024-03-20,3362,5563,107618,web
38533,2024-02-05,976,5159,10592,web
38534,2024-02-27,1159,8336,249470,branch
38535,2024-04-08,884,5560,17592,mobile
38536,2024-01-20,1014,6555,24020,branch
38537,2024-05-01,892,5575,391009,mobile
38538,2024-03-02,1459,8016,48283,web
38539,2024-02-23,1570,7975,253635,branch
38540,2024-01-11,496,5520,43363,web
38541,2024-01-05,1983,5886,30820,mobile
38542,2024-04-07,826,5917,396949,mobile
38543,2024-03-16,2921,6593,25966,web
38544,2024-05-31,3015,7112,20156,mobile
38545,2024-05-07,923,5385,32709,mobile
38546,2024-01-15,2281,6826,135151,web
38547,2024-03-28,1209,7312,359535,web
38548,2024-04-13,114,8622,19117,mobile
38549,2024-01-05,160,8751,270028,branch
38550,2024-03-29,1489,5009,940156,web
38551,2024-06-12,441,8378,259222,web
38552,2024-04-30,2557,8939,379381,branch
38553,2024-06-16,2699,7212,37996,web
38554,2024-04-14,2870,5454,294425,branch
38555,2024-04-04,1928,7687,51600,branch
38556,2024-04-08,285,6609,42165,mobile
38557,2024-04-25,1969,6089,17138,mobile
38558,2024-05-30,7,8872,24658,web
38559,2024-02-09,3150,5996,46170,mobile
38560,2024-05-21,2230,8390,80155,branch
38561,2024-02-09,971,5441,8592,branch
38562,2024-05-01,3692,5483,397874,mobile
38563,2024-03-04,2577,8790,28473,web
38564,2024-02-04,3681,6567,54904,web
38565,2024-01-05,3550,5168,48170,branch
38566,2024-03-17,1952,7034,12623,branch
38567,2024-05-13,783,8658,143862,web
38568,2024-01-29,277,6830,17952,branch
38569,2024-03-07,3031,5099,8711,branch
38570,2024-02-14,3054,6244,81598,web
38571,2024-01-27,429,5015,56672,branch
38572,2024-03-15,831,8095,22462,mobile
38573,2024-06-27,2954,6898,17645,web
38574,2024-03-09,868,7324,191765,branch
38575,2024-01-18,1748,6581,340412,web
38576,2024-03-21,2349,7265,40980,branch
38577,2024-05-23,2779,8519,27731,mobile
38578,2024-02-05,3690,8729,159436,mobile
38579,2024-01-15,3542,8007,109596,branch
38580,2024-06-26,925,8869,235790,branch
38581,2024-05-28,2872,5850,36628,branch
38582,2024-04-25,585,6714,15049,mobile
38583,2024-04-06,1491,8991,210049,web
38584,2024-06-03,1044,8670,22041,web
38585,2024-05-26,3087,8371,349211,mobile
38586,2024-01-13,311,5252,188860,web
38587,2024-02-05,589,5170,28420,mobile
38588,2024-05-25,2893,5289,43482,branch
38589,2024-02-27,2269,8604,25578,branch
38590,2024-05-08,2888,6880,26467,web
38591,2024-06-07,3530,5113,17823,branch
38592,2024-01-20,203,6908,38582,branch
38593,2024-02-16,2964,6224,152541,mobile
38594,2024-01-27,869,8027,14512,web
38595,2024-04-07,1835,8721,17234,mobile
38596,2024-01-11,2223,5119,26865,branch
38597,2024-02-03,2676,8587,231131,web
38598,2024-04-08,394,7400,49204,mobile
38599,2024-03-05,1559,7347,28541,branch
38600,2024-04-25,2356,8985,43068,branch
38601,2024-06-05,1968,6521,125088,mobile
38602,2024-04-21,1059,8981,204910,web
38603,2024-01-29,364,6964,284812,branch
38604,2024-06-22,1037,5361,9806,web
38605,2024-05-26,722,5186,104434,mobile
38606,2024-03-22,2692,6195,48283,web
38607,2024-02-19,1796,8668,37577,branch
38608,2024-03-01,3417,8558,23078,web
38609,2024-06-13,2873,6804,18630,web
38610,2024-05-15,79,6827,25294,web
38611,2024-06-13,1555,5840,337738,branch
38612,2024-01-02,1403,7392,116066,branch
38613,2024-02-26,2928,7093,289144,mobile
38614,2024-01-16,3718,7228,137464,web
38615,2024-03-15,1587,6299,63396,web
38616,2024-06-10,2629,6694,109348,mobile
38617,2024-02-01,583,8191,17242,mobile
38618,2024-02-08,1640,5388,14997,web
38619,2024-01-13,808,8713,9788,branch
38620,2024-06-09,1912,5344,227330,mobile
38621,2024-06-17,2747,7909,12078,mobile
38622,2024-04-08,2394,7444,227421,web
38623,2024-03-03,257,7628,338446,web
38624,2024-04-28,3761,5878,103789,web
38625,2024-02-13,1294,6102,231197,branch
38626,2024-03-10,220,7161,15475,mobile
38627,2024-05-13,1522,6403,204735,web
38628,2024-05-31,1497,7744,19406,web
38629,2024-05-09,3847,5994,79072,web
38630,2024-03-21,508,6974,149328,mobile
38631,2024-03-31,2211,6362,63326,branch
38632,2024-01-21,3551,5268,17211,mobile
38633,2024-01-17,3910,5239,35445,web
38634,2024-05-17,574,6141,284169,web
38635,2024-01-18,1322,5486,78685,web
38636,2024-05-01,2499,8387,234546,mobile
38637,2024-04-02,1658,8571,168628,mobile
38638,2024-01-21,1846,6572,27004,mobile
38639,2024-01-09,286,8951,98894,web
38640,2024-06-07,3401,5208,225751,branch
38641,2024-06-29,3706,6809,56334,web
38642,2024-03-16,2493,7892,410771,branch
38643,2024-03-24,2532,6824,143998,branch
38644,2024-02-21,995,6475,62511,branch
38645,2024-02-24,3155,8075,41805,web
38646,2024-06-01,579,8313,146340,web
38647,2024-04-19,3352,7242,25613,branch
38648,2024-02-16,326,8980,35990,web
38649,2024-05-16,2242,8001,120626,web
38650,2024-04-07,2806,8863,344431,branch
38651,2024-01-22,2906,6358,21889,branch
38652,2024-05-22,360,7999,28635,branch
38653,2024-05-24,899,6757,61683,web
38654,2024-02-07,2890,7541,22409,mobile
38655,2024-05-20,163,5404,106530,mobile
38656,2024-03-14,1146,5813,116910,branch
38657,2024-02-09,3530,5712,30164,branch
38658,2024-01-01,2648,6964,51972,mobile
38659,2024-01-03,2601,6148,96243,branch
38660,2024-01-27,95,8369,16800,mobile
38661,2024-03-16,1328,5532,9648,branch
38662,2024-03-12,1860,8062,97832,branch
38663,2024-03-22,3463,5085,158731,branch
38664,2024-01-02,3932,7147,51178,web
38665,2024-01-25,441,8530,111929,web
38666,2024-01-05,3956,7383,39267,web
38667,2024-02-13,3406,7658,374180,mobile
38668,2024-03-16,3890,8303,58430,web
38669,2024-04-01,3292,5086,89645,mobile
38670,2024-05-02,1602,8587,401807,mobile
38671,2024-06-24,2331,8827,103933,mobile
38672,2024-04-09,2701,8134,25655,branch
38673,2024-02-28,3377,8949,45002,branch
38674,2024-06-10,3238,7657,15444,mobile
38675,2024-03-03,218,7299,76637,web
38676,2024-04-11,2951,6951,177549,mobile
38677,2024-06-17,2846,7222,158415,branch
38678,2024-06-08,2642,8432,38380,branch
38679,2024-01-11,2786,5730,189092,mobile
38680,2024-01-23,3363,6396,46504,branch
38681,2024-01-22,3182,7856,65652,mobile
38682,2024-05-08,2571,5989,235569,web
38683,2024-03-15,768,6216,136248,web
38684,2024-05-17,2565,8286,43398,branch
38685,2024-06-14,288,8464,19645,mobile
38686,2024-06-21,551,8461,343126,web
38687,2024-04-23,640,7371,186709,mobile
38688,2024-06-01,2914,6037,395874,web
38689,2024-01-31,303,7252,25492,mobile
38690,2024-02-17,1867,8828,171401,web
38691,2024-01-03,1597,6329,179171,branch
38692,2024-03-06,3925,8733,67505,mobile
38693,2024-02-20,1445,5908,425985,web
38694,2024-04-14,1830,7280,30178,branch
38695,2024-02-27,2597,5959,37642,mobile
38696,2024-05-15,3883,6898,220064,web
38697,2024-04-08,208,7230,138052,branch
38698,2024-06-11,373,5675,113877,branch
38699,2024-06-19,284,8619,132789,branch
38700,2024-03-02,1194,6049,165370,web
38701,2024-06-12,1216,7328,9521,mobile
38702,2024-06-04,1041,8686,12458,web
38703,2024-06-14,3604,6756,244361,branch
38704,2024-03-04,28,7065,353273,branch
38705,2024-01-20,3050,7203,41597,web
38706,2024-04-01,3438,7169,42686,mobile
38707,2024-05-14,3922,5669,140097,mobile
38708,2024-03-05,1834,5464,20514,branch
38709,2024-04-09,1361,5519,9413,mobile
38710,2024-01-12,3192,8357,41232,web
38711,2024-04-08,456,6741,96838,web
38712,2024-05-05,1278,6628,60736,mobile
38713,2024-02-20,3579,7377,45951,mobile
38714,2024-04-06,2510,6393,31485,web
38715,2024-01-17,1843,8456,41760,mobile
38716,2024-02-29,2168,7055,85594,branch
38717,2024-01-02,2536,8906,184125,web
38718,2024-03-19,3367,7804,24272,web
38719,2024-05-05,1644,7519,23038,mobile
38720,2024-06-26,1932,8688,17033,web
38721,2024-01-09,1307,6481,262881,web
38722,2024-01-13,405,7454,9171,branch
38723,2024-06-24,2600,7382,13525,web
38724,2024-04-26,2205,6385,426059,branch
38725,2024-04-03,2587,8390,52895,branch
38726,2024-01-08,3610,7559,75187,branch
38727,2024-01-07,1459,6490,174778,web
38728,2024-05-22,101,5611,63161,mobile
38729,2024-02-24,921,7742,23539,web
38730,2024-01-01,1806,5300,191784,branch
38731,2024-04-23,3184,7571,102424,mobile
38732,2024-06-01,3709,8382,23008,web
38733,2024-04-03,1086,8456,183778,web
38734,2024-05-14,3059,7627,32563,web
38735,2024-01-18,2343,6261,14796,mobile
38736,2024-05-24,406,6546,22239,web
38737,2024-04-03,2950,5112,266358,web
38738,2024-02-12,1025,8790,89676,web
38739,2024-03-17,2511,6404,13521,branch
38740,2024-06-20,3520,6472,10578,mobile
38741,2024-05-10,2119,6517,173274,mobile
38742,2024-01-27,1328,7176,434625,mobile
38743,2024-04-29,1488,6310,32275,web
38744,2024-01-30,3924,6173,267681,branch
38745,2024-05-09,676,5745,126463,branch
38746,2024-06-21,3011,7012,115386,mobile
38747,2024-03-10,3141,5310,74904,branch
38748,2024-02-20,2122,6967,15343,web
38749,2024-03-29,3331,8523,74038,web
38750,2024-05-05,3138,7486,121786,mobile
38751,2024-01-17,1693,8902,46204,mobile
38752,2024-03-02,1379,6713,11242,branch
38753,2024-05-13,3299,8723,28574,mobile
38754,2024-06-23,1604,6861,61951,branch
38755,2024-05-02,1259,7805,21041,branch
38756,2024-06-12,3468,6691,124898,branch
38757,2024-04-05,3207,8807,258731,branch
38758,2024-05-15,204,6142,68489,mobile
38759,2024-03-09,2459,7248,16751,mobile
38760,2024-04-15,1592,5190,39545,mobile
38761,2024-06-03,1352,8029,108304,branch
38762,2024-01-19,3049,5851,110967,mobile
38763,2024-05-27,898,7777,206413,web
38764,2024-04-17,2045,7867,71554,mobile
38765,2024-06-05,2617,6189,33179,mobile
38766,2024-05-29,2363,6481,34769,branch
38767,2024-01-08,3346,7926,264833,branch
38768,2024-06-16,3172,5933,205625,mobile
38769,2024-05-01,2364,7782,32433,branch
38770,2024-05-04,2748,8190,233910,mobile
38771,2024-05-10,419,8032,52566,mobile
38772,2024-03-10,1196,6245,233305,mobile
38773,2024-02-04,604,8327,149464,mobile
38774,2024-05-21,1960,6287,284120,branch
38775,2024-05-31,3573,7539,54450,mobile
38776,2024-05-16,1466,6339,57822,mobile
38777,2024-03-02,774,5706,14178,web
38778,2024-01-10,3271,8097,213715,branch
38779,2024-04-15,3235,5075,70641,branch
38780,2024-04-28,2694,8496,33594,mobile
38781,2024-03-27,419,8319,152393,branch
38782,2024-01-29,3479,5733,79729,web
38783,2024-02-19,1867,7634,13088,web
38784,2024-06-23,2750,7878,80923,web
38785,2024-01-17,2097,8861,343437,mobile
38786,2024-01-24,1615,8376,133865,branch
38787,2024-04-03,789,8160,35079,web
38788,2024-05-28,3558,6827,13098,web
38789,2024-06-15,1818,5553,291986,branch
38790,2024-04-07,2429,6584,8121,branch
38791,2024-06-17,567,7863,257346,mobile
38792,2024-04-23,1678,8350,419251,branch
38793,2024-01-20,1334,5615,162853,branch
38794,2024-01-20,1706,6235,279028,mobile
38795,2024-01-16,3780,8566,53927,branch
38796,2024-04-05,123,6883,8972,mobile
38797,2024-01-31,3591,6813,12885,web
38798,2024-06-26,1473,6632,233215,web
38799,2024-04-22,1977,5396,203048,mobile
38800,2024-02-19,1974,7395,32452,mobile
38801,2024-04-27,3642,5877,45860,web
38802,2024-01-23,164,6354,65582,mobile
38803,2024-04-12,1640,7145,11769,web
38804,2024-03-28,3364,8867,61849,web
38805,2024-06-16,360,7624,10123,mobile
38806,2024-04-01,3811,5401,31265,branch
38807,2024-03-02,963,8590,54913,mobile
38808,2024-05-08,380,5249,343716,mobile
38809,2024-04-05,3240,5566,20196,web
38810,2024-01-12,1305,5209,78843,mobile
38811,2024-01-12,2259,8110,387212,web
38812,2024-05-22,1463,5924,26157,branch
38813,2024-05-25,1613,5857,32314,branch
38814,2024-04-29,3816,5086,39749,web
38815,2024-01-04,1809,8896,83099,branch
38816,2024-03-13,1849,6756,145141,branch
38817,2024-06-14,583,7345,13492,web
38818,2024-03-13,1404,6640,37040,mobile
38819,2024-03-23,3965,7070,54263,mobile
38820,2024-06-01,1631,7782,18056,web
38821,2024-04-01,996,7584,90326,mobile
38822,2024-01-27,2915,6752,19165,branch
38823,2024-01-22,3318,7029,8410,web
38824,2024-03-13,1992,6618,46554,web
38825,2024-03-16,1766,5006,948787,web
38826,2024-06-15,249,8531,66700,branch
38827,2024-01-15,447,5319,38052,branch
38828,2024-01-29,3386,5059,15179,branch
38829,2024-01-08,1427,6034,378524,branch
38830,2024-02-05,1898,6896,304039,mobile
38831,2024-01-18,104,5778,49773,mobile
38832,2024-05-11,3631,7973,32531,mobile
38833,2024-04-28,1902,8259,402250,web
38834,2024-01-27,1732,6205,165749,web
38835,2024-03-04,1790,5284,41357,web
38836,2024-02-25,3316,6669,77254,mobile
38837,2024-04-29,354,5814,411035,branch
38838,2024-03-10,2961,5422,117298,mobile
38839,2024-03-17,985,8084,191498,branch
38840,2024-02-07,1129,6738,188470,mobile
38841,2024-04-09,470,8865,246980,web
38842,2024-01-11,1427,6796,53775,web
38843,2024-03-23,1135,7544,107462,mobile
38844,2024-04-16,1015,8914,356390,mobile
38845,2024-04-12,3928,5966,11911,branch
38846,2024-06-02,1629,7449,102620,branch
38847,2024-03-28,1713,7165,111814,mobile
38848,2024-06-17,2875,7864,52993,mobile
38849,2024-02-23,3848,6433,11963,branch
38850,2024-01-28,925,7327,26406,mobile
38851,2024-01-10,90,5931,252179,mobile
38852,2024-03-02,739,5865,127981,branch
38853,2024-03-05,1214,6428,9770,mobile
38854,2024-03-23,748,8803,138268,branch
38855,2024-03-09,767,8046,14922,mobile
38856,2024-05-30,1717,7166,438760,mobile
38857,2024-06-12,2306,7370,29446,branch
38858,2024-03-17,632,8254,11497,web
38859,2024-01-23,2529,6130,8960,web
38860,2024-02-19,61,7858,277474,mobile
38861,2024-06-15,223,8185,46554,mobile
38862,2024-02-11,3873,8924,13097,web
38863,2024-04-30,3089,7944,20631,web
38864,2024-04-12,1620,5055,22437,mobile
38865,2024-03-23,539,6003,258421,mobile
38866,2024-01-22,622,5382,128169,branch
38867,2024-03-09,1788,5678,35276,branch
38868,2024-02-17,3035,6217,121496,web
38869,2024-02-23,176,8832,31219,branch
38870,2024-02-17,3245,6898,72353,web
38871,2024-02-20,1898,7905,62422,web
38872,2024-05-08,2956,8392,43530,web
38873,2024-05-16,1542,8781,42748,mobile
38874,2024-03-01,1735,8028,365328,web
38875,2024-02-02,3112,7223,48309,web
38876,2024-03-17,3611,6235,50561,web
38877,2024-04-11,1004,5402,48809,mobile
38878,2024-03-23,16,7750,76973,mobile
38879,2024-01-02,3762,5683,13157,mobile
38880,2024-02-15,2040,8583,201977,branch
38881,2024-06-27,3750,5711,19022,mobile
38882,2024-03-10,2930,7435,10928,web
38883,2024-01-17,1346,5035,27439,mobile
38884,2024-04-07,3295,8400,229587,branch
38885,2024-05-21,2113,8434,228220,web
38886,2024-01-14,730,6982,37272,branch
38887,2024-04-05,916,5879,114761,branch
38888,2024-03-15,925,7936,56489,mobile
38889,2024-03-25,3414,5065,206140,mobile
38890,2024-01-07,2889,7434,23994,web
38891,2024-06-12,1886,8764,125649,branch
38892,2024-05-20,3067,5866,47801,branch
38893,2024-01-14,2387,7290,18595,mobile
38894,2024-01-18,2043,5362,329443,branch
38895,2024-01-03,2838,7316,16936,web
38896,2024-05-19,3437,6262,176603,mobile
38897,2024-03-23,2242,7318,38054,web
38898,2024-03-30,1865,5363,154823,web
38899,2024-02-26,871,8442,27172,branch
38900,2024-05-07,1547,6187,71937,branch
38901,2024-04-28,1448,6728,188703,branch
38902,2024-03-12,3705,5961,18384,branch
38903,2024-02-25,3065,7677,21583,branch
38904,2024-05-08,1462,7728,50623,web
38905,2024-01-03,273,6341,108003,mobile
38906,2024-02-16,3785,7228,339814,web
38907,2024-01-16,626,8747,16818,web
38908,2024-04-30,3400,5288,51966,branch
38909,2024-01-01,2164,6723,139836,mobile
38910,2024-05-09,1784,5446,440569,branch
38911,2024-04-26,1261,5387,9201,web
38912,2024-01-28,3492,7950,322589,mobile
38913,2024-06-20,2017,5853,22713,mobile
38914,2024-05-17,2602,5115,16851,mobile
38915,2024-05-29,363,8509,10429,mobile
38916,2024-03-14,2013,5698,211166,mobile
38917,2024-01-18,2406,5537,8846,branch
38918,2024-03-30,2143,7618,259650,branch
38919,2024-06-17,545,6744,70885,mobile
38920,2024-04-24,1406,5357,439307,web
38921,2024-05-23,3832,7115,250872,mobile
38922,2024-05-23,897,8859,81132,mobile
38923,2024-02-26,2121,5465,248792,web
38924,2024-01-14,396,7017,74556,web
38925,2024-04-26,55,6037,17761,branch
38926,2024-03-22,2168,7195,50406,web
38927,2024-04-21,54,6305,222265,branch
38928,2024-05-06,3515,8784,133090,web
38929,2024-06-09,2563,7868,103488,web
38930,2024-05-29,729,7953,17622,mobile
38931,2024-03-08,3967,6274,16205,branch
38932,2024-03-27,2356,8652,237608,mobile
38933,2024-03-24,3261,5268,22774,mobile
38934,2024-01-03,741,7863,13951,mobile
38935,2024-01-21,2766,8516,27055,web
38936,2024-04-09,1850,5325,146813,mobile
38937,2024-03-23,1418,8540,51656,web
38938,2024-01-07,2736,7716,105915,mobile
38939,2024-02-27,435,5766,313684,mobile
38940,2024-05-06,1906,8787,145797,branch
38941,2024-06-04,1952,7273,47474,branch
38942,2024-04-13,472,6552,329951,web
38943,2024-05-14,2572,6593,12348,mobile
38944,2024-01-15,1697,8438,190629,mobile
38945,2024-06-01,1107,5681,84302,web
38946,2024-02-13,1490,7704,290376,web
38947,2024-06-26,2225,7455,315925,mobile
38948,2024-06-29,2930,7614,85886,mobile
38949,2024-01-16,590,7161,43344,branch
38950,2024-03-30,2169,7988,170658,branch
38951,2024-02-27,2593,6662,71355,mobile
38952,2024-02-04,1392,6292,179653,branch
38953,2024-05-08,221,8665,286507,mobile
38954,2024-04-12,1097,6378,49312,branch
38955,2024-02-16,3148,5294,116773,branch
38956,2024-01-05,1099,6806,62765,branch
38957,2024-06-11,177,6429,11696,mobile
38958,2024-01-06,3571,5468,9785,mobile
38959,2024-02-09,753,5134,81523,mobile
38960,2024-03-12,2355,6371,120760,web
38961,2024-03-06,865,7631,149548,mobile
38962,2024-06-29,3044,8015,208184,web
38963,2024-02-19,2321,6689,11262,branch
38964,2024-03-06,32,5246,29745,branch
38965,2024-01-18,1518,7534,353995,web
38966,2024-06-21,2319,7912,69901,branch
38967,2024-01-11,2598,7345,36720,mobile
38968,2024-05-19,1383,8328,35787,branch
38969,2024-01-22,3544,8682,26048,web
38970,2024-05-06,2309,7871,22444,branch
38971,2024-01-10,1611,8748,31652,branch
38972,2024-03-07,1711,7005,77825,branch
38973,2024-02-08,1724,7709,377906,mobile
38974,2024-01-09,3186,5144,68215,mobile
38975,2024-06-18,1366,7430,361999,web
38976,2024-02-07,1187,5079,18504,branch
38977,2024-05-15,3291,8327,78479,branch
38978,2024-01-24,3706,7597,344521,mobile
38979,2024-05-22,2334,7793,187648,mobile
38980,2024-02-29,3148,5562,18210,branch
38981,2024-02-07,3973,8040,12194,mobile
38982,2024-03-19,1554,7435,35126,web
38983,2024-02-05,1310,5464,207564,web
38984,2024-06-27,3179,8164,37250,mobile
38985,2024-06-19,3054,7177,238783,branch
38986,2024-01-09,2490,8906,27055,web
38987,2024-05-01,1194,6122,282846,mobile
38988,2024-06-19,3293,8289,17172,mobile
38989,2024-02-15,515,5776,32735,web
38990,2024-04-27,3137,7288,20745,branch
38991,2024-05-27,263,5840,153529,branch
38992,2024-04-24,2517,5341,15279,branch
38993,2024-06-11,326,6895,192030,branch
38994,2024-02-12,1204,5478,193817,branch
38995,2024-02-18,1487,8010,24085,mobile
38996,2024-01-18,206,5169,213311,mobile
38997,2024-04-12,933,5913,27267,web
38998,2024-04-17,3962,7484,28564,branch
38999,2024-02-21,3465,8906,76880,mobile
39000,2024-01-23,1389,6441,273705,web
39001,2024-06-15,3030,6384,11111,web
39002,2024-01-18,2788,5137,296959,web
39003,2024-03-25,3537,8968,201038,web
39004,2024-06-20,2464,5782,303765,mobile
39005,2024-02-24,1648,8001,33581,web
39006,2024-02-15,2591,7361,18510,branch
39007,2024-01-19,628,7841,10469,mobile
39008,2024-03-11,552,5471,196343,mobile
39009,2024-01-21,2650,5235,85939,branch
39010,2024-01-12,3924,6254,58004,branch
39011,2024-06-29,2399,6255,153584,web
39012,2024-03-06,2827,8524,9524,mobile
39013,2024-05-25,2134,6649,20354,mobile
39014,2024-04-16,988,7737,63960,web
39015,2024-03-22,3342,8508,271049,mobile
39016,2024-03-29,441,7852,53741,mobile
39017,2024-03-05,439,5697,35062,mobile
39018,2024-06-03,3041,6929,100076,mobile
39019,2024-03-14,1932,8722,14404,web
39020,2024-02-19,2393,5136,33176,web
39021,2024-06-16,1061,5753,67280,branch
39022,2024-05-07,817,8048,94115,branch
39023,2024-05-27,2744,6987,125873,mobile
39024,2024-06-10,3470,6753,30281,branch
39025,2024-02-27,3589,8874,178363,web
39026,2024-01-16,280,8192,111611,mobile
39027,2024-04-17,408,5507,57020,branch
39028,2024-04-08,1501,5922,26949,branch
39029,2024-02-20,2090,5239,10677,mobile
39030,2024-02-15,3694,5276,105001,web
39031,2024-02-03,2734,6339,20025,branch
39032,2024-05-12,2262,5235,15464,web
39033,2024-04-26,2697,6138,18732,mobile
39034,2024-05-16,3721,7651,21535,web
39035,2024-03-09,3047,6126,105288,mobile
39036,2024-03-09,787,5937,71244,mobile
39037,2024-04-19,2012,6918,97257,mobile
39038,2024-04-18,1459,7165,174141,mobile
39039,2024-01-27,1615,8349,26531,mobile
39040,2024-02-04,762,5056,89103,mobile
39041,2024-05-23,3141,5222,33722,branch
39042,2024-02-24,3957,5769,39771,web
