user_id,signup_date,plan,acquisition,app_version
1485,2024-03-04,pro,organic,3.0
1486,2024-06-16,plus,paid,3.1
1487,2024-03-16,free,referral,3.0
1488,2024-06-07,free,referral,3.1
1489,2024-06-20,free,organic,3.1
1490,2024-03-27,pro,referral,3.1
1491,2024-03-26,plus,referral,3.1
1492,2024-06-27,free,paid,3.0
1493,2024-06-11,pro,referral,3.2
1494,2024-06-30,free,organic,3.1
1495,2024-03-13,pro,organic,3.1
1496,2024-06-29,free,paid,3.2
1497,2024-05-21,free,organic,3.1
1498,2024-01-06,pro,referral,3.1
1499,2024-04-23,plus,organic,3.1
1500,2024-02-22,plus,organic,3.2
1501,2024-01-15,plus,organic,3.2
1502,2024-06-01,plus,referral,3.1
1503,2024-03-13,pro,referral,3.0
1504,2024-05-13,free,referral,3.1
1505,2024-06-21,plus,referral,3.2
1506,2024-05-17,free,paid,3.1
1507,2024-04-20,free,organic,3.2
1508,2024-04-02,plus,paid,3.0
1509,2024-06-06,pro,referral,3.1
1510,2024-04-18,free,paid,3.0
1511,2024-03-18,plus,paid,3.1
1512,2024-01-12,free,paid,3.0
1513,2024-07-17,pro,paid,3.1
1514,2024-01-29,free,paid,3.2
1515,2024-02-23,free,paid,3.1
1516,2024-02-21,free,organic,3.2
1517,2024-03-24,pro,referral,3.1
1518,2024-01-03,free,referral,3.0
1519,2024-01-26,free,referral,3.1
1520,2024-06-23,free,paid,3.2
1521,2024-07-06,pro,organic,3.0
1522,2024-03-24,plus,paid,3.1
1523,2024-05-25,free,organic,3.1
1524,2024-05-08,free,referral,3.1
1525,2024-03-05,free,paid,3.2
1526,2024-01-17,pro,organic,3.1
1527,2024-05-06,free,referral,3.1
1528,2024-06-11,free,referral,3.1
1529,2024-03-14,free,referral,3.1
1530,2024-06-07,free,referral,3.2
1531,2024-04-26,pro,organic,3.1
1532,2024-01-05,pro,organic,3.0
1533,2024-05-03,free,paid,3.2
1534,2024-04-19,plus,referral,3.2
1535,2024-01-04,pro,paid,3.2
1536,2024-03-21,free,referral,3.1
1537,2024-06-05,pro,referral,3.1
1538,2024-06-29,free,paid,3.1
1539,2024-07-14,plus,organic,3.2
1540,2024-04-23,free,paid,3.1
1541,2024-01-18,free,organic,3.1
1542,2024-01-01,free,organic,3.1
1543,2024-05-16,pro,referral,3.0
1544,2024-06-26,free,referral,3.0
1545,2024-02-02,free,paid,3.2
1546,2024-02-02,pro,referral,3.1
1547,2024-05-30,pro,referral,3.0
1548,2024-03-19,plus,paid,3.1
1549,2024-06-19,free,referral,3.1
1550,2024-05-14,plus,referral,3.2
1551,2024-04-19,pro,organic,3.1
1552,2024-05-28,free,paid,3.1
1553,2024-07-15,free,referral,3.1
1554,2024-07-01,pro,referral,3.0
1555,2024-01-10,pro,paid,3.0
1556,2024-05-04,plus,referral,3.1
1557,2024-05-22,free,paid,3.1
1558,2024-03-02,free,referral,3.1
1559,2024-01-20,pro,organic,3.1
1560,2024-05-04,pro,paid,3.1
1561,2024-01-11,free,referral,3.2
1562,2024-06-18,plus,referral,3.1
1563,2024-06-25,plus,referral,3.1
1564,2024-02-23,free,organic,3.1
1565,2024-02-28,free,paid,3.1
1566,2024-03-28,plus,referral,3.1
1567,2024-05-29,free,organic,3.0
1568,2024-05-09,free,paid,3.1
1569,2024-02-02,pro,paid,3.2
1570,2024-01-09,plus,organic,3.0
1571,2024-02-08,free,organic,3.0
1572,2024-07-06,free,organic,3.0
1573,2024-01-11,pro,organic,3.1
1574,2024-04-15,free,paid,3.1
1575,2024-05-18,pro,organic,3.1
1576,2024-07-14,free,organic,3.0
1577,2024-05-11,free,referral,3.1
1578,2024-05-12,free,organic,3.1
1579,2024-03-17,pro,organic,3.1
1580,2024-02-10,free,referral,3.1
1581,2024-03-30,plus,referral,3.1
1582,2024-04-24,free,paid,3.0
1583,2024-06-04,pro,organic,3.2
1584,2024-01-21,free,organic,3.0
1585,2024-04-18,pro,referral,3.2
1586,2024-01-13,plus,referral,3.0
1587,2024-04-28,pro,organic,3.0
1588,2024-02-29,pro,referral,3.2
1589,2024-07-14,pro,paid,3.1
1590,2024-07-08,free,paid,3.1
1591,2024-03-09,free,paid,3.1
1592,2024-07-18,plus,referral,3.1
1593,2024-01-11,pro,referral,3.0
1594,2024-04-22,free,referral,3.1
1595,2024-04-03,free,referral,3.1
1596,2024-06-09,free,paid,3.0
1597,2024-03-19,free,referral,3.1
1598,2024-05-30,free,referral,3.0
1599,2024-01-15,free,organic,3.0
1600,2024-01-06,pro,referral,3.2
1601,2024-04-29,free,referral,3.2
1602,2024-02-15,plus,referral,3.2
1603,2024-01-23,free,organic,3.1
1604,2024-05-04,pro,paid,3.0
1605,2024-04-21,pro,paid,3.2
1606,2024-06-13,pro,paid,3.0
1607,2024-04-12,free,organic,3.2
1608,2024-07-11,free,referral,3.1
1609,2024-06-18,plus,paid,3.2
1610,2024-03-20,plus,referral,3.0
1611,2024-04-06,free,organic,3.2
1612,2024-05-30,free,referral,3.2
1613,2024-02-16,free,organic,3.1
1614,2024-06-30,free,referral,3.0
1615,2024-04-20,free,organic,3.1
1616,2024-02-25,free,referral,3.0
1617,2024-04-08,pro,paid,3.1
1618,2024-06-23,free,referral,3.0
1619,2024-02-12,free,referral,3.1
1620,2024-03-21,plus,organic,3.0
1621,2024-04-14,free,organic,3.1
1622,2024-07-19,plus,organic,3.0
1623,2024-02-23,free,paid,3.1
1624,2024-04-11,plus,paid,3.2
1625,2024-03-14,pro,paid,3.1
1626,2024-06-11,plus,organic,3.1
1627,2024-07-02,plus,organic,3.0
1628,2024-05-07,free,paid,3.1
1629,2024-05-08,free,paid,3.1
1630,2024-02-05,free,referral,3.2
1631,2024-02-14,free,referral,3.1
1632,2024-01-19,free,organic,3.2
1633,2024-01-15,free,organic,3.0
1634,2024-02-29,free,referral,3.1
1635,2024-05-16,free,referral,3.1
1636,2024-06-03,free,paid,3.0
1637,2024-01-26,free,paid,3.0
1638,2024-02-14,free,referral,3.2
1639,2024-06-28,free,referral,3.0
1640,2024-03-04,pro,organic,3.1
1641,2024-06-02,plus,referral,3.2
1642,2024-02-11,pro,paid,3.0
1643,2024-02-15,free,organic,3.1
1644,2024-04-29,plus,organic,3.2
1645,2024-04-13,plus,organic,3.1
1646,2024-03-29,pro,referral,3.2
1647,2024-02-26,plus,organic,3.2
1648,2024-05-26,free,referral,3.1
1649,2024-06-07,free,organic,3.1
1650,2024-01-04,free,referral,3.0
1651,2024-03-09,free,organic,3.1
1652,2024-03-15,plus,referral,3.2
1653,2024-05-26,free,organic,3.0
1654,2024-02-13,pro,organic,3.2
1655,2024-05-21,free,organic,3.0
1656,2024-03-09,free,organic,3.1
1657,2024-02-12,free,paid,3.1
1658,2024-04-22,free,paid,3.1
1659,2024-02-09,free,organic,3.1
1660,2024-05-16,plus,organic,3.1
1661,2024-05-23,free,organic,3.1
1662,2024-01-10,free,paid,3.1
1663,2024-05-12,pro,paid,3.0
1664,2024-01-24,free,organic,3.1
1665,2024-07-09,pro,paid,3.0
1666,2024-03-02,free,organic,3.1
1667,2024-06-28,plus,paid,3.2
1668,2024-05-09,free,organic,3.0
1669,2024-01-16,free,paid,3.2
1670,2024-07-10,pro,referral,3.1
1671,2024-07-03,pro,organic,3.0
1672,2024-05-28,free,paid,3.0
1673,2024-06-24,plus,organic,3.0
1674,2024-06-12,free,referral,3.1
1675,2024-02-21,pro,referral,3.1
1676,2024-05-14,free,referral,3.0
1677,2024-05-26,free,referral,3.0
1678,2024-06-29,plus,paid,3.1
1679,2024-06-28,free,referral,3.1
1680,2024-03-14,free,paid,3.2
1681,2024-01-25,free,referral,3.1
1682,2024-06-22,free,organic,3.0
1683,2024-04-25,pro,paid,3.1
1684,2024-02-18,plus,paid,3.2
1685,2024-05-10,pro,referral,3.1
1686,2024-04-25,free,paid,3.1
1687,2024-02-05,free,organic,3.2
1688,2024-05-11,plus,paid,3.1
1689,2024-04-10,pro,organic,3.1
1690,2024-03-22,pro,paid,3.0
1691,2024-01-26,pro,referral,3.2
1692,2024-07-13,free,referral,3.0
1693,2024-05-10,free,referral,3.1
1694,2024-06-27,free,organic,3.2
1695,2024-05-10,pro,organic,3.2
1696,2024-01-10,free,organic,3.0
1697,2024-04-12,free,organic,3.2
1698,2024-05-18,pro,paid,3.0
1699,2024-01-13,plus,organic,3.1
1700,2024-06-22,free,referral,3.0
1701,2024-02-17,free,referral,3.0
1702,2024-03-21,free,organic,3.1
1703,2024-02-03,pro,organic,3.0
1704,2024-05-07,free,referral,3.0
1705,2024-01-06,pro,organic,3.0
1706,2024-06-05,free,organic,3.1
1707,2024-02-28,pro,referral,3.0
1708,2024-06-08,free,referral,3.1
1709,2024-01-29,pro,paid,3.1
1710,2024-06-06,free,paid,3.1
1711,2024-03-06,free,organic,3.0
1712,2024-04-12,pro,referral,3.0
1713,2024-05-30,pro,referral,3.2
1714,2024-04-24,pro,referral,3.1
1715,2024-07-13,plus,organic,3.2
1716,2024-02-24,free,paid,3.2
1717,2024-01-12,plus,paid,3.2
1718,2024-06-19,pro,organic,3.2
1719,2024-03-25,free,paid,3.1
1720,2024-07-04,plus,organic,3.1
1721,2024-06-25,plus,organic,3.1
1722,2024-02-27,pro,organic,3.2
1723,2024-06-12,free,organic,3.0
1724,2024-03-19,plus,referral,3.1
1725,2024-05-27,pro,referral,3.2
1726,2024-06-18,plus,paid,3.1
1727,2024-01-25,free,referral,3.0
1728,2024-04-21,free,referral,3.0
1729,2024-04-26,pro,paid,3.1
1730,2024-04-01,pro,paid,3.1
1731,2024-02-21,plus,paid,3.1
1732,2024-04-02,pro,organic,3.0
1733,2024-03-01,free,organic,3.0
1734,2024-04-09,pro,referral,3.0
1735,2024-01-30,plus,organic,3.1
1736,2024-03-04,plus,paid,3.1
1737,2024-02-27,pro,referral,3.0
1738,2024-06-02,free,organic,3.2
1739,2024-01-15,free,referral,3.0
1740,2024-02-19,free,organic,3.1
1741,2024-03-29,plus,paid,3.0
1742,2024-06-26,free,paid,3.2
1743,2024-07-10,plus,referral,3.2
1744,2024-03-25,free,paid,3.1
1745,2024-06-12,free,referral,3.1
1746,2024-07-10,free,paid,3.0
1747,2024-07-19,plus,organic,3.0
1748,2024-06-14,free,paid,3.1
1749,2024-04-24,plus,organic,3.1
1750,2024-01-09,free,referral,3.1
1751,2024-07-07,plus,organic,3.2
1752,2024-02-22,pro,paid,3.1
1753,2024-04-28,pro,organic,3.0
1754,2024-04-08,free,organic,3.2
1755,2024-07-18,plus,paid,3.2
1756,2024-01-13,pro,paid,3.1
1757,2024-02-21,plus,organic,3.2
1758,2024-07-19,free,referral,3.0
1759,2024-03-02,free,referral,3.1
1760,2024-02-20,plus,referral,3.2
1761,2024-04-12,plus,organic,3.1
1762,2024-07-15,free,referral,3.0
1763,2024-06-05,plus,paid,3.1
1764,2024-03-08,pro,referral,3.1
1765,2024-01-31,free,organic,3.2
1766,2024-06-03,free,paid,3.1
1767,2024-04-24,pro,paid,3.1
1768,2024-04-05,pro,paid,3.0
1769,2024-06-27,free,referral,3.1
1770,2024-01-16,free,organic,3.2
1771,2024-03-30,pro,paid,3.1
1772,2024-05-14,pro,organic,3.2
1773,2024-07-08,free,organic,3.1
1774,2024-06-21,pro,organic,3.0
1775,2024-05-26,plus,paid,3.1
1776,2024-03-05,free,paid,3.1
1777,2024-02-04,free,paid,3.1
1778,2024-03-10,plus,organic,3.0
1779,2024-05-23,plus,organic,3.1
1780,2024-02-22,free,referral,3.2
1781,2024-06-01,plus,paid,3.1
1782,2024-02-08,plus,referral,3.0
1783,2024-07-19,free,organic,3.0
1784,2024-02-20,pro,paid,3.1
1785,2024-04-12,plus,paid,3.2
1786,2024-01-09,free,organic,3.2
1787,2024-03-21,pro,paid,3.0
1788,2024-01-20,free,paid,3.1
1789,2024-01-01,free,paid,3.1
1790,2024-05-15,pro,paid,3.0
1791,2024-02-02,free,organic,3.1
1792,2024-05-17,free,referral,3.0
1793,2024-07-18,free,referral,3.0
1794,2024-07-08,free,referral,3.0
1795,2024-05-09,free,organic,3.1
1796,2024-01-27,free,organic,3.2
1797,2024-06-09,free,referral,3.0
1798,2024-05-09,plus,organic,3.1
1799,2024-07-18,pro,organic,3.1
1800,2024-05-17,pro,paid,3.0
1801,2024-01-05,free,organic,3.2
1802,2024-04-18,free,referral,3.1
1803,2024-04-26,free,referral,3.0
1804,2024-05-01,free,referral,3.1
1805,2024-02-15,plus,organic,3.0
1806,2024-03-27,free,organic,3.1
1807,2024-07-04,plus,organic,3.1
1808,2024-05-06,plus,referral,3.2
1809,2024-05-21,pro,paid,3.2
1810,2024-05-26,free,organic,3.2
1811,2024-06-14,free,referral,3.1
1812,2024-06-14,plus,paid,3.0
1813,2024-06-16,free,paid,3.1
1814,2024-05-03,free,paid,3.1
1815,2024-07-03,plus,organic,3.2
1816,2024-02-25,pro,referral,3.1
1817,2024-04-20,free,organic,3.2
1818,2024-04-15,free,referral,3.1
1819,2024-07-12,pro,referral,3.1
1820,2024-04-22,plus,organic,3.0
1821,2024-05-20,free,paid,3.1
1822,2024-07-17,pro,organic,3.0
1823,2024-06-20,free,referral,3.1
1824,2024-01-31,plus,referral,3.1
1825,2024-06-18,pro,referral,3.0
1826,2024-05-06,free,paid,3.1
1827,2024-01-22,pro,paid,3.1
1828,2024-04-11,free,paid,3.1
1829,2024-03-24,free,organic,3.1
1830,2024-05-13,free,paid,3.0
1831,2024-04-07,pro,organic,3.2
1832,2024-05-15,free,paid,3.1
1833,2024-06-11,plus,organic,3.1
1834,2024-02-05,free,paid,3.1
1835,2024-05-03,free,organic,3.1
1836,2024-06-15,free,organic,3.1
1837,2024-04-11,free,referral,3.1
1838,2024-06-26,pro,referral,3.1
1839,2024-05-25,plus,referral,3.1
1840,2024-06-03,free,referral,3.2
1841,2024-03-15,plus,organic,3.0
1842,2024-01-20,free,organic,3.2
1843,2024-06-24,pro,paid,3.1
1844,2024-01-31,free,referral,3.1
1845,2024-06-10,pro,paid,3.0
1846,2024-03-07,free,paid,3.1
1847,2024-04-29,free,referral,3.0
1848,2024-06-12,pro,referral,3.2
1849,2024-07-18,plus,organic,3.1
1850,2024-02-15,free,paid,3.1
1851,2024-05-26,plus,organic,3.1
1852,2024-06-21,free,organic,3.2
1853,2024-02-14,plus,paid,3.1
1854,2024-07-14,free,organic,3.2
1855,2024-01-31,plus,organic,3.1
1856,2024-07-06,free,organic,3.0
1857,2024-05-18,pro,paid,3.2
1858,2024-02-16,plus,paid,3.2
1859,2024-04-10,free,paid,3.0
1860,2024-02-29,plus,referral,3.2
1861,2024-01-30,pro,paid,3.1
1862,2024-04-02,pro,referral,3.1
1863,2024-05-10,free,organic,3.1
1864,2024-03-29,pro,paid,3.1
1865,2024-04-28,free,paid,3.0
1866,2024-05-12,free,referral,3.2
1867,2024-02-02,plus,referral,3.0
1868,2024-02-07,free,paid,3.0
1869,2024-05-11,free,paid,3.0
1870,2024-02-01,free,paid,3.0
1871,2024-07-11,pro,organic,3.1
1872,2024-03-23,free,referral,3.1
1873,2024-06-21,free,paid,3.1
1874,2024-07-19,free,referral,3.1
1875,2024-03-01,free,paid,3.1
1876,2024-07-05,pro,referral,3.1
1877,2024-03-23,plus,paid,3.1
1878,2024-07-06,free,organic,3.1
1879,2024-03-06,plus,referral,3.1
1880,2024-04-24,free,referral,3.1
1881,2024-03-24,free,organic,3.1
1882,2024-06-15,pro,referral,3.0
1883,2024-05-17,pro,organic,3.0
1884,2024-05-13,pro,referral,3.1
1885,2024-03-23,plus,paid,3.0
1886,2024-01-21,free,paid,3.1
1887,2024-02-27,plus,referral,3.1
1888,2024-06-27,free,organic,3.1
1889,2024-05-12,pro,paid,3.0
1890,2024-06-10,free,paid,3.1
1891,2024-05-04,free,referral,3.0
1892,2024-01-27,pro,organic,3.0
1893,2024-01-01,plus,referral,3.1
1894,2024-06-15,free,referral,3.1
1895,2024-05-06,free,organic,3.2
1896,2024-06-07,free,paid,3.1
1897,2024-06-22,plus,organic,3.1
1898,2024-07-15,pro,referral,3.2
1899,2024-05-13,free,organic,3.1
1900,2024-02-07,free,paid,3.1
1901,2024-03-25,free,paid,3.2
1902,2024-03-13,pro,organic,3.1
1903,2024-03-29,free,organic,3.0
1904,2024-02-18,free,organic,3.1
1905,2024-04-03,plus,organic,3.1
1906,2024-02-21,pro,paid,3.1
1907,2024-07-09,plus,paid,3.1
1908,2024-05-29,free,referral,3.1
1909,2024-07-13,free,organic,3.0
1910,2024-01-20,free,organic,3.1
1911,2024-01-04,plus,organic,3.1
1912,2024-04-06,pro,paid,3.1
1913,2024-05-22,free,referral,3.2
1914,2024-04-17,free,referral,3.2
1915,2024-06-05,free,referral,3.1
1916,2024-05-16,free,referral,3.1
1917,2024-07-18,plus,paid,3.0
1918,2024-01-13,free,organic,3.1
1919,2024-05-06,free,paid,3.1
1920,2024-01-19,pro,organic,3.1
1921,2024-04-08,pro,organic,3.2
1922,2024-05-23,pro,referral,3.2
1923,2024-02-24,plus,paid,3.1
1924,2024-07-15,free,organic,3.2
1925,2024-03-10,plus,paid,3.0
1926,2024-01-10,pro,referral,3.0
1927,2024-05-29,free,paid,3.2
1928,2024-03-07,plus,organic,3.1
1929,2024-05-16,free,organic,3.0
1930,2024-02-19,pro,paid,3.1
1931,2024-04-01,pro,organic,3.1
1932,2024-01-23,free,organic,3.0
1933,2024-03-07,pro,organic,3.0
1934,2024-02-23,free,organic,3.0
1935,2024-02-14,free,referral,3.2
1936,2024-06-20,free,referral,3.2
1937,2024-05-18,free,paid,3.1
1938,2024-06-09,free,referral,3.1
1939,2024-05-23,pro,paid,3.1
1940,2024-04-10,free,paid,3.0
1941,2024-03-17,free,organic,3.0
1942,2024-04-06,pro,paid,3.1
1943,2024-06-12,free,organic,3.1
1944,2024-06-09,pro,paid,3.1
1945,2024-03-11,plus,organic,3.1
1946,2024-04-03,free,referral,3.2
1947,2024-07-08,plus,paid,3.1
1948,2024-05-06,plus,paid,3.2
1949,2024-04-09,plus,referral,3.2
1950,2024-01-02,free,organic,3.0
1951,2024-04-14,plus,paid,3.2
1952,2024-04-11,free,referral,3.1
1953,2024-02-08,plus,paid,3.2
1954,2024-01-03,plus,organic,3.1
1955,2024-05-25,pro,organic,3.1
1956,2024-01-01,plus,organic,3.2
1957,2024-07-10,pro,paid,3.0
1958,2024-01-25,plus,organic,3.0
1959,2024-03-29,free,organic,3.1
1960,2024-04-15,free,referral,3.1
1961,2024-05-11,free,organic,3.2
1962,2024-01-03,pro,referral,3.1
1963,2024-07-17,free,paid,3.2
1964,2024-03-28,free,organic,3.2
1965,2024-04-02,pro,paid,3.0
1966,2024-03-15,pro,organic,3.1
1967,2024-04-07,free,referral,3.0
1968,2024-03-27,free,organic,3.2
1969,2024-05-01,plus,paid,3.1
1970,2024-05-05,free,referral,3.1
1971,2024-05-15,free,organic,3.2
1972,2024-02-02,plus,referral,3.1
1973,2024-04-21,plus,paid,3.0
1974,2024-01-25,free,paid,3.1
1975,2024-01-05,free,organic,3.1
1976,2024-02-02,free,referral,3.1
1977,2024-03-28,pro,organic,3.0
1978,2024-07-04,plus,referral,3.0
1979,2024-04-15,free,organic,3.1
1980,2024-05-16,free,paid,3.1
1981,2024-06-15,free,referral,3.1
1982,2024-05-22,free,paid,3.0
1983,2024-02-23,free,referral,3.1
1984,2024-06-29,plus,paid,3.1
1985,2024-04-03,plus,referral,3.1
1986,2024-01-20,pro,paid,3.1
1987,2024-06-30,pro,paid,3.0
1988,2024-01-07,free,paid,3.1
1989,2024-03-22,pro,paid,3.1
1990,2024-06-10,free,organic,3.2
1991,2024-03-17,pro,organic,3.1
1992,2024-06-22,free,referral,3.0
1993,2024-06-02,free,paid,3.2
1994,2024-03-21,free,referral,3.1
1995,2024-06-28,free,paid,3.1
1996,2024-07-03,plus,organic,3.1
1997,2024-05-27,plus,organic,3.1
1998,2024-05-15,free,paid,3.1
1999,2024-03-30,free,organic,3.1
2000,2024-03-27,free,paid,3.1
2001,2024-05-07,pro,paid,3.1
2002,2024-06-24,free,paid,3.0
2003,2024-06-15,pro,paid,3.0
2004,2024-04-11,pro,organic,3.1
2005,2024-04-18,pro,organic,3.0
2006,2024-06-14,pro,referral,3.1
2007,2024-06-04,free,paid,3.2
2008,2024-06-10,free,referral,3.1
2009,2024-04-21,plus,paid,3.2
2010,2024-04-29,plus,paid,3.1
2011,2024-02-07,plus,organic,3.1
2012,2024-07-10,free,organic,3.0
2013,2024-06-15,pro,referral,3.1
2014,2024-04-15,free,referral,3.2
2015,2024-01-05,free,organic,3.2
2016,2024-06-05,plus,referral,3.0
2017,2024-06-25,pro,organic,3.2
2018,2024-03-06,free,referral,3.1
2019,2024-04-01,pro,paid,3.2
2020,2024-04-29,free,organic,3.2
2021,2024-07-14,free,organic,3.0
2022,2024-06-05,plus,organic,3.1
2023,2024-01-20,plus,paid,3.2
2024,2024-03-25,free,referral,3.2
2025,2024-02-02,plus,referral,3.1
2026,2024-05-20,plus,organic,3.1
2027,2024-06-29,free,organic,3.1
2028,2024-02-11,pro,paid,3.0
2029,2024-02-21,free,paid,3.2
2030,2024-05-03,free,organic,3.0
2031,2024-07-11,free,paid,3.1
2032,2024-03-01,plus,organic,3.0
2033,2024-01-08,free,referral,3.1
2034,2024-01-05,free,referral,3.1
2035,2024-02-15,free,paid,3.1
2036,2024-06-04,free,organic,3.1
2037,2024-07-10,pro,organic,3.2
2038,2024-05-16,free,referral,3.1
2039,2024-02-13,free,paid,3.2
2040,2024-04-14,free,organic,3.1
2041,2024-03-13,pro,organic,3.2
2042,2024-05-23,free,paid,3.2
2043,2024-04-16,plus,paid,3.0
2044,2024-06-25,free,organic,3.1
2045,2024-05-03,pro,paid,3.1
2046,2024-04-11,plus,organic,3.1
2047,2024-06-25,free,referral,3.1
2048,2024-01-31,free,referral,3.1
2049,2024-05-12,free,paid,3.1
2050,2024-01-15,pro,organic,3.2
2051,2024-05-05,pro,referral,3.1
2052,2024-06-26,plus,paid,3.1
2053,2024-07-08,pro,organic,3.0
2054,2024-02-21,free,paid,3.2
2055,2024-05-10,pro,paid,3.1
2056,2024-03-02,free,referral,3.1
2057,2024-05-19,plus,paid,3.0
2058,2024-07-08,plus,organic,3.1
2059,2024-02-20,free,organic,3.1
2060,2024-02-13,free,organic,3.1
2061,2024-04-10,plus,paid,3.0
2062,2024-03-07,free,organic,3.1
2063,2024-04-21,pro,paid,3.1
2064,2024-06-21,free,referral,3.1
2065,2024-06-19,pro,organic,3.0
2066,2024-04-28,free,referral,3.1
2067,2024-05-18,free,referral,3.0
2068,2024-07-01,free,organic,3.0
2069,2024-03-18,free,paid,3.0
2070,2024-07-10,free,organic,3.1
2071,2024-06-13,plus,referral,3.2
2072,2024-05-02,pro,referral,3.0
2073,2024-02-12,free,paid,3.1
2074,2024-04-02,pro,referral,3.1
2075,2024-07-12,free,referral,3.0
2076,2024-03-11,free,paid,3.1
2077,2024-05-30,plus,organic,3.2
2078,2024-05-09,pro,referral,3.1
2079,2024-07-17,pro,paid,3.1
2080,2024-03-25,pro,referral,3.2
2081,2024-06-20,plus,paid,3.1
2082,2024-06-04,free,referral,3.0
2083,2024-05-25,plus,organic,3.1
2084,2024-04-11,plus,paid,3.2
2085,2024-05-06,free,referral,3.1
2086,2024-05-22,free,organic,3.2
2087,2024-02-14,plus,paid,3.0
2088,2024-01-07,free,organic,3.1
2089,2024-05-16,free,paid,3.1
2090,2024-03-15,plus,paid,3.1
2091,2024-04-29,pro,referral,3.1
2092,2024-06-15,free,paid,3.0
2093,2024-02-13,free,organic,3.1
2094,2024-03-19,free,referral,3.1
2095,2024-06-06,free,organic,3.0
2096,2024-04-27,pro,paid,3.1
2097,2024-05-25,plus,paid,3.1
2098,2024-02-06,free,referral,3.1
2099,2024-05-22,free,organic,3.2
2100,2024-06-05,free,referral,3.1
2101,2024-05-08,pro,referral,3.1
2102,2024-06-28,plus,paid,3.2
2103,2024-04-01,free,paid,3.1
2104,2024-01-17,free,referral,3.2
2105,2024-04-03,free,paid,3.0
2106,2024-07-10,plus,referral,3.1
2107,2024-06-20,free,organic,3.0
2108,2024-02-27,pro,referral,3.0
2109,2024-07-15,free,referral,3.0
2110,2024-03-11,plus,referral,3.1
2111,2024-02-12,free,referral,3.0
2112,2024-06-14,pro,paid,3.0
2113,2024-03-26,free,organic,3.0
2114,2024-03-15,pro,referral,3.1
2115,2024-02-24,plus,referral,3.1
2116,2024-01-27,free,paid,3.1
2117,2024-06-26,plus,organic,3.1
2118,2024-01-19,plus,organic,3.2
2119,2024-03-01,plus,paid,3.1
2120,2024-01-03,pro,paid,3.2
2121,2024-07-12,pro,organic,3.2
2122,2024-04-14,plus,paid,3.1
2123,2024-03-09,free,organic,3.2
2124,2024-05-24,free,paid,3.0
2125,2024-05-28,free,organic,3.0
2126,2024-06-09,plus,organic,3.1
2127,2024-03-23,free,referral,3.2
2128,2024-05-07,free,organic,3.1
2129,2024-01-29,pro,paid,3.0
2130,2024-05-13,free,referral,3.1
2131,2024-05-18,free,referral,3.2
2132,2024-01-25,free,paid,3.1
2133,2024-04-13,pro,referral,3.1
2134,2024-07-07,free,organic,3.1
2135,2024-07-02,free,paid,3.0
2136,2024-02-16,pro,paid,3.1
2137,2024-04-18,plus,paid,3.1
2138,2024-07-15,plus,referral,3.1
2139,2024-01-21,free,referral,3.1
2140,2024-07-18,free,organic,3.1
2141,2024-02-09,free,referral,3.1
2142,2024-01-05,free,organic,3.2
2143,2024-01-04,pro,paid,3.1
2144,2024-04-17,free,organic,3.1
2145,2024-04-30,free,paid,3.0
2146,2024-03-20,pro,organic,3.2
2147,2024-02-05,pro,organic,3.1
2148,2024-06-20,plus,paid,3.1
2149,2024-04-12,free,paid,3.1
2150,2024-03-20,pro,referral,3.1
2151,2024-06-02,free,paid,3.1
2152,2024-03-23,plus,referral,3.0
2153,2024-05-08,plus,referral,3.2
2154,2024-04-30,plus,organic,3.1
2155,2024-05-12,free,referral,3.1
2156,2024-06-05,free,paid,3.1
2157,2024-01-27,plus,organic,3.2
2158,2024-03-18,plus,organic,3.0
2159,2024-05-25,pro,organic,3.0
2160,2024-02-17,plus,paid,3.1
2161,2024-03-09,free,organic,3.1
2162,2024-05-21,pro,organic,3.0
2163,2024-02-22,pro,paid,3.2
2164,2024-04-02,plus,paid,3.1
2165,2024-03-30,free,organic,3.2
2166,2024-05-09,plus,referral,3.0
2167,2024-07-18,free,paid,3.1
2168,2024-05-05,free,organic,3.1
2169,2024-07-05,free,referral,3.1
2170,2024-03-22,free,organic,3.1
2171,2024-05-09,pro,paid,3.1
2172,2024-02-14,plus,organic,3.0
2173,2024-07-13,pro,referral,3.1
2174,2024-03-10,pro,referral,3.1
2175,2024-03-15,free,organic,3.0
2176,2024-06-22,plus,referral,3.1
2177,2024-05-27,plus,paid,3.1
2178,2024-04-22,free,paid,3.0
2179,2024-02-09,free,referral,3.0
2180,2024-01-06,free,organic,3.1
2181,2024-07-09,free,paid,3.1
2182,2024-04-02,free,paid,3.1
2183,2024-01-02,plus,referral,3.1
2184,2024-06-06,pro,paid,3.1
2185,2024-02-23,free,referral,3.1
2186,2024-01-15,pro,paid,3.1
2187,2024-03-09,free,paid,3.0
2188,2024-03-18,free,paid,3.1
2189,2024-01-18,free,paid,3.0
2190,2024-04-03,free,paid,3.2
2191,2024-07-12,free,paid,3.1
2192,2024-02-20,free,referral,3.1
2193,2024-04-22,free,organic,3.1
2194,2024-01-24,free,paid,3.2
2195,2024-06-21,plus,paid,3.1
2196,2024-06-09,free,organic,3.2
2197,2024-03-22,plus,paid,3.1
2198,2024-03-30,free,referral,3.1
2199,2024-04-01,plus,referral,3.0
2200,2024-02-28,free,paid,3.0
2201,2024-01-19,free,referral,3.1
