user_id,date,type,amount
3109,2024-10-09,withdraw,819
3109,2024-10-14,transfer,226
3109,2024-10-19,withdraw,481
3109,2024-10-21,bill,615
3109,2024-10-26,transfer,740
3109,2024-10-28,bill,709
3109,2024-11-06,transfer,503
3109,2024-11-15,withdraw,415
3109,2024-11-25,bill,155
3109,2024-12-07,withdraw,608
3109,2024-12-19,transfer,164
3109,2024-12-26,bill,473
3109,2024-12-29,transfer,823
3110,2024-06-22,topup,130
3110,2024-07-04,transfer,204
3110,2024-07-08,withdraw,608
3110,2024-07-13,bill,823
3110,2024-07-25,withdraw,342
3110,2024-08-03,transfer,770
3110,2024-08-08,bill,61
3110,2024-08-17,bill,19
3110,2024-08-29,withdraw,422
3110,2024-09-07,transfer,517
3110,2024-09-16,bill,37
3110,2024-09-27,transfer,624
3110,2024-10-02,bill,480
3110,2024-10-09,transfer,838
3111,2024-02-19,withdraw,368
3111,2024-02-24,transfer,526
3111,2024-03-03,withdraw,362
3111,2024-03-14,withdraw,417
3111,2024-03-18,bill,878
3111,2024-03-24,bill,749
3111,2024-04-05,topup,591
3111,2024-04-15,transfer,583
3111,2024-04-24,topup,834
3111,2024-04-26,bill,658
3111,2024-05-01,transfer,173
3111,2024-05-07,withdraw,897
3111,2024-05-14,transfer,595
3111,2024-05-20,withdraw,644
3111,2024-05-31,transfer,545
3111,2024-06-08,topup,233
3111,2024-06-16,withdraw,826
3111,2024-06-25,transfer,771
3111,2024-06-30,transfer,22
3111,2024-07-09,withdraw,692
3111,2024-07-15,bill,56
3111,2024-07-18,transfer,125
3111,2024-07-29,bill,348
3111,2024-08-03,topup,683
3111,2024-08-06,transfer,28
3111,2024-08-18,transfer,858
3111,2024-08-23,bill,96
3111,2024-08-25,withdraw,745
3111,2024-08-27,transfer,732
3111,2024-08-29,withdraw,572
3111,2024-09-09,topup,371
3111,2024-09-21,bill,466
3111,2024-10-01,bill,410
3111,2024-10-03,topup,799
3111,2024-10-10,topup,128
3111,2024-10-19,bill,44
3111,2024-10-27,topup,787
3111,2024-11-08,topup,429
3111,2024-11-13,topup,742
3111,2024-11-24,transfer,524
3111,2024-11-30,withdraw,103
3111,2024-12-07,topup,503
3111,2024-12-11,withdraw,281
3111,2024-12-14,bill,598
3111,2024-12-18,transfer,636
3111,2024-12-28,topup,419
3112,2024-07-12,topup,732
3112,2024-07-17,bill,892
3112,2024-07-24,topup,460
3112,2024-07-31,withdraw,776
3112,2024-08-05,topup,467
3112,2024-08-17,transfer,339
3112,2024-08-25,transfer,523
3112,2024-08-27,bill,572
3112,2024-09-07,bill,619
3112,2024-09-14,transfer,651
3112,2024-09-18,transfer,870
3112,2024-09-25,topup,879
3112,2024-09-27,bill,535
3112,2024-10-04,topup,646
3112,2024-10-06,transfer,494
3112,2024-10-15,topup,71
3112,2024-10-20,topup,271
3112,2024-11-01,topup,697
3112,2024-11-08,topup,217
3112,2024-11-17,topup,716
3112,2024-11-23,topup,266
3112,2024-11-25,transfer,560
3112,2024-12-05,withdraw,369
3112,2024-12-11,transfer,896
3112,2024-12-22,bill,691
3112,2024-12-25,bill,644
3113,2024-03-08,bill,692
3113,2024-03-16,bill,5
3113,2024-03-24,withdraw,243
3113,2024-04-02,topup,578
3113,2024-04-11,topup,392
3113,2024-04-18,withdraw,891
3113,2024-04-22,withdraw,539
3113,2024-04-24,transfer,839
3113,2024-04-29,transfer,392
3113,2024-05-08,bill,7
3113,2024-05-13,topup,275
3113,2024-05-18,withdraw,227
3113,2024-05-24,bill,167
3113,2024-05-28,transfer,180
3113,2024-06-09,withdraw,562
3113,2024-06-15,topup,203
3113,2024-06-24,transfer,121
3113,2024-07-02,withdraw,71
3113,2024-07-12,topup,792
3113,2024-07-19,topup,721
3113,2024-07-31,withdraw,439
3113,2024-08-02,topup,458
3113,2024-08-05,withdraw,429
3113,2024-08-15,topup,701
3113,2024-08-21,transfer,843
3113,2024-08-23,topup,631
3113,2024-08-29,bill,417
3113,2024-09-06,transfer,851
3113,2024-09-18,bill,522
3113,2024-09-24,transfer,694
3113,2024-10-05,topup,433
3113,2024-10-08,withdraw,535
3113,2024-10-15,withdraw,398
3113,2024-10-18,withdraw,669
3113,2024-10-25,topup,107
3113,2024-11-03,bill,327
3113,2024-11-10,bill,274
3113,2024-11-13,withdraw,110
3113,2024-11-15,topup,862
3113,2024-11-17,topup,595
3113,2024-11-21,bill,635
3113,2024-11-25,bill,304
3113,2024-12-02,bill,838
3113,2024-12-10,topup,141
3113,2024-12-13,withdraw,317
3113,2024-12-19,topup,689
3113,2024-12-30,topup,600
3114,2024-06-21,transfer,492
3114,2024-06-26,topup,495
3114,2024-07-05,transfer,453
3114,2024-07-08,withdraw,876
3114,2024-07-13,transfer,523
3114,2024-07-18,bill,643
3114,2024-07-25,transfer,138
3114,2024-07-27,withdraw,633
3114,2024-08-08,bill,580
3114,2024-08-11,topup,59
3114,2024-08-14,bill,305
3114,2024-08-16,withdraw,368
3114,2024-08-28,bill,578
3114,2024-09-08,topup,637
3114,2024-09-17,transfer,766
3114,2024-09-23,bill,332
3114,2024-10-03,topup,393
3114,2024-10-05,bill,709
3114,2024-10-08,transfer,848
3114,2024-10-17,withdraw,754
3114,2024-10-20,bill,581
3114,2024-10-28,withdraw,541
3114,2024-11-02,topup,511
3114,2024-11-10,topup,368
3114,2024-11-21,topup,724
3114,2024-11-29,transfer,686
3114,2024-12-07,topup,300
3114,2024-12-17,bill,76
3114,2024-12-21,transfer,148
3114,2024-12-29,transfer,579
3115,2024-07-07,transfer,351
3115,2024-07-11,topup,281
3115,2024-07-18,bill,484
3115,2024-07-26,bill,732
3115,2024-08-03,topup,523
3115,2024-08-14,withdraw,381
3115,2024-08-17,transfer,181
3115,2024-08-25,topup,139
3115,2024-08-30,transfer,668
3115,2024-09-07,transfer,671
3115,2024-09-09,bill,496
3115,2024-09-19,topup,148
3115,2024-10-01,withdraw,235
3115,2024-10-05,bill,730
3115,2024-10-09,transfer,183
3115,2024-10-19,transfer,346
3115,2024-10-27,withdraw,745
3115,2024-11-04,withdraw,634
3115,2024-11-08,transfer,627
3115,2024-11-10,withdraw,860
3115,2024-11-19,bill,221
3115,2024-11-27,bill,193
3115,2024-12-09,withdraw,174
3115,2024-12-13,withdraw,728
3115,2024-12-18,transfer,162
3115,2024-12-26,transfer,36
3116,2024-06-17,transfer,203
3116,2024-06-23,transfer,338
3116,2024-07-02,bill,566
3116,2024-07-13,topup,133
3116,2024-07-21,topup,550
3116,2024-08-02,bill,388
3116,2024-08-06,topup,395
3116,2024-08-16,topup,227
3116,2024-08-26,bill,154
3116,2024-09-06,withdraw,205
3116,2024-09-15,transfer,779
3116,2024-09-21,bill,783
3116,2024-10-01,topup,345
3116,2024-10-07,bill,183
3116,2024-10-12,topup,452
3116,2024-10-20,topup,641
3116,2024-10-24,withdraw,121
3116,2024-11-03,bill,590
3116,2024-11-08,topup,23
3116,2024-11-18,topup,511
3116,2024-11-24,transfer,634
3116,2024-11-27,withdraw,106
3116,2024-12-02,topup,37
3116,2024-12-11,bill,620
3116,2024-12-20,bill,481
3116,2024-12-26,bill,697
3117,2024-02-22,topup,231
3117,2024-02-24,transfer,846
3117,2024-03-02,topup,59
3117,2024-03-13,transfer,38
3117,2024-03-18,bill,444
3117,2024-03-23,topup,583
3117,2024-04-01,bill,665
3117,2024-04-10,withdraw,282
3117,2024-04-15,topup,87
3117,2024-04-18,transfer,324
3117,2024-04-20,bill,459
3117,2024-04-30,transfer,545
3117,2024-05-12,withdraw,102
3117,2024-05-16,withdraw,277
3117,2024-05-21,topup,19
3117,2024-05-31,transfer,195
3117,2024-06-03,bill,50
3117,2024-06-15,bill,576
3117,2024-06-18,withdraw,621
3117,2024-06-23,withdraw,337
3117,2024-06-25,transfer,282
3117,2024-06-29,transfer,422
3117,2024-07-01,transfer,161
3117,2024-07-07,transfer,625
3117,2024-07-13,bill,9
3117,2024-07-15,topup,899
3117,2024-07-19,topup,230
3117,2024-07-25,transfer,183
3117,2024-08-01,transfer,559
3117,2024-08-10,withdraw,282
3117,2024-08-13,bill,594
3117,2024-08-18,topup,89
3117,2024-08-23,withdraw,28
3117,2024-08-31,withdraw,493
3117,2024-09-02,bill,532
3117,2024-09-13,topup,644
3117,2024-09-16,bill,701
3117,2024-09-24,topup,537
3117,2024-09-30,withdraw,777
3117,2024-10-10,transfer,287
3117,2024-10-16,withdraw,672
3117,2024-10-21,transfer,491
3117,2024-10-31,withdraw,859
3117,2024-11-08,transfer,580
3117,2024-11-17,withdraw,453
3117,2024-11-21,topup,405
3117,2024-11-28,transfer,378
3117,2024-12-08,transfer,379
3117,2024-12-16,withdraw,16
3117,2024-12-18,bill,205
3117,2024-12-20,withdraw,364
3118,2024-03-07,transfer,411
3118,2024-03-14,bill,227
3118,2024-03-17,bill,519
3118,2024-03-23,topup,622
3118,2024-03-26,topup,383
3118,2024-03-31,withdraw,342
3118,2024-04-08,transfer,483
3118,2024-04-11,bill,875
3118,2024-04-21,bill,864
3118,2024-04-29,transfer,703
3118,2024-05-08,withdraw,888
3118,2024-05-10,bill,597
3118,2024-05-14,topup,138
3118,2024-05-24,withdraw,806
3118,2024-06-04,topup,251
3118,2024-06-07,transfer,775
3118,2024-06-19,topup,661
3118,2024-06-24,bill,460
3118,2024-06-28,topup,456
3118,2024-06-30,bill,129
3118,2024-07-08,withdraw,447
3118,2024-07-18,withdraw,600
3118,2024-07-22,transfer,375
3118,2024-07-25,transfer,249
3118,2024-08-05,bill,880
3118,2024-08-14,topup,766
3118,2024-08-17,transfer,738
3118,2024-08-26,bill,608
3118,2024-09-04,topup,711
3118,2024-09-16,transfer,351
3118,2024-09-20,topup,857
3118,2024-09-22,withdraw,88
3118,2024-09-28,transfer,856
3118,2024-09-30,bill,182
3118,2024-10-08,bill,297
3118,2024-10-15,topup,342
3118,2024-10-27,bill,53
3118,2024-11-06,transfer,343
3118,2024-11-08,transfer,888
3118,2024-11-14,topup,291
3118,2024-11-18,topup,170
3118,2024-11-24,topup,204
3118,2024-12-06,withdraw,217
3118,2024-12-18,transfer,834
3118,2024-12-27,transfer,783
3118,2024-12-29,topup,595
3119,2024-06-22,transfer,578
3119,2024-07-03,bill,457
3119,2024-07-06,bill,720
3119,2024-07-17,transfer,14
3119,2024-07-20,withdraw,445
3119,2024-07-22,transfer,555
3119,2024-07-25,transfer,576
3119,2024-07-29,transfer,703
3119,2024-08-03,withdraw,307
3119,2024-08-09,topup,277
3119,2024-08-15,withdraw,735
3119,2024-08-21,bill,58
3119,2024-08-25,withdraw,498
3119,2024-08-30,transfer,369
3119,2024-09-01,transfer,192
3119,2024-09-04,bill,595
3119,2024-09-16,topup,323
3120,2024-02-25,transfer,121
3120,2024-03-04,topup,295
3120,2024-03-16,withdraw,597
3120,2024-03-26,topup,717
3120,2024-04-06,topup,804
3120,2024-04-16,bill,444
3120,2024-04-26,topup,801
3120,2024-05-04,transfer,217
3120,2024-05-11,topup,212
3120,2024-05-17,topup,367
3120,2024-05-21,withdraw,700
3120,2024-06-02,withdraw,488
3120,2024-06-05,bill,862
3120,2024-06-07,transfer,562
3120,2024-06-14,bill,585
3120,2024-06-24,transfer,649
3120,2024-07-02,withdraw,708
3120,2024-07-14,topup,587
3120,2024-07-22,withdraw,145
3120,2024-07-27,topup,539
3120,2024-08-03,bill,273
3120,2024-08-13,withdraw,898
3120,2024-08-25,transfer,110
3120,2024-09-04,topup,487
3120,2024-09-13,transfer,8
3120,2024-09-24,transfer,232
3120,2024-10-06,transfer,581
3120,2024-10-16,transfer,600
3120,2024-10-28,bill,626
3120,2024-11-01,topup,110
3120,2024-11-11,bill,848
3120,2024-11-17,topup,60
3120,2024-11-25,topup,580
3120,2024-12-05,bill,505
3120,2024-12-15,withdraw,351
3120,2024-12-23,bill,724
3120,2024-12-26,topup,301
3121,2024-02-12,bill,732
3121,2024-02-15,bill,486
3121,2024-02-19,withdraw,666
3121,2024-02-25,bill,685
3121,2024-03-05,withdraw,81
3121,2024-03-14,topup,874
3121,2024-03-19,withdraw,135
3121,2024-03-25,transfer,301
3121,2024-04-02,topup,172
3121,2024-04-11,transfer,315
3121,2024-04-21,bill,867
3121,2024-04-27,withdraw,819
3121,2024-05-04,topup,851
3121,2024-05-11,withdraw,453
3121,2024-05-21,withdraw,849
3121,2024-05-23,topup,261
3121,2024-06-01,transfer,171
3121,2024-06-09,bill,538
3121,2024-06-18,withdraw,719
3121,2024-06-29,topup,40
3121,2024-07-06,bill,296
3121,2024-07-10,topup,784
3121,2024-07-13,transfer,344
3121,2024-07-19,topup,71
3121,2024-07-25,transfer,658
3121,2024-08-06,topup,781
3121,2024-08-18,transfer,322
3121,2024-08-21,transfer,515
3121,2024-08-27,topup,95
3121,2024-09-05,withdraw,43
3121,2024-09-07,withdraw,651
3121,2024-09-11,bill,784
3121,2024-09-21,bill,318
3121,2024-10-01,transfer,855
3121,2024-10-11,topup,714
3121,2024-10-23,withdraw,107
3121,2024-10-30,transfer,636
3121,2024-11-06,transfer,357
3121,2024-11-10,bill,438
3121,2024-11-22,bill,601
3121,2024-11-28,topup,35
3121,2024-12-10,topup,240
3121,2024-12-20,transfer,46
3121,2024-12-28,bill,557
3122,2024-04-29,bill,363
3122,2024-05-02,withdraw,420
3122,2024-05-14,bill,807
3122,2024-05-25,withdraw,325
3122,2024-06-02,withdraw,761
3122,2024-06-14,topup,630
3122,2024-06-19,withdraw,185
3122,2024-06-30,transfer,691
3122,2024-07-09,bill,347
3122,2024-07-18,bill,783
3122,2024-07-21,bill,765
3122,2024-07-24,withdraw,813
3122,2024-08-05,bill,108
3122,2024-08-16,topup,214
3122,2024-08-18,transfer,443
3122,2024-08-27,bill,783
3122,2024-09-01,topup,249
3122,2024-09-08,topup,337
3122,2024-09-16,transfer,178
3122,2024-09-25,transfer,719
3122,2024-10-02,bill,582
3122,2024-10-04,transfer,279
3122,2024-10-13,withdraw,354
3122,2024-10-17,bill,760
3122,2024-10-23,transfer,807
3122,2024-10-30,withdraw,755
3122,2024-11-09,transfer,734
3122,2024-11-21,transfer,742
3122,2024-11-24,bill,511
3122,2024-12-05,bill,690
3122,2024-12-13,topup,797
3122,2024-12-19,transfer,327
3122,2024-12-23,topup,714
3123,2024-04-18,transfer,56
3123,2024-04-26,transfer,712
3123,2024-05-01,bill,895
3123,2024-05-09,transfer,690
3123,2024-05-15,transfer,610
3123,2024-05-23,withdraw,655
3124,2024-02-02,topup,461
3124,2024-02-04,withdraw,392
3124,2024-02-11,topup,326
3124,2024-02-17,transfer,872
3124,2024-02-24,bill,592
3124,2024-03-02,transfer,471
3124,2024-03-10,withdraw,741
3124,2024-03-21,withdraw,506
3124,2024-04-01,transfer,413
3124,2024-04-11,transfer,674
3124,2024-04-20,transfer,368
3124,2024-04-28,transfer,52
3124,2024-04-30,withdraw,135
3124,2024-05-07,bill,821
3124,2024-05-14,bill,195
3124,2024-05-20,topup,428
3124,2024-05-24,bill,277
3124,2024-05-28,bill,359
3124,2024-06-01,topup,354
3124,2024-06-10,transfer,432
3124,2024-06-19,bill,893
3124,2024-06-29,bill,171
3124,2024-07-04,topup,73
3124,2024-07-14,bill,435
3124,2024-07-25,transfer,875
3124,2024-07-27,topup,617
3124,2024-07-31,withdraw,727
3124,2024-08-08,withdraw,235
3124,2024-08-12,withdraw,320
3124,2024-08-24,bill,465
3124,2024-09-01,transfer,290
3124,2024-09-11,transfer,371
3124,2024-09-18,topup,144
3124,2024-09-30,bill,763
3124,2024-10-10,withdraw,826
3124,2024-10-18,topup,245
3124,2024-10-29,transfer,584
3124,2024-11-06,bill,843
3124,2024-11-18,transfer,740
3124,2024-11-28,withdraw,134
3124,2024-12-07,topup,394
3124,2024-12-10,withdraw,798
3124,2024-12-22,transfer,165
3125,2024-05-05,withdraw,635
3125,2024-05-14,bill,726
3125,2024-05-20,withdraw,900
3125,2024-05-22,bill,235
3125,2024-05-26,withdraw,786
3125,2024-06-02,withdraw,164
3125,2024-06-07,transfer,269
3125,2024-06-14,bill,889
3125,2024-06-20,topup,346
3125,2024-06-22,topup,510
3125,2024-07-01,topup,701
3125,2024-07-10,topup,635
3125,2024-07-21,transfer,31
3125,2024-07-28,bill,413
3125,2024-08-07,transfer,772
3125,2024-08-11,withdraw,568
3125,2024-08-19,withdraw,514
3125,2024-08-26,withdraw,702
3125,2024-09-05,topup,183
3125,2024-09-17,transfer,464
3125,2024-09-29,transfer,20
3125,2024-10-07,bill,713
3125,2024-10-16,transfer,766
3125,2024-10-26,transfer,181
3125,2024-10-28,withdraw,707
3125,2024-11-07,bill,17
3125,2024-11-16,topup,214
3125,2024-11-25,bill,342
3125,2024-12-04,topup,735
3125,2024-12-10,bill,726
3125,2024-12-19,transfer,755
3125,2024-12-23,withdraw,248
3125,2024-12-30,withdraw,132
3126,2024-07-23,topup,270
3126,2024-08-02,bill,745
3126,2024-08-13,transfer,128
3126,2024-08-24,bill,503
3126,2024-09-03,withdraw,517
3126,2024-09-12,topup,205
3126,2024-09-19,topup,521
3126,2024-09-25,transfer,724
3126,2024-09-29,transfer,265
3126,2024-10-06,transfer,304
3126,2024-10-09,withdraw,279
3126,2024-10-13,bill,60
3126,2024-10-18,transfer,711
3126,2024-10-29,withdraw,714
3126,2024-11-10,transfer,392
3126,2024-11-12,withdraw,85
3126,2024-11-23,topup,780
3126,2024-11-26,bill,218
3126,2024-12-04,withdraw,722
3126,2024-12-09,bill,829
3126,2024-12-12,withdraw,352
3126,2024-12-22,topup,353
3126,2024-12-26,transfer,71
3127,2024-01-20,bill,808
3127,2024-01-25,transfer,804
3127,2024-01-29,withdraw,603
3127,2024-02-09,transfer,616
3127,2024-02-12,transfer,806
3127,2024-02-15,bill,266
3127,2024-02-20,withdraw,349
3127,2024-03-03,transfer,264
3127,2024-03-11,topup,498
3127,2024-03-14,transfer,543
3127,2024-03-16,withdraw,759
3127,2024-03-21,topup,476
3127,2024-03-29,transfer,407
3127,2024-04-08,withdraw,335
3127,2024-04-13,topup,109
3127,2024-04-19,withdraw,164
3127,2024-04-21,withdraw,753
3127,2024-04-24,transfer,392
3127,2024-05-01,withdraw,524
3127,2024-05-06,withdraw,458
3127,2024-05-15,withdraw,337
3127,2024-05-19,withdraw,637
3127,2024-05-29,bill,133
3127,2024-05-31,transfer,370
3127,2024-06-12,bill,376
3127,2024-06-20,withdraw,562
3127,2024-06-30,topup,24
3127,2024-07-10,withdraw,60
3127,2024-07-22,withdraw,335
3127,2024-07-30,topup,617
3127,2024-08-04,bill,169
3127,2024-08-08,transfer,581
3127,2024-08-14,topup,816
3127,2024-08-25,withdraw,792
3127,2024-08-31,bill,824
3127,2024-09-07,withdraw,888
3127,2024-09-09,transfer,91
3127,2024-09-14,withdraw,838
3127,2024-09-24,transfer,147
3127,2024-09-27,transfer,276
3127,2024-10-04,bill,688
3127,2024-10-13,bill,568
3127,2024-10-18,withdraw,515
3127,2024-10-24,bill,279
3127,2024-11-01,withdraw,520
3127,2024-11-08,bill,648
3127,2024-11-14,bill,393
3127,2024-11-20,withdraw,324
3127,2024-11-30,topup,650
3127,2024-12-12,withdraw,77
3127,2024-12-18,topup,802
3127,2024-12-30,bill,442
3128,2024-07-04,transfer,86
3128,2024-07-06,transfer,480
3128,2024-07-16,transfer,310
3128,2024-07-27,topup,490
3128,2024-08-07,withdraw,839
3128,2024-08-13,transfer,93
3128,2024-08-19,topup,86
3128,2024-08-29,withdraw,786
3128,2024-09-08,transfer,105
3128,2024-09-11,topup,283
3128,2024-09-13,topup,287
3128,2024-09-24,transfer,162
3128,2024-10-01,withdraw,538
3128,2024-10-04,withdraw,283
3128,2024-10-16,bill,353
3128,2024-10-19,withdraw,516
3128,2024-10-31,bill,480
3128,2024-11-04,transfer,276
3128,2024-11-14,transfer,857
3128,2024-11-26,transfer,796
3128,2024-12-03,withdraw,251
3128,2024-12-11,topup,441
3128,2024-12-20,withdraw,436
3128,2024-12-27,topup,122
3128,2024-12-30,topup,573
3129,2024-05-24,transfer,616
3129,2024-05-27,bill,150
3129,2024-06-07,transfer,158
3129,2024-06-09,bill,423
3129,2024-06-11,topup,294
3129,2024-06-22,withdraw,784
3129,2024-06-24,bill,478
3129,2024-06-29,withdraw,615
3129,2024-07-05,bill,363
3129,2024-07-13,bill,60
3129,2024-07-21,topup,887
3129,2024-07-25,topup,384
3129,2024-07-27,withdraw,648
3129,2024-08-08,bill,12
3129,2024-08-13,topup,837
3129,2024-08-21,bill,791
3129,2024-08-25,transfer,57
3129,2024-08-29,transfer,403
3129,2024-09-10,withdraw,68
3129,2024-09-16,transfer,737
3129,2024-09-20,withdraw,607
3129,2024-09-27,withdraw,524
3129,2024-09-29,topup,127
3129,2024-10-09,withdraw,715
3129,2024-10-14,topup,547
3129,2024-10-20,transfer,49
3129,2024-10-24,transfer,61
3129,2024-10-26,transfer,776
3129,2024-10-28,transfer,448
3129,2024-11-03,topup,551
3129,2024-11-13,transfer,369
3129,2024-11-24,topup,291
3129,2024-11-27,transfer,609
3129,2024-12-02,withdraw,563
3129,2024-12-14,bill,893
3129,2024-12-22,transfer,82
3130,2024-07-27,bill,472
3130,2024-07-29,bill,96
3130,2024-08-02,withdraw,607
3130,2024-08-12,bill,55
3130,2024-08-14,bill,343
3130,2024-08-20,bill,261
3130,2024-09-01,withdraw,819
3130,2024-09-04,withdraw,314
3130,2024-09-11,transfer,306
3130,2024-09-23,topup,90
3130,2024-10-01,topup,172
3130,2024-10-07,bill,749
3130,2024-10-17,topup,294
3131,2024-05-05,withdraw,431
3131,2024-05-15,withdraw,738
3131,2024-05-27,transfer,56
3131,2024-06-03,bill,128
3131,2024-06-09,withdraw,642
3131,2024-06-16,topup,733
3131,2024-06-28,withdraw,631
3131,2024-07-01,topup,477
3131,2024-07-08,bill,10
3131,2024-07-11,withdraw,650
3131,2024-07-19,transfer,253
3131,2024-07-29,withdraw,293
3131,2024-08-10,topup,164
3132,2024-06-02,bill,180
3132,2024-06-07,transfer,190
3132,2024-06-14,bill,36
3132,2024-06-24,topup,828
3132,2024-07-05,bill,294
3132,2024-07-14,topup,803
3132,2024-07-17,transfer,237
3132,2024-07-22,topup,726
3132,2024-08-02,topup,266
3132,2024-08-10,topup,65
3132,2024-08-13,withdraw,648
3132,2024-08-24,transfer,513
3132,2024-08-26,transfer,562
3132,2024-09-06,bill,748
3132,2024-09-11,transfer,667
3132,2024-09-14,bill,472
3132,2024-09-22,bill,833
3132,2024-09-26,transfer,852
3132,2024-10-06,withdraw,229
3132,2024-10-17,bill,147
3132,2024-10-20,transfer,405
3132,2024-10-27,topup,87
3132,2024-11-06,transfer,85
3132,2024-11-18,withdraw,298
3132,2024-11-24,bill,504
3132,2024-11-26,bill,241
3132,2024-11-30,transfer,881
3132,2024-12-05,topup,160
3132,2024-12-09,withdraw,187
3132,2024-12-14,bill,307
3132,2024-12-21,topup,766
3132,2024-12-23,withdraw,854
3133,2024-02-09,bill,305
3133,2024-02-19,transfer,290
3133,2024-03-01,topup,196
3133,2024-03-05,transfer,191
3133,2024-03-11,transfer,380
3133,2024-03-19,bill,464
3133,2024-03-22,topup,102
3133,2024-03-25,withdraw,181
3133,2024-03-28,topup,571
3133,2024-03-30,bill,200
3133,2024-04-09,withdraw,74
3134,2024-06-19,withdraw,52
3134,2024-06-30,transfer,680
3134,2024-07-08,bill,212
3134,2024-07-18,withdraw,893
3134,2024-07-26,topup,441
3134,2024-08-03,withdraw,188
3134,2024-08-15,withdraw,140
3134,2024-08-27,transfer,428
3134,2024-09-08,topup,429
3134,2024-09-12,bill,607
3134,2024-09-18,transfer,457
3134,2024-09-24,transfer,520
3134,2024-10-01,withdraw,285
3134,2024-10-06,transfer,34
3134,2024-10-15,transfer,306
3134,2024-10-27,bill,782
3134,2024-11-08,bill,785
3134,2024-11-13,transfer,620
3134,2024-11-21,transfer,35
3134,2024-11-27,topup,183
3134,2024-11-29,withdraw,179
3134,2024-12-10,bill,41
3134,2024-12-20,bill,217
3134,2024-12-27,topup,410
3135,2024-07-11,topup,779
3135,2024-07-14,bill,11
3135,2024-07-18,bill,458
3135,2024-07-24,transfer,205
3135,2024-08-03,transfer,53
3135,2024-08-07,topup,69
3135,2024-08-11,bill,729
3135,2024-08-15,withdraw,723
3135,2024-08-24,withdraw,165
3135,2024-09-03,withdraw,558
3135,2024-09-06,bill,831
3135,2024-09-18,withdraw,652
3135,2024-09-28,topup,808
3135,2024-10-03,withdraw,744
3135,2024-10-07,bill,797
3135,2024-10-10,topup,594
3135,2024-10-15,topup,589
3135,2024-10-22,transfer,858
3135,2024-10-28,topup,89
3135,2024-11-09,withdraw,886
3135,2024-11-16,bill,832
3135,2024-11-24,withdraw,281
3135,2024-12-02,bill,139
3135,2024-12-05,transfer,268
3135,2024-12-17,bill,378
3135,2024-12-25,withdraw,444
3136,2024-06-07,topup,247
3136,2024-06-14,topup,481
3136,2024-06-21,transfer,482
3136,2024-06-26,withdraw,223
3136,2024-07-04,topup,302
3136,2024-07-14,bill,311
3136,2024-07-22,transfer,815
3136,2024-07-30,withdraw,14
3136,2024-08-10,withdraw,140
3136,2024-08-12,bill,293
3136,2024-08-16,withdraw,528
3136,2024-08-28,bill,375
3136,2024-09-09,topup,664
3136,2024-09-14,topup,310
3136,2024-09-25,bill,767
3136,2024-10-05,topup,125
3136,2024-10-12,withdraw,424
3136,2024-10-15,topup,615
3136,2024-10-20,bill,632
3136,2024-10-23,withdraw,63
3136,2024-10-28,bill,672
3136,2024-11-01,bill,431
3136,2024-11-12,withdraw,803
3136,2024-11-16,topup,278
3136,2024-11-26,topup,162
3136,2024-12-04,bill,97
3136,2024-12-16,withdraw,377
3136,2024-12-26,topup,306
3137,2024-01-20,bill,204
3137,2024-01-23,withdraw,217
3137,2024-01-28,topup,762
3137,2024-02-05,bill,683
3137,2024-02-09,bill,884
3137,2024-02-13,withdraw,102
3137,2024-02-19,withdraw,218
3137,2024-03-02,transfer,526
3137,2024-03-07,bill,289
3137,2024-03-19,bill,710
3138,2024-06-20,transfer,544
3138,2024-06-28,withdraw,627
3138,2024-07-01,bill,254
3138,2024-07-08,bill,512
3138,2024-07-20,withdraw,496
3139,2024-07-02,withdraw,859
3139,2024-07-09,topup,110
3139,2024-07-19,bill,115
3139,2024-07-23,withdraw,885
3139,2024-07-27,bill,458
3139,2024-08-08,topup,717
3139,2024-08-10,transfer,657
3139,2024-08-22,transfer,502
3139,2024-09-01,withdraw,341
3139,2024-09-04,withdraw,95
3139,2024-09-13,withdraw,798
3139,2024-09-24,transfer,448
3139,2024-10-05,transfer,156
3139,2024-10-15,topup,860
3139,2024-10-23,bill,455
3139,2024-10-29,withdraw,588
3139,2024-11-05,bill,851
3139,2024-11-16,withdraw,180
3139,2024-11-20,bill,657
3139,2024-11-25,topup,547
3139,2024-12-04,withdraw,324
3139,2024-12-08,withdraw,503
3139,2024-12-16,bill,436
3139,2024-12-20,transfer,266
3140,2024-04-13,bill,839
3140,2024-04-24,topup,429
3140,2024-05-03,topup,221
3140,2024-05-15,topup,465
3140,2024-05-26,withdraw,720
3140,2024-06-07,withdraw,796
3140,2024-06-19,transfer,696
3141,2024-02-14,withdraw,63
3141,2024-02-16,bill,371
3141,2024-02-27,bill,856
3141,2024-03-08,topup,139
3141,2024-03-11,topup,293
3141,2024-03-18,bill,171
3141,2024-03-21,bill,274
3141,2024-04-01,withdraw,601
3141,2024-04-08,bill,683
3141,2024-04-13,withdraw,409
3141,2024-04-17,bill,212
3141,2024-04-21,bill,668
3141,2024-04-27,topup,52
3141,2024-04-30,topup,591
3141,2024-05-03,withdraw,574
3141,2024-05-11,topup,520
3141,2024-05-18,topup,44
3141,2024-05-24,bill,433
3141,2024-05-29,transfer,427
3141,2024-06-03,withdraw,272
3141,2024-06-07,transfer,853
