employee_id,department,hire_date,level,last_promo_date,salary,status
1194,Marketing,2024-05-21,3,2024-11-23,41101,active
1195,Ops,2024-07-05,1,,60284,active
1196,Engineering,2024-04-20,3,2024-07-19,73373,active
1197,Support,2024-03-31,1,,80819,active
1198,Ops,2024-10-27,1,2024-10-24,98847,active
1199,Sales,2024-07-15,3,,63858,active
1200,Support,2024-06-10,3,,43632,active
1201,Support,2024-01-11,3,,52058,active
1202,Support,2024-01-12,1,,89414,active
1203,Ops,2024-01-13,3,,89942,active
1204,Marketing,2024-05-10,2,,89958,active
1205,Engineering,2024-09-19,3,,92135,active
1206,Sales,2024-10-07,1,2024-04-05,60088,active
1207,Sales,2024-12-28,3,,91245,active
1208,Sales,2024-12-03,2,,79908,active
1209,Marketing,2024-01-12,3,,44495,active
1210,Ops,2024-10-13,1,,66348,active
1211,Support,2024-01-12,1,,90694,active
1212,Support,2024-04-26,1,2024-07-16,96606,active
1213,Marketing,2024-08-18,1,,75972,active
1214,Ops,2024-05-01,2,2024-02-29,92795,active
1215,Marketing,2024-08-30,2,,91843,active
1216,Marketing,2024-06-22,2,,66319,active
1217,Engineering,2024-04-17,2,2024-09-23,66356,active
1218,Engineering,2024-06-03,2,2024-11-08,79645,active
1219,Marketing,2024-12-11,1,,75289,active
1220,Engineering,2024-10-09,2,,95206,active
1221,Sales,2024-03-06,2,2024-08-25,67367,active
1222,Sales,2024-07-23,3,2024-07-27,84102,left
1223,Support,2024-09-20,2,,77233,active
1224,Support,2024-01-23,1,,48163,active
1225,Ops,2024-04-05,2,,79042,active
1226,Ops,2024-06-20,2,,51044,active
1227,Ops,2024-10-09,3,,82056,active
1228,Ops,2024-03-24,3,,89079,left
1229,Sales,2024-04-06,2,2024-07-15,66818,active
1230,Sales,2024-02-10,2,,81369,active
1231,Engineering,2024-03-07,1,2024-03-06,99990,active
1232,Sales,2024-08-28,3,,54621,active
1233,Support,2024-01-05,3,,87816,active
1234,Marketing,2024-04-07,3,,56267,left
1235,Engineering,2024-07-31,1,,105153,active
1236,Support,2024-05-28,3,,71684,active
1237,Engineering,2024-11-08,2,2024-01-14,83287,left
1238,Marketing,2024-07-29,3,2024-08-14,84763,active
1239,Engineering,2024-02-17,2,2024-12-29,92607,active
1240,Support,2024-05-17,2,2024-07-01,72034,active
1241,Ops,2024-03-07,2,,53485,active
1242,Marketing,2024-11-26,3,2024-12-15,84301,active
1243,Marketing,2024-02-03,3,,96836,active
1244,Support,2024-02-19,1,,70180,active
1245,Support,2024-03-31,3,2024-07-23,98549,active
1246,Ops,2024-10-11,1,2024-03-27,80606,active
1247,Support,2024-01-06,1,,74194,active
1248,Support,2024-04-19,1,,95732,active
1249,Ops,2024-10-08,2,,95510,active
1250,Support,2024-07-08,3,,42462,active
1251,Support,2024-09-05,1,,80286,active
1252,Sales,2024-11-21,1,2024-02-15,97474,active
1253,Ops,2024-08-20,1,2024-11-19,66723,active
1254,Support,2024-08-21,3,,98136,left
1255,Sales,2024-08-25,2,,95237,active
1256,Engineering,2024-07-31,3,,103055,active
1257,Sales,2024-11-27,1,,85260,active
1258,Ops,2024-05-14,1,2024-09-25,44275,active
1259,Support,2024-10-23,1,,65587,left
1260,Marketing,2024-04-21,1,2024-11-20,82294,left
1261,Support,2024-11-14,1,2024-01-06,81150,active
1262,Engineering,2024-02-27,3,,95469,active
1263,Support,2024-08-17,3,2024-12-19,98328,active
1264,Support,2024-06-03,3,,62589,left
1265,Sales,2024-03-04,2,,86340,active
1266,Engineering,2024-08-14,2,,60191,left
1267,Marketing,2024-04-19,3,,88506,active
1268,Marketing,2024-07-11,1,,45178,active
1269,Support,2024-04-18,1,,75011,active
1270,Marketing,2024-08-05,2,,66622,active
1271,Support,2024-08-12,1,,52806,active
1272,Marketing,2024-07-13,3,,47677,active
1273,Support,2024-02-19,2,,43042,active
1274,Ops,2024-03-11,3,2024-03-05,64466,active
1275,Marketing,2024-01-26,2,,80830,active
1276,Sales,2024-06-21,1,,96004,active
1277,Support,2024-06-06,1,,99531,active
1278,Engineering,2024-06-03,1,2024-01-22,114841,active
1279,Support,2024-03-10,1,,84308,active
1280,Engineering,2024-12-14,3,,100481,active
1281,Support,2024-02-04,1,,69226,active
1282,Support,2024-09-14,3,2024-01-11,45361,active
1283,Engineering,2024-11-02,1,,63398,active
1284,Support,2024-03-30,1,,63275,active
1285,Marketing,2024-07-14,1,,85282,active
1286,Ops,2024-07-01,3,,99973,left
1287,Engineering,2024-03-05,2,,68574,active
1288,Marketing,2024-04-07,1,2024-06-23,50486,active
1289,Sales,2024-02-02,2,2024-02-01,83815,active
1290,Sales,2024-10-15,3,,63980,active
1291,Sales,2024-11-04,1,,55255,active
1292,Support,2024-04-10,3,,86743,active
1293,Marketing,2024-07-06,1,,69572,active
1294,Ops,2024-04-01,1,2024-10-10,68044,active
1295,Marketing,2024-01-17,1,,79379,active
1296,Engineering,2024-09-22,2,,117392,active
1297,Support,2024-11-03,3,,85765,left
1298,Support,2024-08-22,3,,65158,active
1299,Support,2024-04-19,3,2024-09-22,75693,active
1300,Ops,2024-05-16,3,2024-05-05,65522,active
1301,Support,2024-11-19,3,,50323,active
1302,Sales,2024-08-29,2,,65860,active
1303,Sales,2024-03-13,3,,52008,active
1304,Marketing,2024-06-09,1,2024-05-05,61556,left
1305,Support,2024-05-04,3,2024-08-05,58851,active
1306,Engineering,2024-06-30,3,2024-04-27,105738,active
1307,Marketing,2024-10-03,2,,40942,active
1308,Marketing,2024-03-07,1,,42612,active
1309,Support,2024-09-21,1,,83140,active
1310,Marketing,2024-08-09,3,2024-10-03,90274,active
1311,Ops,2024-03-29,3,,58331,active
1312,Engineering,2024-06-23,1,,84111,active
1313,Sales,2024-06-06,3,,84390,active
1314,Ops,2024-11-27,1,2024-03-21,56017,active
1315,Engineering,2024-12-30,2,,103991,active
1316,Marketing,2024-02-04,3,,49410,active
1317,Sales,2024-01-24,2,,70559,active
1318,Support,2024-02-03,3,,61488,active
1319,Engineering,2024-05-30,1,,88464,active
1320,Support,2024-01-05,3,2024-12-17,70798,active
1321,Ops,2024-07-05,3,2024-02-17,74639,active
1322,Ops,2024-02-12,2,,81698,active
1323,Ops,2024-07-16,3,,77864,active
1324,Ops,2024-03-02,2,2024-01-12,43188,active
1325,Engineering,2024-09-03,1,,115431,active
1326,Engineering,2024-11-10,2,2024-05-25,93511,active
1327,Ops,2024-10-10,2,2024-11-16,83229,active
1328,Sales,2024-07-26,3,,97004,active
1329,Marketing,2024-11-30,1,,63882,left
1330,Sales,2024-05-10,1,,65516,active
1331,Ops,2024-04-22,3,2024-11-04,41045,active
1332,Support,2024-02-04,1,,72041,active
1333,Support,2024-04-28,3,,60966,active
1334,Sales,2024-07-30,1,,90782,active
1335,Engineering,2024-01-14,2,2024-05-02,76178,active
1336,Support,2024-02-12,2,,84461,active
1337,Sales,2024-11-19,3,2024-12-11,69910,active
1338,Support,2024-03-18,1,2024-02-14,74664,active
1339,Engineering,2024-05-25,1,,100960,active
1340,Ops,2024-01-15,2,,97234,active
1341,Ops,2024-03-10,2,,83575,active
1342,Sales,2024-06-14,1,,46313,active
1343,Ops,2024-02-19,2,2024-10-05,70675,active
1344,Engineering,2024-02-07,2,2024-06-09,105497,active
1345,Support,2024-05-01,1,2024-05-10,43363,active
1346,Sales,2024-01-22,2,2024-09-02,67635,active
1347,Ops,2024-03-13,1,,62800,active
1348,Engineering,2024-09-02,2,,70057,active
1349,Ops,2024-08-10,3,,57540,active
1350,Support,2024-06-14,2,,87603,active
1351,Sales,2024-08-03,1,,90581,active
1352,Support,2024-06-28,2,,55940,active
1353,Engineering,2024-12-14,3,,68441,active
1354,Engineering,2024-11-10,3,,97227,active
1355,Marketing,2024-04-18,3,2024-08-23,56467,active
1356,Marketing,2024-03-14,3,2024-05-24,97576,active
1357,Ops,2024-05-29,2,,90448,active
1358,Engineering,2024-07-08,2,,76133,active
1359,Sales,2024-04-26,1,2024-07-06,81932,active
1360,Sales,2024-11-10,3,2024-01-01,75829,active
1361,Ops,2024-03-17,2,2024-05-28,51850,active
1362,Ops,2024-06-26,1,,63623,active
1363,Ops,2024-07-28,3,,71396,active
1364,Engineering,2024-12-04,3,,76778,active
1365,Ops,2024-02-11,1,,87894,active
1366,Engineering,2024-11-09,1,,95374,active
1367,Ops,2024-03-21,2,2024-06-21,79860,active
1368,Ops,2024-05-12,2,,55321,active
1369,Ops,2024-04-17,2,,59803,active
1370,Engineering,2024-10-26,2,2024-02-16,101367,active
1371,Marketing,2024-06-27,2,,42568,active
1372,Marketing,2024-09-18,3,,53579,active
1373,Sales,2024-05-18,2,,98232,active
1374,Support,2024-04-28,2,,42910,active
1375,Ops,2024-09-24,3,,93628,active
1376,Engineering,2024-10-30,2,,89324,active
1377,Engineering,2024-01-16,3,,74617,active
1378,Support,2024-10-07,1,,54214,active
1379,Sales,2024-09-15,2,2024-01-27,57318,active
1380,Sales,2024-03-18,1,2024-02-25,74460,left
1381,Support,2024-09-08,2,,88559,active
1382,Ops,2024-02-21,2,2024-08-22,93733,active
1383,Marketing,2024-05-05,1,2024-03-10,88096,active
1384,Engineering,2024-12-05,3,,103232,active
1385,Support,2024-12-22,1,,96370,active
1386,Support,2024-09-16,3,,46037,active
1387,Ops,2024-02-11,3,2024-08-29,44699,active
1388,Support,2024-07-11,1,,89883,left
1389,Support,2024-10-22,3,2024-12-06,84353,active
1390,Sales,2024-10-29,1,,76138,active
1391,Sales,2024-10-20,2,2024-12-15,67709,active
1392,Ops,2024-01-06,1,,45278,active
1393,Ops,2024-08-27,3,,51708,active
1394,Sales,2024-04-23,2,2024-02-28,77814,active
1395,Sales,2024-02-26,3,2024-06-10,73099,active
1396,Sales,2024-06-05,2,,74302,active
1397,Support,2024-05-11,1,2024-05-19,90967,active
1398,Marketing,2024-05-26,2,2024-10-04,78059,active
1399,Marketing,2024-04-17,1,,93580,active
1400,Engineering,2024-09-19,2,,69125,active
1401,Sales,2024-08-31,2,,44939,active
1402,Engineering,2024-04-08,1,2024-06-15,86798,active
1403,Engineering,2024-05-30,1,,63218,left
1404,Support,2024-12-13,1,2024-11-10,68006,active
1405,Support,2024-12-07,3,,87721,active
1406,Engineering,2024-03-07,2,,86008,active
1407,Sales,2024-06-03,2,,68052,active
1408,Sales,2024-11-10,3,2024-06-07,91523,active
1409,Engineering,2024-09-11,2,,107552,active
1410,Support,2024-06-27,2,,81256,left
1411,Ops,2024-05-30,1,2024-05-07,83752,active
1412,Ops,2024-05-11,3,,78867,active
1413,Sales,2024-10-08,3,,81279,active
1414,Marketing,2024-04-06,2,2024-09-29,92429,active
1415,Marketing,2024-07-15,3,2024-08-22,44608,active
1416,Engineering,2024-05-28,2,,71443,active
1417,Support,2024-08-13,1,2024-02-19,55110,active
1418,Marketing,2024-01-18,2,,93371,left
1419,Ops,2024-04-09,2,2024-05-07,94628,active
1420,Marketing,2024-04-06,3,,49888,active
1421,Ops,2024-08-22,1,2024-09-18,52141,active
1422,Engineering,2024-11-11,3,2024-06-12,116919,active
1423,Marketing,2024-12-12,3,,90150,active
1424,Support,2024-08-11,2,,74159,active
1425,Marketing,2024-05-23,3,2024-04-09,65667,active
1426,Ops,2024-01-21,1,2024-04-22,75338,active
1427,Marketing,2024-05-18,3,,44655,active
1428,Engineering,2024-02-19,1,2024-06-10,64379,active
1429,Support,2024-06-18,1,,81144,active
1430,Support,2024-07-11,2,,44968,active
1431,Ops,2024-11-02,2,,59514,active
1432,Marketing,2024-03-08,3,,53227,active
1433,Support,2024-09-21,3,,44916,active
1434,Marketing,2024-04-30,1,,85010,active
1435,Sales,2024-01-04,3,,92008,active
1436,Sales,2024-02-03,3,2024-06-16,90556,active
1437,Support,2024-08-23,1,,62773,active
1438,Sales,2024-10-09,1,2024-04-10,90069,active
1439,Marketing,2024-08-19,3,2024-10-27,75453,active
1440,Marketing,2024-01-22,1,,50451,active
1441,Ops,2024-07-30,1,,92030,active
1442,Ops,2024-08-10,1,2024-11-09,54327,active
1443,Support,2024-08-15,3,,65697,active
1444,Support,2024-06-24,1,,43491,active
1445,Ops,2024-11-01,2,,95628,active
1446,Marketing,2024-11-16,1,,85250,active
1447,Marketing,2024-10-19,1,2024-01-22,92016,left
1448,Sales,2024-12-29,2,,68518,active
1449,Engineering,2024-09-08,3,,101773,active
1450,Ops,2024-10-08,2,,95662,active
1451,Support,2024-06-21,2,,98655,active
1452,Sales,2024-09-14,1,2024-02-20,64381,active
1453,Marketing,2024-03-23,3,,96279,active
1454,Support,2024-10-10,2,2024-09-08,51413,active
1455,Support,2024-04-14,1,2024-04-23,79106,active
1456,Support,2024-12-10,3,,76221,active
1457,Sales,2024-05-26,1,2024-04-07,55191,active
1458,Sales,2024-02-01,3,2024-01-19,82540,active
1459,Sales,2024-07-17,3,,50866,active
1460,Marketing,2024-05-30,2,,66390,active
1461,Marketing,2024-09-10,1,2024-07-15,90882,active
1462,Support,2024-04-04,2,,41581,active
1463,Marketing,2024-04-09,1,,90479,active
1464,Engineering,2024-07-01,2,,64501,active
1465,Marketing,2024-01-04,3,,58984,active
1466,Sales,2024-05-04,2,,46238,left
1467,Marketing,2024-04-24,3,2024-12-14,71141,active
1468,Ops,2024-01-23,3,,96991,active
1469,Support,2024-03-10,2,2024-04-14,43855,active
1470,Support,2024-09-19,1,,83924,left
1471,Ops,2024-08-16,1,,98219,active
1472,Engineering,2024-06-08,3,,119941,active
1473,Marketing,2024-04-25,3,,47482,active
1474,Marketing,2024-09-19,3,,97744,active
1475,Engineering,2024-09-22,1,,113765,active
1476,Ops,2024-03-14,1,2024-02-14,82681,active
1477,Ops,2024-01-18,1,2024-06-28,98118,active
1478,Ops,2024-09-14,3,2024-04-15,89272,active
1479,Engineering,2024-12-29,2,,99461,active
1480,Marketing,2024-03-07,2,2024-03-05,80228,active
1481,Marketing,2024-11-11,3,2024-11-08,48896,active
1482,Support,2024-05-01,2,2024-09-28,50480,active
1483,Sales,2024-01-27,2,2024-09-06,80857,active
1484,Support,2024-09-04,1,2024-03-26,59310,active
1485,Support,2024-01-14,2,,51224,active
1486,Sales,2024-04-10,3,,77892,active
1487,Engineering,2024-09-27,1,2024-03-10,103208,active
1488,Ops,2024-05-16,1,2024-07-16,59739,active
1489,Sales,2024-01-02,3,,56269,active
1490,Support,2024-06-17,3,,61194,active
1491,Support,2024-04-28,2,2024-08-11,94034,left
1492,Marketing,2024-07-05,3,,60384,active
1493,Support,2024-08-02,3,,54839,active
1494,Ops,2024-10-07,3,,99562,active
1495,Engineering,2024-09-07,1,,77734,active
1496,Support,2024-06-10,2,2024-01-07,68937,active
1497,Marketing,2024-09-27,3,2024-01-13,48403,active
1498,Ops,2024-05-15,1,,73645,active
1499,Sales,2024-08-02,1,,62966,active
1500,Support,2024-07-16,2,,66821,left
1501,Sales,2024-08-12,2,2024-07-25,74417,active
1502,Support,2024-06-25,1,,66915,active
1503,Ops,2024-09-19,3,,66490,active
1504,Engineering,2024-08-13,1,,104312,active
1505,Ops,2024-06-28,2,,84156,active
1506,Engineering,2024-11-28,2,2024-05-24,116632,active
1507,Engineering,2024-09-02,1,2024-01-29,65640,active
1508,Ops,2024-06-13,1,,78389,active
1509,Marketing,2024-07-28,1,,91887,active
1510,Engineering,2024-06-29,3,,74569,left
1511,Sales,2024-05-14,3,,48491,active
1512,Engineering,2024-09-27,1,,66187,active
1513,Marketing,2024-03-02,3,,46215,active
1514,Sales,2024-08-26,1,2024-07-30,89634,active
1515,Marketing,2024-11-18,3,,88632,active
1516,Sales,2024-04-13,3,,76738,active
1517,Ops,2024-04-22,2,2024-04-08,72107,active
1518,Support,2024-06-06,1,,99680,left
1519,Engineering,2024-02-06,1,2024-05-30,87718,active
1520,Ops,2024-04-12,3,2024-04-07,70807,active
1521,Engineering,2024-03-04,1,2024-09-09,87638,active
1522,Marketing,2024-05-01,3,2024-06-03,45165,active
1523,Marketing,2024-08-19,2,,53363,active
1524,Support,2024-10-30,2,2024-02-15,65164,active
1525,Marketing,2024-06-20,1,,49187,active
1526,Engineering,2024-09-22,1,,93457,active
1527,Engineering,2024-09-17,2,,118657,active
1528,Marketing,2024-12-25,3,2024-06-01,44922,active
1529,Sales,2024-08-19,1,,63105,active
1530,Ops,2024-07-22,1,2024-05-27,68554,active
1531,Ops,2024-04-06,2,2024-05-26,75718,active
1532,Marketing,2024-03-17,1,,47520,active
1533,Ops,2024-10-20,2,,93437,active
1534,Support,2024-04-14,2,,56506,active
1535,Marketing,2024-05-02,2,,55319,active
1536,Sales,2024-04-09,2,,74720,active
1537,Marketing,2024-10-21,3,,73715,active
1538,Support,2024-06-24,2,,84628,active
1539,Engineering,2024-12-02,1,2024-07-11,116518,active
1540,Engineering,2024-02-20,2,,104124,active
1541,Support,2024-02-01,3,,49365,active
1542,Support,2024-02-15,1,,67396,active
1543,Ops,2024-07-22,2,,54796,active
1544,Marketing,2024-05-29,2,2024-06-24,58246,active
1545,Marketing,2024-01-31,3,,40791,active
1546,Ops,2024-03-15,3,,55157,active
1547,Engineering,2024-10-07,1,,115517,active
1548,Sales,2024-10-23,1,,86779,active
1549,Ops,2024-04-22,3,2024-08-19,53504,active
1550,Engineering,2024-09-25,3,,62805,active
1551,Ops,2024-01-02,2,2024-03-30,78062,active
1552,Sales,2024-07-01,1,2024-06-25,54976,left
1553,Marketing,2024-05-08,2,,97071,active
1554,Engineering,2024-09-07,2,2024-07-26,109370,active
1555,Ops,2024-12-02,2,2024-01-30,62041,active
1556,Sales,2024-12-24,3,,54198,active
1557,Sales,2024-10-23,1,2024-05-05,44494,active
1558,Engineering,2024-09-14,1,,81130,active
1559,Ops,2024-05-02,2,,52757,active
1560,Ops,2024-04-09,3,2024-07-19,59408,active
1561,Support,2024-05-14,3,,85387,left
1562,Sales,2024-08-16,3,,53011,active
1563,Support,2024-10-09,1,,84355,active
1564,Sales,2024-06-17,2,2024-11-03,92686,active
1565,Engineering,2024-10-03,3,2024-08-13,108449,active
1566,Ops,2024-11-09,2,2024-11-11,80245,active
1567,Engineering,2024-09-13,2,2024-08-08,114522,active
1568,Marketing,2024-07-05,1,,46811,active
1569,Support,2024-04-04,2,,44736,active
1570,Support,2024-07-13,1,,93256,left
1571,Sales,2024-03-13,3,,57746,left
1572,Ops,2024-03-27,3,,51881,active
1573,Marketing,2024-04-21,1,2024-12-09,50299,active
1574,Sales,2024-09-24,3,,40026,active
1575,Engineering,2024-05-22,2,,80775,active
1576,Sales,2024-09-17,2,,96315,active
1577,Engineering,2024-09-16,3,,78019,active
1578,Sales,2024-03-13,1,,42348,active
1579,Ops,2024-01-19,1,,73057,active
1580,Sales,2024-01-09,2,,88021,left
1581,Sales,2024-07-02,1,2024-12-24,64267,active
1582,Support,2024-08-06,3,,86977,active
1583,Engineering,2024-06-02,1,2024-07-23,92174,active
1584,Support,2024-12-23,3,2024-03-06,83914,active
1585,Ops,2024-02-19,2,2024-12-25,91739,active
1586,Marketing,2024-09-09,3,,93026,active
1587,Engineering,2024-07-22,1,,116257,active
1588,Ops,2024-01-13,3,,41570,active
1589,Marketing,2024-08-12,1,2024-11-20,86969,active
1590,Ops,2024-12-17,2,,68954,active
1591,Sales,2024-12-05,1,,77089,active
1592,Marketing,2024-09-14,1,,95847,active
1593,Support,2024-05-23,2,2024-11-05,49029,active
1594,Engineering,2024-02-19,1,,88968,active
1595,Engineering,2024-06-20,1,,63223,active
1596,Engineering,2024-10-16,3,,73722,left
1597,Ops,2024-07-04,3,,70121,active
1598,Marketing,2024-03-16,3,,92114,left
1599,Marketing,2024-06-07,1,,98193,active
1600,Marketing,2024-03-24,2,,95662,active
1601,Sales,2024-04-17,1,,57071,active
1602,Support,2024-12-29,3,,47685,active
1603,Sales,2024-03-06,3,2024-06-10,55204,active
1604,Sales,2024-05-17,1,,99229,active
1605,Sales,2024-08-10,3,,54209,active
1606,Support,2024-06-06,2,,72845,active
1607,Sales,2024-08-08,3,2024-06-21,47765,active
1608,Engineering,2024-01-04,3,2024-04-15,80583,active
1609,Sales,2024-04-15,2,,92044,active
1610,Marketing,2024-11-01,2,,84138,active
1611,Ops,2024-09-10,2,,52846,active
1612,Marketing,2024-12-30,2,,87892,left
1613,Ops,2024-03-28,3,,73229,active
1614,Sales,2024-10-11,3,,61597,active
1615,Ops,2024-08-30,1,,76641,active
1616,Sales,2024-06-07,3,2024-11-02,65922,active
1617,Engineering,2024-08-21,1,2024-08-09,75385,active
1618,Marketing,2024-12-25,1,2024-03-26,57095,active
1619,Support,2024-12-28,2,,91306,active
1620,Support,2024-05-07,2,,95129,active
1621,Support,2024-05-21,3,,70927,active
1622,Marketing,2024-12-06,1,2024-04-20,54188,left
1623,Marketing,2024-11-30,3,2024-02-02,84884,active
1624,Engineering,2024-03-20,1,,110121,left
1625,Marketing,2024-04-19,2,2024-03-03,60021,active
1626,Engineering,2024-06-19,3,2024-10-06,92673,active
1627,Marketing,2024-10-30,2,,62386,active
1628,Ops,2024-10-07,1,2024-05-06,82558,active
1629,Sales,2024-07-09,1,,84042,active
1630,Support,2024-06-05,3,2024-09-10,64068,active
1631,Ops,2024-12-16,2,,51552,active
1632,Marketing,2024-07-22,1,,73502,left
1633,Support,2024-12-21,2,,48991,active
1634,Marketing,2024-03-31,2,,52669,active
1635,Support,2024-03-04,2,,81255,active
1636,Ops,2024-03-24,2,2024-10-07,92021,active
1637,Sales,2024-03-03,3,,63290,active
1638,Ops,2024-03-10,2,,46207,active
1639,Sales,2024-01-07,1,,64579,active
1640,Ops,2024-05-21,3,,82490,active
1641,Engineering,2024-03-27,1,,110394,active
1642,Engineering,2024-05-03,1,2024-09-10,70247,active
1643,Engineering,2024-02-07,2,,69781,active
1644,Support,2024-03-12,3,,81327,active
1645,Sales,2024-01-08,3,2024-12-04,63838,active
1646,Engineering,2024-11-12,1,2024-04-08,71666,left
1647,Marketing,2024-05-29,3,,78429,active
1648,Marketing,2024-11-26,1,,98465,active
1649,Marketing,2024-07-11,2,,69881,active
1650,Sales,2024-08-03,3,,98393,active
1651,Support,2024-03-15,2,2024-04-21,62312,active
1652,Sales,2024-06-16,1,,61526,active
1653,Sales,2024-03-06,3,,98477,active
1654,Sales,2024-09-24,3,2024-08-07,97829,left
1655,Sales,2024-02-04,2,,94644,active
1656,Engineering,2024-01-16,3,,106708,active
1657,Marketing,2024-02-11,1,2024-08-09,43671,active
1658,Ops,2024-05-01,1,,66732,active
1659,Marketing,2024-03-29,1,2024-02-04,98338,left
1660,Support,2024-03-03,2,,54514,active
1661,Ops,2024-04-13,3,,74789,active
1662,Sales,2024-01-13,2,,59354,active
1663,Support,2024-09-21,2,,76145,active
1664,Support,2024-05-20,1,,67685,active
1665,Sales,2024-05-10,3,,46137,active
1666,Ops,2024-12-22,2,,46046,active
1667,Ops,2024-05-08,3,2024-07-14,58758,active
1668,Sales,2024-09-10,2,2024-03-15,44086,active
1669,Ops,2024-08-08,3,,77085,active
1670,Sales,2024-06-30,2,,64275,active
1671,Engineering,2024-11-03,2,2024-01-04,109163,active
1672,Engineering,2024-03-20,3,2024-01-19,85519,active
1673,Support,2024-07-11,3,,50986,active
1674,Support,2024-08-05,1,,43329,active
1675,Ops,2024-12-07,2,2024-11-20,67528,active
1676,Support,2024-03-22,2,,47107,active
1677,Marketing,2024-08-20,3,2024-07-30,93969,active
1678,Marketing,2024-09-30,1,2024-02-09,71081,active
1679,Sales,2024-06-05,2,2024-04-03,80355,active
1680,Support,2024-09-22,1,,92426,left
1681,Ops,2024-09-16,1,,96581,active
1682,Sales,2024-02-06,2,,79303,active
1683,Sales,2024-01-06,3,,47837,active
1684,Sales,2024-03-09,1,,60618,left
1685,Support,2024-03-12,2,,43109,active
1686,Marketing,2024-07-06,2,,95632,active
1687,Sales,2024-09-11,3,,85757,active
1688,Sales,2024-11-29,1,2024-04-14,95651,active
1689,Support,2024-12-24,2,2024-08-16,92134,active
1690,Sales,2024-07-10,3,,42227,active
1691,Sales,2024-06-25,2,,96927,left
1692,Marketing,2024-08-23,3,,72160,active
1693,Ops,2024-12-29,2,,89988,active
1694,Marketing,2024-03-31,3,,58497,left
1695,Engineering,2024-09-14,3,,108616,active
1696,Marketing,2024-05-03,2,,63740,active
1697,Sales,2024-09-24,1,2024-10-16,87099,active
1698,Ops,2024-09-22,2,,58059,active
1699,Marketing,2024-08-14,1,,75772,active
1700,Sales,2024-07-03,2,,64082,active
1701,Ops,2024-03-17,1,,72048,active
1702,Engineering,2024-02-28,2,2024-01-22,85362,active
1703,Sales,2024-06-24,3,,60239,active
1704,Marketing,2024-08-29,3,2024-01-02,89691,active
1705,Ops,2024-03-19,3,,47077,active
1706,Ops,2024-11-30,2,,44428,active
1707,Sales,2024-04-16,2,,47736,active
1708,Sales,2024-03-21,3,2024-11-03,83434,active
1709,Engineering,2024-05-05,2,,104434,active
1710,Ops,2024-05-06,3,,49012,active
1711,Support,2024-12-17,1,2024-04-07,63555,active
1712,Ops,2024-07-21,2,,91481,active
1713,Support,2024-06-07,1,2024-06-11,91012,active
1714,Sales,2024-08-20,2,,47129,active
1715,Ops,2024-09-27,3,,69384,active
1716,Ops,2024-09-22,2,,82189,active
1717,Sales,2024-05-04,2,2024-05-24,83250,active
1718,Ops,2024-01-30,1,,64906,active
1719,Ops,2024-06-16,2,2024-07-30,50971,active
1720,Marketing,2024-02-15,2,2024-04-21,55722,active
1721,Ops,2024-01-05,2,2024-06-12,54605,active
1722,Sales,2024-08-25,1,2024-04-14,80919,active
1723,Marketing,2024-05-08,3,2024-08-03,84687,active
1724,Engineering,2024-08-31,1,,67003,active
1725,Marketing,2024-03-11,3,2024-05-03,87244,active
1726,Engineering,2024-05-09,3,,113724,active
1727,Sales,2024-11-17,2,,78942,active
1728,Sales,2024-06-05,2,,59496,active
1729,Marketing,2024-02-10,3,,79163,active
1730,Support,2024-12-13,3,2024-12-10,72070,active
1731,Marketing,2024-03-06,1,2024-03-14,77839,active
1732,Ops,2024-03-01,3,,78220,active
1733,Engineering,2024-07-14,1,2024-07-26,100778,active
1734,Marketing,2024-01-17,3,,40442,active
1735,Engineering,2024-07-10,1,,116884,active
1736,Marketing,2024-06-26,1,,71830,active
1737,Sales,2024-07-12,1,,52152,active
1738,Engineering,2024-11-20,3,2024-09-24,68371,active
1739,Support,2024-06-23,3,2024-11-12,93140,active
1740,Support,2024-10-09,2,2024-08-26,54429,active
1741,Marketing,2024-06-30,3,,84121,active
1742,Support,2024-09-19,2,,45601,active
1743,Ops,2024-09-02,3,2024-12-28,84666,active
1744,Sales,2024-09-08,2,2024-08-08,47944,left
1745,Support,2024-04-04,1,,95861,active
1746,Sales,2024-09-23,1,2024-03-08,61079,active
1747,Marketing,2024-07-25,2,,56948,active
1748,Marketing,2024-02-17,3,,63431,active
1749,Ops,2024-01-27,2,,67294,active
1750,Marketing,2024-03-20,3,,65514,active
1751,Support,2024-05-01,3,2024-09-23,71831,active
1752,Ops,2024-04-22,1,,83291,left
1753,Ops,2024-01-17,1,2024-08-17,49375,active
1754,Support,2024-08-13,2,,44487,active
1755,Marketing,2024-04-11,2,,71042,active
1756,Marketing,2024-10-09,3,2024-02-06,51868,active
1757,Marketing,2024-08-15,1,,41276,active
1758,Marketing,2024-01-10,1,,80768,active
1759,Marketing,2024-03-21,1,,60104,active
1760,Support,2024-09-20,3,,46640,active
1761,Support,2024-05-15,3,2024-09-02,51536,active
1762,Support,2024-01-07,1,,44807,active
1763,Engineering,2024-04-03,2,,110508,active
1764,Engineering,2024-05-22,3,,68568,active
1765,Marketing,2024-08-21,3,,81823,active
1766,Marketing,2024-09-30,1,,91453,active
1767,Sales,2024-04-20,1,2024-10-04,46187,active
1768,Support,2024-02-04,3,,65195,active
1769,Marketing,2024-09-04,1,2024-12-15,59152,active
