order_id,date,seller_id,seller_tier,gmv,fee
32088,2024-05-13,1808,pro,263.87,21.11
32089,2024-08-31,1636,standard,34.4,5.16
32090,2024-03-17,1295,plus,218.52,28.41
32091,2024-06-23,893,standard,36.33,5.45
32092,2024-08-06,588,standard,306.41,45.96
32093,2024-03-05,1340,standard,273.98,41.1
32094,2024-02-29,839,plus,40.15,5.22
32095,2024-08-11,1366,standard,147.77,22.17
32096,2024-05-09,33,standard,51.31,7.7
32097,2024-05-14,1701,standard,81.37,12.21
32098,2024-10-08,2778,pro,88.59,7.09
32099,2024-03-19,1263,plus,248.22,32.27
32100,2024-01-21,152,standard,23.44,3.52
32101,2024-01-25,2916,standard,24.74,3.71
32102,2024-04-21,2496,pro,32.45,2.6
32103,2024-09-03,1107,plus,104.38,13.57
32104,2024-07-19,697,standard,157.36,23.6
32105,2024-02-07,1139,standard,22.41,3.36
32106,2024-09-12,2931,pro,232.24,18.58
32107,2024-03-30,2657,plus,28.91,3.76
32108,2024-03-31,64,pro,119.26,9.54
32109,2024-05-19,2407,plus,145.93,18.97
32110,2024-09-03,1840,plus,68.89,8.96
32111,2024-06-15,2212,pro,29.44,2.36
32112,2024-02-20,2572,plus,92.62,12.04
32113,2024-02-04,1978,standard,33.16,4.97
32114,2024-02-24,204,plus,26.88,3.49
32115,2024-04-03,257,pro,85.91,6.87
32116,2024-10-20,1336,standard,23.01,3.45
32117,2024-03-16,1901,standard,54.78,8.22
32118,2024-08-06,889,standard,47.94,7.19
32119,2024-04-04,1642,standard,294.59,44.19
32120,2024-08-31,738,pro,88.36,10.6
32121,2024-03-23,2336,standard,55.04,8.26
32122,2024-04-28,412,plus,68.36,8.89
32123,2024-02-16,2194,standard,108.56,16.28
32124,2024-08-05,2217,pro,239.01,19.12
32125,2024-05-19,1946,standard,127.64,19.15
32126,2024-04-05,1442,plus,379.39,49.32
32127,2024-04-18,455,standard,33.13,4.97
32128,2024-07-22,866,pro,61.51,4.92
32129,2024-10-10,1394,standard,287.5,43.13
32130,2024-08-26,2366,standard,285.2,42.78
32131,2024-07-29,1948,pro,192.65,15.41
32132,2024-07-13,2070,pro,41.83,3.35
32133,2024-01-07,1745,plus,110.71,14.39
32134,2024-08-03,2061,plus,27.64,3.59
32135,2024-08-23,2166,standard,34.94,5.24
32136,2024-10-19,2178,pro,31.59,2.53
32137,2024-02-07,2317,plus,43.68,5.68
32138,2024-02-08,1704,standard,191.6,28.74
32139,2024-04-30,1179,standard,59.56,8.93
32140,2024-03-22,925,pro,59.89,4.79
32141,2024-09-15,287,plus,23.27,3.03
32142,2024-09-07,1246,pro,36.12,2.89
32143,2024-03-07,1553,plus,122.13,15.88
32144,2024-06-02,108,plus,39.22,5.1
32145,2024-10-24,1092,standard,206.17,30.93
32146,2024-04-01,905,plus,185.74,24.15
32147,2024-07-29,1997,standard,32.6,4.89
32148,2024-01-14,734,standard,69.74,10.46
32149,2024-04-01,1415,standard,98.77,14.82
32150,2024-04-09,785,standard,339.93,50.99
32151,2024-05-09,2895,standard,302.76,45.41
32152,2024-08-09,2640,standard,28.88,4.33
32153,2024-07-24,323,standard,20.25,3.04
32154,2024-01-29,1485,pro,236.01,28.32
32155,2024-03-08,1675,standard,346.87,52.03
32156,2024-05-05,2302,plus,72.83,9.47
32157,2024-09-06,1831,standard,87.55,13.13
32158,2024-07-13,304,standard,65.49,9.82
32159,2024-07-10,1652,pro,220.31,17.62
32160,2024-04-16,338,plus,43.15,5.61
32161,2024-05-22,2954,pro,51.84,4.15
32162,2024-10-18,2395,plus,27.87,3.62
32163,2024-08-28,1794,plus,212.84,27.67
32164,2024-05-23,913,standard,165.33,24.8
32165,2024-01-19,1041,standard,58.1,8.72
32166,2024-01-27,997,pro,329.74,26.38
32167,2024-07-28,1575,standard,59.62,8.94
32168,2024-05-24,1063,pro,64.23,5.14
32169,2024-02-18,930,plus,26.61,3.46
32170,2024-10-13,1585,plus,324.74,42.22
32171,2024-03-28,1826,standard,31.72,4.76
32172,2024-02-10,1639,pro,280.87,22.47
32173,2024-02-12,234,standard,20.41,3.06
32174,2024-10-22,550,standard,76.11,11.42
32175,2024-02-03,1268,standard,91.88,13.78
32176,2024-04-18,379,standard,137.19,20.58
32177,2024-09-14,795,standard,55.59,8.34
32178,2024-06-18,781,pro,177.56,14.2
32179,2024-03-13,1154,standard,158.7,23.8
32180,2024-09-29,336,pro,32.75,2.62
32181,2024-04-24,2104,standard,265.47,39.82
32182,2024-09-20,242,pro,372.67,29.81
32183,2024-08-28,1169,pro,25.38,2.03
32184,2024-07-27,1640,standard,272.21,40.83
32185,2024-01-09,2235,standard,164.25,24.64
32186,2024-08-27,1423,pro,310.03,24.8
32187,2024-04-07,537,standard,20.71,3.11
32188,2024-03-03,2336,standard,65.68,9.85
32189,2024-03-07,2599,standard,90.42,13.56
32190,2024-09-04,245,plus,70.1,9.11
32191,2024-08-05,983,pro,20.74,1.66
32192,2024-05-12,1776,plus,236.1,30.69
32193,2024-09-24,1544,plus,324.85,42.23
32194,2024-02-28,815,standard,64.83,9.72
32195,2024-07-04,2998,pro,37.24,2.98
32196,2024-03-20,812,standard,129.52,19.43
32197,2024-06-08,1621,standard,276.06,41.41
32198,2024-08-05,1104,pro,127.63,10.21
32199,2024-04-01,2546,plus,168.67,21.93
32200,2024-03-27,2754,pro,24.57,1.97
32201,2024-01-25,2045,standard,341.98,51.3
32202,2024-10-16,443,pro,27.36,2.19
32203,2024-07-19,2167,standard,117.06,17.56
32204,2024-06-12,1846,plus,24.69,3.21
32205,2024-02-29,2656,standard,22.99,3.45
32206,2024-08-05,2409,standard,252.66,37.9
32207,2024-07-21,126,pro,80.38,6.43
32208,2024-06-24,735,plus,97.19,12.63
32209,2024-07-23,1433,pro,193.56,15.48
32210,2024-02-09,2494,plus,130.78,17
32211,2024-05-01,44,plus,23.79,3.09
32212,2024-08-20,170,standard,69.21,10.38
32213,2024-01-11,1339,standard,98.44,14.77
32214,2024-07-17,1648,plus,34.24,4.45
32215,2024-07-28,167,standard,134.13,20.12
32216,2024-10-01,915,pro,92.84,7.43
32217,2024-05-31,1066,pro,94.46,7.56
32218,2024-09-08,555,pro,25.31,2.02
32219,2024-09-05,215,pro,21.4,1.71
32220,2024-05-29,1608,standard,283.83,42.57
32221,2024-10-26,1961,plus,33.62,4.37
32222,2024-07-05,2259,standard,340.2,51.03
32223,2024-09-15,1463,pro,112.86,9.03
32224,2024-02-22,1055,standard,53.94,8.09
32225,2024-08-13,1186,pro,57.3,4.58
32226,2024-06-27,499,pro,20.84,1.67
32227,2024-06-11,493,pro,292.54,23.4
32228,2024-03-12,2193,standard,56.87,8.53
32229,2024-08-03,1913,standard,118.61,17.79
32230,2024-05-27,855,plus,47.17,6.13
32231,2024-10-05,1774,plus,392.38,51.01
32232,2024-03-20,699,standard,148.46,22.27
32233,2024-10-06,87,plus,85.24,11.08
32234,2024-07-24,2568,pro,33.54,2.68
32235,2024-01-19,6,pro,138.4,11.07
32236,2024-02-20,1985,standard,36.62,5.49
32237,2024-04-19,1070,standard,36.5,5.48
32238,2024-07-13,1649,pro,22.41,1.79
32239,2024-05-09,882,standard,25.62,3.84
32240,2024-03-30,73,standard,38.88,5.83
32241,2024-02-03,207,standard,39.41,5.91
32242,2024-06-23,1630,plus,33.86,4.4
32243,2024-10-23,2716,standard,308.54,46.28
32244,2024-04-24,2561,standard,24.91,3.74
32245,2024-08-23,103,pro,60.77,4.86
32246,2024-07-08,1061,standard,31.74,4.76
32247,2024-10-21,77,standard,63.73,9.56
32248,2024-04-30,684,standard,23.39,3.51
32249,2024-05-31,171,plus,122.19,15.88
32250,2024-05-12,2632,plus,362.93,47.18
32251,2024-10-05,2380,standard,168.15,25.22
32252,2024-08-04,204,pro,213.91,17.11
32253,2024-10-18,2739,standard,101.5,15.23
32254,2024-10-12,2508,pro,211.63,16.93
32255,2024-04-17,1086,pro,98.74,7.9
32256,2024-01-18,1595,plus,32.41,4.21
32257,2024-04-04,2764,plus,65.84,8.56
32258,2024-07-21,243,pro,153.63,18.44
32259,2024-03-26,2944,plus,91.41,11.88
32260,2024-02-12,1780,plus,83.1,10.8
32261,2024-09-16,953,standard,390.81,58.62
32262,2024-09-28,1393,standard,181.38,27.21
32263,2024-05-15,1440,standard,28.26,4.24
32264,2024-01-15,392,plus,372.49,48.42
32265,2024-10-13,2840,standard,136.9,20.54
32266,2024-06-11,673,pro,100.55,8.04
32267,2024-09-08,2379,pro,234.24,18.74
32268,2024-07-26,292,plus,31.58,4.11
32269,2024-05-09,102,plus,20.95,2.72
32270,2024-05-27,272,pro,119.95,9.6
32271,2024-10-24,1274,standard,128.49,19.27
32272,2024-09-25,1838,pro,310.61,24.85
32273,2024-06-04,179,standard,68.6,10.29
32274,2024-09-15,1692,pro,59.04,4.72
32275,2024-02-06,2953,plus,214.51,27.89
32276,2024-10-23,130,pro,355.86,28.47
32277,2024-01-27,2987,standard,216.41,32.46
32278,2024-04-20,210,standard,63.3,9.49
32279,2024-01-27,570,pro,272.4,32.69
32280,2024-10-04,1218,pro,346.13,27.69
32281,2024-07-08,1265,standard,34.04,5.11
32282,2024-08-05,2830,plus,83.18,10.81
32283,2024-07-12,2936,plus,121.88,15.84
32284,2024-04-02,2010,standard,104.84,15.73
32285,2024-05-02,864,plus,32.54,4.23
32286,2024-09-18,1329,pro,269,21.52
32287,2024-07-03,1833,standard,23.27,3.49
32288,2024-09-18,2364,standard,45.31,6.8
32289,2024-06-13,1017,pro,213.35,17.07
32290,2024-04-09,763,pro,320.73,25.66
32291,2024-09-25,2752,plus,40.72,5.29
32292,2024-03-09,1593,standard,71.38,10.71
32293,2024-02-16,1387,standard,108.29,16.24
32294,2024-02-04,536,plus,318.09,41.35
32295,2024-04-18,207,standard,29.31,4.4
32296,2024-01-11,1375,plus,38.83,5.05
32297,2024-06-30,1449,pro,97.61,7.81
32298,2024-09-11,2893,standard,62.88,9.43
32299,2024-02-23,1560,standard,117.07,17.56
32300,2024-08-30,1798,standard,28.14,4.22
32301,2024-07-11,487,plus,105.23,13.68
32302,2024-02-09,1449,standard,301.58,45.24
32303,2024-01-09,25,standard,368.42,55.26
32304,2024-01-06,2021,standard,48.9,7.33
32305,2024-10-17,1270,plus,45.6,5.93
32306,2024-04-04,2110,plus,47.9,6.23
32307,2024-03-20,2273,standard,28.9,4.34
32308,2024-04-13,2797,pro,44.72,3.58
32309,2024-04-21,191,pro,275.97,22.08
32310,2024-01-28,499,plus,162.67,21.15
32311,2024-01-10,805,standard,221.41,33.21
32312,2024-01-04,2830,standard,36.4,5.46
32313,2024-07-26,1421,pro,23.47,1.88
32314,2024-07-27,2743,plus,98.16,12.76
32315,2024-09-06,1023,plus,153.22,19.92
32316,2024-08-05,2705,standard,126.73,19.01
32317,2024-01-09,377,standard,27.45,4.12
32318,2024-06-22,229,plus,220.94,28.72
32319,2024-01-30,671,plus,64.65,8.4
32320,2024-07-11,876,plus,36.76,4.78
32321,2024-02-05,2548,standard,223.79,33.57
32322,2024-09-17,1697,pro,68.34,5.47
32323,2024-08-09,53,pro,124.6,9.97
32324,2024-03-23,2950,standard,76.31,11.45
32325,2024-08-11,471,pro,61.59,4.93
32326,2024-10-02,1771,pro,331.13,26.49
32327,2024-07-31,2225,standard,38.32,5.75
32328,2024-04-28,239,standard,31.5,4.72
32329,2024-06-11,417,plus,287.8,37.41
32330,2024-08-27,2784,standard,49.07,7.36
32331,2024-01-31,2053,standard,62.74,9.41
32332,2024-03-10,332,standard,123.16,18.47
32333,2024-07-26,2072,standard,64.86,9.73
32334,2024-06-24,523,standard,49.98,7.5
32335,2024-04-04,2843,pro,265.6,21.25
32336,2024-06-29,1159,pro,65.93,5.27
32337,2024-03-06,262,pro,378.99,30.32
32338,2024-07-26,1232,pro,118.37,9.47
32339,2024-03-01,929,plus,39.44,5.13
32340,2024-08-11,1778,plus,45.48,5.91
32341,2024-01-02,526,plus,47.16,6.13
32342,2024-07-20,2,standard,62.57,9.39
32343,2024-05-01,2420,pro,41.6,3.33
32344,2024-10-17,2884,pro,32.14,2.57
32345,2024-07-26,2072,pro,356.88,28.55
32346,2024-03-13,1388,plus,59.12,7.69
32347,2024-02-21,2014,plus,101.88,13.24
32348,2024-05-11,1767,standard,363.91,54.59
32349,2024-01-03,1428,plus,352.88,45.87
32350,2024-05-02,1887,plus,59.18,7.69
32351,2024-04-18,1548,standard,55.33,8.3
32352,2024-07-20,2193,standard,24.47,3.67
32353,2024-04-28,1816,pro,43.39,3.47
32354,2024-10-13,1606,plus,344.63,44.8
32355,2024-06-03,2717,standard,55.56,8.33
32356,2024-06-19,464,standard,128.41,19.26
32357,2024-08-05,2068,plus,48.13,6.26
32358,2024-08-11,2258,pro,161.46,12.92
32359,2024-02-05,2126,plus,169.38,22.02
32360,2024-01-16,2617,pro,168.56,13.48
32361,2024-07-05,2606,pro,303.43,24.27
32362,2024-05-26,325,standard,187.38,28.11
32363,2024-05-15,2600,plus,32.26,4.19
32364,2024-07-28,2521,plus,83.47,10.85
32365,2024-08-06,809,pro,123.66,9.89
32366,2024-01-01,10,standard,32.35,4.85
32367,2024-07-22,1419,pro,170.97,13.68
32368,2024-09-03,1338,pro,80.03,6.4
32369,2024-08-14,2794,pro,329.52,26.36
32370,2024-02-01,2330,standard,98.81,14.82
32371,2024-01-14,907,plus,50.93,6.62
32372,2024-10-19,2584,plus,217.46,28.27
32373,2024-04-05,1410,standard,49.3,7.4
32374,2024-07-01,2463,pro,120.06,9.6
32375,2024-04-23,543,pro,309.17,24.73
32376,2024-09-12,1788,plus,44.51,5.79
32377,2024-09-07,11,pro,193.85,15.51
32378,2024-02-19,1206,standard,298.37,44.76
32379,2024-02-20,2517,plus,35.27,4.59
32380,2024-10-08,2470,standard,60.49,9.07
32381,2024-10-20,275,pro,63.4,5.07
32382,2024-09-08,1156,pro,346.31,27.7
32383,2024-01-07,398,standard,137.04,20.56
32384,2024-06-09,923,standard,107.04,16.06
32385,2024-05-14,2142,standard,311.72,46.76
32386,2024-07-20,973,plus,35.75,4.65
32387,2024-03-17,2346,plus,133.51,17.36
32388,2024-09-30,46,pro,29.4,2.35
32389,2024-02-14,1653,standard,95.12,14.27
32390,2024-07-20,1830,pro,45.36,3.63
32391,2024-08-30,29,pro,40.34,3.23
32392,2024-08-02,2192,plus,72.95,9.48
32393,2024-09-29,238,standard,85.25,12.79
32394,2024-09-28,1916,plus,193.23,25.12
32395,2024-09-27,2175,plus,59.6,7.75
32396,2024-10-12,787,standard,298.33,44.75
32397,2024-04-17,764,standard,264.77,39.72
32398,2024-07-26,598,standard,58.4,8.76
32399,2024-01-11,429,plus,81.14,10.55
32400,2024-02-08,189,standard,45.58,6.84
32401,2024-08-10,2365,pro,377.58,30.21
32402,2024-01-25,1598,plus,89.88,11.68
32403,2024-03-13,2928,standard,84.03,12.6
32404,2024-04-16,1026,standard,30.29,4.54
32405,2024-06-23,872,plus,39.09,5.08
32406,2024-01-15,2302,standard,40.95,6.14
32407,2024-07-28,1783,pro,192.93,15.43
32408,2024-05-27,2998,standard,120.08,18.01
32409,2024-06-11,2388,standard,20.73,3.11
32410,2024-02-09,2057,standard,210.69,31.6
32411,2024-02-18,2374,standard,20.2,3.03
32412,2024-08-06,2885,standard,307.51,46.13
32413,2024-01-01,1287,pro,33.24,2.66
32414,2024-05-25,58,plus,329.99,42.9
32415,2024-08-27,140,pro,176.33,14.11
32416,2024-01-19,2221,plus,345.91,44.97
32417,2024-01-18,704,standard,36.13,5.42
32418,2024-05-23,2201,standard,120.41,18.06
32419,2024-04-03,1279,standard,94.01,14.1
32420,2024-07-06,905,plus,275.3,35.79
32421,2024-01-08,1309,plus,24,3.12
32422,2024-05-03,2990,plus,363.48,47.25
32423,2024-06-16,1535,pro,27.92,3.35
32424,2024-09-07,1694,pro,24.87,1.99
32425,2024-07-16,1896,pro,316.02,25.28
32426,2024-10-01,2379,pro,91.02,7.28
32427,2024-10-11,2989,pro,23.33,1.87
32428,2024-08-13,350,standard,63.21,9.48
32429,2024-07-09,2109,pro,123.2,9.86
32430,2024-01-25,1145,standard,182.5,27.38
32431,2024-04-26,2535,plus,245.75,31.95
32432,2024-03-14,2891,standard,62.92,9.44
32433,2024-01-19,1334,standard,309.15,46.37
32434,2024-06-07,149,standard,44.65,6.7
32435,2024-06-15,448,plus,172.38,22.41
32436,2024-07-31,1209,standard,163.87,24.58
32437,2024-01-09,551,standard,60.67,9.1
32438,2024-08-21,2608,plus,41.88,5.44
32439,2024-07-25,233,plus,88.72,11.53
32440,2024-05-26,1018,standard,78.88,11.83
32441,2024-05-08,2717,standard,118.71,17.81
32442,2024-08-04,1224,pro,391.5,31.32
32443,2024-04-03,1661,pro,125.58,10.05
32444,2024-04-07,1880,standard,20.69,3.1
32445,2024-07-06,1942,standard,103.72,15.56
32446,2024-02-01,1789,pro,80.25,6.42
32447,2024-05-18,1677,standard,89.25,13.39
32448,2024-04-16,790,standard,26.2,3.93
32449,2024-07-31,542,pro,329.5,26.36
32450,2024-03-11,616,standard,390.58,58.59
32451,2024-04-21,590,plus,33.9,4.41
32452,2024-06-13,1545,standard,42.58,6.39
32453,2024-04-04,729,standard,86.86,13.03
32454,2024-04-08,1913,standard,395.3,59.3
32455,2024-08-09,2730,standard,21.93,3.29
32456,2024-07-11,899,standard,54.05,8.11
32457,2024-04-14,2519,pro,48.93,3.91
32458,2024-03-26,2959,plus,28.69,3.73
32459,2024-10-03,1484,pro,147.42,11.79
32460,2024-09-20,1225,plus,193.64,25.17
32461,2024-01-21,1128,standard,58.31,8.75
32462,2024-08-14,1683,standard,26.5,3.97
32463,2024-08-28,2380,standard,27.34,4.1
32464,2024-02-13,1169,standard,280.26,42.04
32465,2024-03-30,1920,standard,146.95,22.04
32466,2024-08-12,1022,pro,260.43,20.83
32467,2024-01-24,657,standard,308.06,46.21
32468,2024-04-23,537,standard,168.53,25.28
32469,2024-09-12,2694,standard,24.82,3.72
32470,2024-03-07,142,plus,46.53,6.05
32471,2024-03-18,1473,plus,240.32,31.24
32472,2024-03-01,2396,standard,159.56,23.93
32473,2024-04-03,1866,standard,255.88,38.38
32474,2024-04-25,2413,plus,138.63,18.02
32475,2024-07-03,690,standard,132.32,19.85
32476,2024-03-21,2121,standard,69.68,10.45
32477,2024-09-06,1828,pro,49.56,3.96
32478,2024-06-30,1716,pro,164.18,13.13
32479,2024-09-21,895,pro,21.55,1.72
32480,2024-08-20,1877,pro,276.83,22.15
32481,2024-06-20,1551,standard,116.86,17.53
32482,2024-02-23,2467,pro,123.95,9.92
32483,2024-05-13,84,pro,29.74,2.38
32484,2024-01-08,2767,pro,217.69,17.42
32485,2024-10-03,215,pro,66.3,5.3
32486,2024-05-03,448,pro,26.71,2.14
32487,2024-03-26,2186,plus,42.31,5.5
32488,2024-02-09,2631,pro,153.75,12.3
32489,2024-07-13,1407,plus,82.14,10.68
32490,2024-07-21,2320,pro,27.08,2.17
32491,2024-10-20,339,standard,217.59,32.64
32492,2024-02-04,1228,standard,34.38,5.16
32493,2024-07-05,2211,pro,71.66,5.73
32494,2024-05-09,415,plus,33.78,4.39
32495,2024-05-08,1595,pro,37.59,3.01
32496,2024-01-26,296,standard,181.62,27.24
32497,2024-08-08,199,pro,80.85,6.47
32498,2024-05-06,174,pro,340.58,27.25
32499,2024-03-16,478,standard,242.1,36.32
32500,2024-03-09,1710,standard,38.83,5.82
32501,2024-02-22,1158,plus,152.4,19.81
32502,2024-05-14,338,standard,290.51,43.58
32503,2024-09-23,1565,standard,99.98,15
32504,2024-08-15,1729,standard,39.39,5.91
32505,2024-03-04,2065,plus,353.44,45.95
32506,2024-05-23,750,standard,68.25,10.24
32507,2024-09-24,5,standard,32.91,4.94
32508,2024-01-31,1068,standard,36.41,5.46
32509,2024-01-16,2640,standard,70.89,10.63
32510,2024-01-05,2378,plus,329.58,42.85
32511,2024-10-24,666,plus,188.85,24.55
32512,2024-10-13,280,standard,302.83,45.42
32513,2024-06-11,491,standard,102.58,15.39
32514,2024-10-12,923,standard,24.09,3.61
32515,2024-09-18,1303,standard,21.54,3.23
32516,2024-10-07,1672,pro,153.99,12.32
32517,2024-08-01,678,plus,63.27,8.23
32518,2024-03-31,113,standard,156.02,23.4
32519,2024-08-07,957,standard,131.52,19.73
32520,2024-01-20,758,standard,127.74,19.16
32521,2024-05-09,2221,standard,30.28,4.54
32522,2024-07-06,2551,plus,177.99,23.14
32523,2024-01-30,2466,standard,314.65,47.2
32524,2024-03-26,1966,plus,30.76,4
32525,2024-07-31,2860,pro,205.69,16.46
32526,2024-10-18,2715,pro,194.49,15.56
32527,2024-05-29,2792,standard,328.08,49.21
32528,2024-06-20,1091,standard,87.84,13.18
32529,2024-04-16,1110,plus,230.37,29.95
32530,2024-07-10,1487,pro,75.59,6.05
32531,2024-09-02,1571,pro,375.46,30.04
32532,2024-07-07,725,pro,32.62,2.61
32533,2024-01-31,2408,pro,50.58,4.05
32534,2024-02-18,2302,plus,25.36,3.3
32535,2024-07-10,2056,pro,213.49,25.62
32536,2024-01-14,2661,standard,23.99,3.6
32537,2024-04-18,905,standard,58.83,8.82
32538,2024-03-12,784,standard,26.36,3.95
32539,2024-08-23,387,pro,130.78,10.46
32540,2024-04-30,2982,standard,198.31,29.75
32541,2024-02-25,2185,plus,291.45,37.89
32542,2024-06-06,1485,standard,76.35,11.45
32543,2024-09-01,1845,standard,75.78,11.37
32544,2024-08-24,1340,pro,60.12,4.81
32545,2024-03-01,2977,plus,34.61,4.5
32546,2024-06-21,76,standard,68.71,10.31
32547,2024-04-04,1524,standard,22.48,3.37
32548,2024-07-12,652,plus,107.87,14.02
32549,2024-05-30,640,standard,25.07,3.76
32550,2024-03-23,2101,plus,255.45,33.21
32551,2024-02-19,2583,standard,55.03,8.25
32552,2024-10-18,1199,pro,152.68,12.21
32553,2024-08-19,980,standard,218.1,32.71
32554,2024-06-20,161,plus,154.23,20.05
32555,2024-02-01,2012,pro,299.39,23.95
32556,2024-02-29,2849,plus,79.96,10.39
32557,2024-02-28,2687,standard,88.94,13.34
32558,2024-04-20,131,standard,44.09,6.61
32559,2024-04-04,570,plus,290.88,37.81
32560,2024-04-26,2920,plus,45.89,5.97
32561,2024-09-12,447,plus,260.96,33.92
32562,2024-09-17,1764,pro,62,7.44
32563,2024-09-15,1328,plus,64.53,8.39
32564,2024-05-21,1876,pro,70.73,5.66
32565,2024-07-21,1521,standard,24.13,3.62
32566,2024-08-03,1810,plus,48.77,6.34
32567,2024-02-14,978,plus,131.42,17.08
32568,2024-08-06,2882,standard,45.83,6.87
32569,2024-02-25,333,pro,208.02,16.64
32570,2024-08-27,1485,standard,252.81,37.92
32571,2024-08-21,2849,plus,71.27,9.27
32572,2024-08-10,916,pro,65.54,5.24
32573,2024-06-22,379,plus,226.35,29.43
32574,2024-05-14,920,pro,121.09,9.69
32575,2024-05-12,274,standard,72.03,10.8
32576,2024-05-10,2946,pro,94.3,7.54
32577,2024-09-12,2486,standard,248.15,37.22
32578,2024-05-19,2939,standard,26.08,3.91
32579,2024-08-22,2755,standard,84.65,12.7
32580,2024-01-19,1402,pro,46.66,3.73
32581,2024-01-20,2231,standard,27.5,4.13
32582,2024-03-15,1273,standard,51.66,7.75
32583,2024-03-22,1087,plus,159.23,20.7
32584,2024-02-08,916,plus,50.39,6.55
32585,2024-10-13,1061,pro,43.13,3.45
32586,2024-09-10,1083,standard,33.13,4.97
32587,2024-07-07,2359,pro,223.99,17.92
32588,2024-07-30,1080,standard,46.41,6.96
32589,2024-05-01,410,standard,69.77,10.47
32590,2024-08-20,381,pro,108.06,8.64
32591,2024-03-20,2512,standard,104.22,15.63
32592,2024-06-21,695,pro,39.12,3.13
32593,2024-07-04,2867,pro,22.17,1.77
32594,2024-10-17,2729,plus,76.24,9.91
32595,2024-08-26,1876,standard,21.71,3.26
32596,2024-02-17,2754,plus,179.52,23.34
32597,2024-09-22,181,plus,126.95,16.5
32598,2024-01-30,312,standard,77.9,11.69
32599,2024-07-09,1848,pro,181.68,14.53
32600,2024-03-08,130,standard,21.99,3.3
32601,2024-04-04,658,plus,31.2,4.06
32602,2024-02-23,2246,standard,96.46,14.47
32603,2024-02-20,2640,plus,37.85,4.92
32604,2024-08-03,724,plus,86.74,11.28
32605,2024-01-07,2246,pro,233.37,18.67
32606,2024-03-15,738,standard,117.71,17.66
32607,2024-01-15,1776,standard,324.51,48.68
32608,2024-04-09,1537,standard,40.04,6.01
32609,2024-05-24,1353,plus,127.71,16.6
32610,2024-05-09,2448,standard,331.79,49.77
32611,2024-06-24,2743,standard,389.95,58.49
32612,2024-06-28,1910,standard,28.86,4.33
32613,2024-02-07,2190,standard,29.39,4.41
32614,2024-08-24,1166,plus,367.44,47.77
32615,2024-04-02,1978,plus,30.81,4.01
32616,2024-06-30,2921,standard,205.27,30.79
32617,2024-05-17,1202,plus,171.48,22.29
32618,2024-07-15,2668,pro,131.55,10.52
32619,2024-02-12,1121,standard,178.3,26.75
32620,2024-07-15,659,standard,24.85,3.73
32621,2024-02-04,2860,plus,22.5,2.93
32622,2024-05-19,355,plus,22.78,2.96
32623,2024-09-01,2184,standard,37.27,5.59
32624,2024-05-13,2877,standard,49.8,7.47
32625,2024-08-13,885,pro,100.98,8.08
32626,2024-02-27,2028,plus,270.41,35.15
32627,2024-04-16,1078,standard,63.49,9.52
32628,2024-07-04,245,pro,73.67,5.89
32629,2024-07-23,682,standard,127.59,19.14
32630,2024-10-08,1928,pro,39.92,4.79
32631,2024-09-25,1664,pro,161.25,12.9
32632,2024-08-06,1187,pro,365.25,29.22
32633,2024-06-24,546,plus,189.01,24.57
32634,2024-03-29,2882,plus,156.74,20.38
32635,2024-01-29,1243,plus,223.53,29.06
32636,2024-10-11,55,standard,26.51,3.98
32637,2024-08-19,2920,plus,54.1,7.03
32638,2024-06-07,2166,plus,250.1,32.51
32639,2024-09-25,1161,standard,234.72,35.21
32640,2024-02-18,1094,standard,25.71,3.86
32641,2024-08-24,1772,pro,38.78,3.1
32642,2024-07-21,2460,pro,184.73,22.17
32643,2024-04-25,964,standard,26.7,4.01
32644,2024-02-24,2462,plus,232.92,30.28
32645,2024-04-18,867,standard,226.91,34.04
32646,2024-01-26,1985,pro,80.18,6.41
32647,2024-01-31,1248,standard,47.63,7.14
32648,2024-03-05,1270,plus,148.29,19.28
32649,2024-10-19,1501,plus,353.84,46
32650,2024-02-05,2694,plus,45.75,5.95
32651,2024-10-10,2149,standard,24.06,3.61
32652,2024-10-02,384,pro,310.94,24.88
32653,2024-06-14,976,standard,26.99,4.05
32654,2024-09-17,1116,plus,51.04,6.64
32655,2024-05-30,136,plus,224.58,29.2
32656,2024-06-20,1473,standard,156.06,23.41
32657,2024-01-15,1875,standard,212.89,31.93
32658,2024-02-26,2229,standard,123.16,18.47
32659,2024-07-01,1529,pro,281.29,22.5
32660,2024-03-26,2534,standard,34.57,5.19
32661,2024-10-20,2929,standard,87.79,13.17
32662,2024-05-30,1452,standard,83.18,12.48
32663,2024-03-30,2913,standard,351.21,52.68
32664,2024-02-25,886,standard,34.79,5.22
32665,2024-01-11,25,plus,24.82,3.23
32666,2024-10-12,627,standard,118.1,17.72
32667,2024-06-05,374,standard,168.24,25.24
32668,2024-01-18,355,standard,60.93,9.14
32669,2024-06-08,2645,standard,303.76,45.56
32670,2024-01-10,1600,standard,38.01,5.7
32671,2024-03-29,222,standard,126.77,19.02
32672,2024-09-24,1148,standard,234.48,35.17
32673,2024-02-22,2797,pro,83.39,6.67
32674,2024-08-21,2754,plus,98.34,12.78
32675,2024-02-17,1634,standard,38.71,5.81
32676,2024-03-19,2641,standard,395.74,59.36
32677,2024-04-29,2219,pro,64.81,5.18
32678,2024-10-23,611,pro,32.74,2.62
